,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
63,"Wed, Nov 13, 1985",Indiana Pacers,114.0,Boston Celtics,118.0,Box Score,,14890.0,
64,"Wed, Nov 13, 1985",Seattle SuperSonics,93.0,Los Angeles Clippers,89.0,Box Score,,5240.0,
65,"Wed, Nov 13, 1985",Detroit Pistons,118.0,Milwaukee Bucks,137.0,Box Score,,10395.0,
66,"Wed, Nov 13, 1985",Chicago Bulls,106.0,Philadelphia 76ers,110.0,Box Score,,10338.0,
67,"Wed, Nov 13, 1985",Dallas Mavericks,115.0,Utah Jazz,100.0,Box Score,,9430.0,
68,"Thu, Nov 14, 1985",San Antonio Spurs,109.0,Denver Nuggets,112.0,Box Score,,7946.0,
69,"Thu, Nov 14, 1985",New Jersey Nets,107.0,Houston Rockets,112.0,Box Score,,15011.0,
70,"Thu, Nov 14, 1985",Cleveland Cavaliers,112.0,Indiana Pacers,104.0,Box Score,,7575.0,
71,"Thu, Nov 14, 1985",Portland Trail Blazers,102.0,Los Angeles Lakers,114.0,Box Score,,14713.0,
72,"Thu, Nov 14, 1985",Golden State Warriors,103.0,Sacramento Kings,112.0,Box Score,,10333.0,
73,"Fri, Nov 15, 1985",Detroit Pistons,118.0,Atlanta Hawks,122.0,Box Score,,12024.0,
74,"Fri, Nov 15, 1985",Washington Bullets,114.0,Boston Celtics,118.0,Box Score,,14890.0,
75,"Fri, Nov 15, 1985",New Jersey Nets,98.0,Dallas Mavericks,110.0,Box Score,,17007.0,
76,"Fri, Nov 15, 1985",Los Angeles Lakers,127.0,Los Angeles Clippers,96.0,Box Score,,11380.0,
77,"Fri, Nov 15, 1985",Chicago Bulls,103.0,Milwaukee Bucks,118.0,Box Score,,11052.0,
78,"Fri, Nov 15, 1985",Seattle SuperSonics,99.0,Phoenix Suns,117.0,Box Score,,9959.0,
79,"Fri, Nov 15, 1985",Portland Trail Blazers,118.0,Utah Jazz,133.0,Box Score,,11935.0,
80,"Sat, Nov 16, 1985",Cleveland Cavaliers,132.0,Chicago Bulls,128.0,Box Score,OT,9133.0,
81,"Sat, Nov 16, 1985",Los Angeles Clippers,109.0,Denver Nuggets,113.0,Box Score,,10525.0,
82,"Sat, Nov 16, 1985",Phoenix Suns,105.0,Golden State Warriors,118.0,Box Score,,12896.0,
83,"Sat, Nov 16, 1985",Dallas Mavericks,117.0,Houston Rockets,122.0,Box Score,,15726.0,
84,"Sat, Nov 16, 1985",Boston Celtics,109.0,Indiana Pacers,111.0,Box Score,,16904.0,
85,"Sat, Nov 16, 1985",Atlanta Hawks,96.0,New York Knicks,103.0,Box Score,,15422.0,
86,"Sat, Nov 16, 1985",Utah Jazz,100.0,Sacramento Kings,96.0,Box Score,,10333.0,
87,"Sat, Nov 16, 1985",Seattle SuperSonics,95.0,San Antonio Spurs,97.0,Box Score,OT,8036.0,
88,"Sat, Nov 16, 1985",Philadelphia 76ers,97.0,Washington Bullets,118.0,Box Score,,11984.0,
89,"Sun, Nov 17, 1985",New Jersey Nets,119.0,Los Angeles Lakers,138.0,Box Score,,16101.0,
90,"Sun, Nov 17, 1985",Milwaukee Bucks,117.0,Portland Trail Blazers,104.0,Box Score,,12666.0,
91,"Tue, Nov 19, 1985",Indiana Pacers,114.0,Chicago Bulls,121.0,Box Score,,10433.0,
92,"Tue, Nov 19, 1985",Golden State Warriors,110.0,Cleveland Cavaliers,104.0,Box Score,,8825.0,
93,"Tue, Nov 19, 1985",Phoenix Suns,119.0,Dallas Mavericks,123.0,Box Score,,16344.0,
94,"Tue, Nov 19, 1985",Houston Rockets,113.0,Denver Nuggets,127.0,Box Score,,11533.0,
95,"Tue, Nov 19, 1985",Washington Bullets,94.0,New York Knicks,98.0,Box Score,,13901.0,
96,"Tue, Nov 19, 1985",New Jersey Nets,108.0,Portland Trail Blazers,102.0,Box Score,,12666.0,
97,"Tue, Nov 19, 1985",Sacramento Kings,103.0,San Antonio Spurs,99.0,Box Score,,5486.0,
98,"Wed, Nov 20, 1985",Chicago Bulls,101.0,Atlanta Hawks,116.0,Box Score,,7179.0,
99,"Wed, Nov 20, 1985",Utah Jazz,106.0,Boston Celtics,115.0,Box Score,OT,14890.0,
100,"Wed, Nov 20, 1985",New York Knicks,98.0,Detroit Pistons,109.0,Box Score,,15451.0,
101,"Wed, Nov 20, 1985",Indiana Pacers,97.0,Houston Rockets,126.0,Box Score,,13883.0,
102,"Wed, Nov 20, 1985",Los Angeles Clippers,107.0,Los Angeles Lakers,122.0,Box Score,,15214.0,
103,"Wed, Nov 20, 1985",Golden State Warriors,113.0,Philadelphia 76ers,117.0,Box Score,,10070.0,
104,"Wed, Nov 20, 1985",San Antonio Spurs,100.0,Phoenix Suns,121.0,Box Score,,8984.0,
105,"Wed, Nov 20, 1985",Milwaukee Bucks,116.0,Seattle SuperSonics,106.0,Box Score,,6599.0,
106,"Wed, Nov 20, 1985",Cleveland Cavaliers,98.0,Washington Bullets,101.0,Box Score,,4873.0,
107,"Thu, Nov 21, 1985",Los Angeles Lakers,120.0,Denver Nuggets,121.0,Box Score,,17022.0,
108,"Thu, Nov 21, 1985",Portland Trail Blazers,112.0,Los Angeles Clippers,108.0,Box Score,,6766.0,
109,"Thu, Nov 21, 1985",Milwaukee Bucks,131.0,Sacramento Kings,97.0,Box Score,,10333.0,
110,"Fri, Nov 22, 1985",Philadelphia 76ers,103.0,Boston Celtics,110.0,Box Score,,14890.0,
111,"Fri, Nov 22, 1985",Utah Jazz,121.0,Cleveland Cavaliers,113.0,Box Score,,10357.0,
112,"Fri, Nov 22, 1985",Golden State Warriors,96.0,Detroit Pistons,115.0,Box Score,,14560.0,
113,"Fri, Nov 22, 1985",New Jersey Nets,104.0,Phoenix Suns,96.0,Box Score,,10191.0,
114,"Fri, Nov 22, 1985",Indiana Pacers,96.0,San Antonio Spurs,108.0,Box Score,,7054.0,
115,"Fri, Nov 22, 1985",Houston Rockets,103.0,Seattle SuperSonics,122.0,Box Score,,7019.0,
116,"Fri, Nov 22, 1985",New York Knicks,94.0,Washington Bullets,102.0,Box Score,,13439.0,
117,"Sat, Nov 23, 1985",Utah Jazz,116.0,Atlanta Hawks,106.0,Box Score,,6115.0,
118,"Sat, Nov 23, 1985",Golden State Warriors,108.0,Chicago Bulls,135.0,Box Score,,10377.0,
119,"Sat, Nov 23, 1985",Indiana Pacers,104.0,Dallas Mavericks,117.0,Box Score,,17007.0,
120,"Sat, Nov 23, 1985",Sacramento Kings,118.0,Denver Nuggets,122.0,Box Score,,11793.0,
121,"Sat, Nov 23, 1985",Milwaukee Bucks,112.0,Los Angeles Clippers,116.0,Box Score,,8215.0,
122,"Sat, Nov 23, 1985",Boston Celtics,113.0,New York Knicks,104.0,Box Score,,19591.0,
123,"Sat, Nov 23, 1985",Detroit Pistons,119.0,Philadelphia 76ers,114.0,Box Score,,9225.0,
124,"Sat, Nov 23, 1985",Los Angeles Lakers,130.0,Portland Trail Blazers,113.0,Box Score,,12666.0,
125,"Sun, Nov 24, 1985",Atlanta Hawks,90.0,Cleveland Cavaliers,98.0,Box Score,,6145.0,
126,"Sun, Nov 24, 1985",San Antonio Spurs,102.0,Los Angeles Lakers,118.0,Box Score,,15259.0,
127,"Sun, Nov 24, 1985",Milwaukee Bucks,140.0,Phoenix Suns,138.0,Box Score,OT,10916.0,
128,"Sun, Nov 24, 1985",Houston Rockets,118.0,Portland Trail Blazers,125.0,Box Score,,12666.0,
129,"Sun, Nov 24, 1985",New Jersey Nets,118.0,Sacramento Kings,103.0,Box Score,,10333.0,
130,"Sun, Nov 24, 1985",Denver Nuggets,84.0,Seattle SuperSonics,110.0,Box Score,,5210.0,
131,"Sun, Nov 24, 1985",Chicago Bulls,106.0,Washington Bullets,115.0,Box Score,,6720.0,
132,"Mon, Nov 25, 1985",Utah Jazz,102.0,Indiana Pacers,101.0,Box Score,,6597.0,
133,"Tue, Nov 26, 1985",New York Knicks,94.0,Atlanta Hawks,104.0,Box Score,,7448.0,
134,"Tue, Nov 26, 1985",Washington Bullets,99.0,Dallas Mavericks,112.0,Box Score,,17007.0,
135,"Tue, Nov 26, 1985",Chicago Bulls,128.0,Denver Nuggets,123.0,Box Score,,10955.0,
136,"Tue, Nov 26, 1985",Cleveland Cavaliers,98.0,Detroit Pistons,113.0,Box Score,,8608.0,
137,"Tue, Nov 26, 1985",Golden State Warriors,108.0,Houston Rockets,130.0,Box Score,,13926.0,
138,"Tue, Nov 26, 1985",Boston Celtics,98.0,Philadelphia 76ers,91.0,Box Score,,17921.0,
139,"Tue, Nov 26, 1985",Phoenix Suns,107.0,Sacramento Kings,111.0,Box Score,,10333.0,
140,"Tue, Nov 26, 1985",Los Angeles Clippers,99.0,Seattle SuperSonics,131.0,Box Score,,7181.0,
141,"Wed, Nov 27, 1985",Detroit Pistons,124.0,Boston Celtics,132.0,Box Score,,14890.0,
142,"Wed, Nov 27, 1985",Denver Nuggets,102.0,Golden State Warriors,104.0,Box Score,,11359.0,
143,"Wed, Nov 27, 1985",New York Knicks,80.0,Indiana Pacers,77.0,Box Score,,10008.0,
144,"Wed, Nov 27, 1985",Houston Rockets,137.0,Los Angeles Clippers,130.0,Box Score,OT,7512.0,
145,"Wed, Nov 27, 1985",Atlanta Hawks,96.0,Milwaukee Bucks,114.0,Box Score,,10879.0,
146,"Wed, Nov 27, 1985",Philadelphia 76ers,111.0,New Jersey Nets,100.0,Box Score,,12278.0,
147,"Wed, Nov 27, 1985",Portland Trail Blazers,110.0,Phoenix Suns,93.0,Box Score,,9884.0,
148,"Wed, Nov 27, 1985",Washington Bullets,97.0,San Antonio Spurs,104.0,Box Score,,7742.0,
149,"Wed, Nov 27, 1985",Chicago Bulls,96.0,Utah Jazz,114.0,Box Score,,11920.0,
150,"Fri, Nov 29, 1985",New York Knicks,88.0,Boston Celtics,94.0,Box Score,,14890.0,
151,"Fri, Nov 29, 1985",Sacramento Kings,111.0,Dallas Mavericks,133.0,Box Score,,17007.0,
152,"Fri, Nov 29, 1985",Milwaukee Bucks,102.0,Detroit Pistons,111.0,Box Score,,26756.0,
153,"Fri, Nov 29, 1985",Philadelphia 76ers,110.0,Indiana Pacers,100.0,Box Score,,16904.0,
154,"Fri, Nov 29, 1985",Seattle SuperSonics,107.0,Los Angeles Lakers,108.0,Box Score,,17505.0,
155,"Fri, Nov 29, 1985",Atlanta Hawks,97.0,New Jersey Nets,107.0,Box Score,,10329.0,
156,"Fri, Nov 29, 1985",Houston Rockets,110.0,Phoenix Suns,126.0,Box Score,,11761.0,
157,"Fri, Nov 29, 1985",Chicago Bulls,107.0,Portland Trail Blazers,122.0,Box Score,,12666.0,
158,"Fri, Nov 29, 1985",Los Angeles Clippers,106.0,San Antonio Spurs,134.0,Box Score,,7266.0,
159,"Fri, Nov 29, 1985",Denver Nuggets,129.0,Utah Jazz,114.0,Box Score,,12580.0,
160,"Sat, Nov 30, 1985",Boston Celtics,102.0,Atlanta Hawks,97.0,Box Score,,13101.0,
161,"Sat, Nov 30, 1985",New Jersey Nets,90.0,Cleveland Cavaliers,119.0,Box Score,,10597.0,
162,"Sat, Nov 30, 1985",Los Angeles Clippers,115.0,Dallas Mavericks,124.0,Box Score,,17007.0,
163,"Sat, Nov 30, 1985",Seattle SuperSonics,131.0,Denver Nuggets,123.0,Box Score,2OT,13651.0,
164,"Sat, Nov 30, 1985",Utah Jazz,89.0,Golden State Warriors,88.0,Box Score,,12309.0,
165,"Sat, Nov 30, 1985",Sacramento Kings,114.0,Houston Rockets,131.0,Box Score,,14840.0,
166,"Sat, Nov 30, 1985",Indiana Pacers,94.0,Milwaukee Bucks,111.0,Box Score,,10781.0,
167,"Sat, Nov 30, 1985",Philadelphia 76ers,115.0,New York Knicks,95.0,Box Score,,19591.0,
168,"Sat, Nov 30, 1985",Detroit Pistons,119.0,Washington Bullets,133.0,Box Score,,7836.0,
0,"Sun, Dec 1, 1985",Chicago Bulls,113.0,Los Angeles Lakers,117.0,Box Score,,17505.0,
1,"Sun, Dec 1, 1985",San Antonio Spurs,117.0,Portland Trail Blazers,106.0,Box Score,,12666.0,
2,"Mon, Dec 2, 1985",Golden State Warriors,100.0,Utah Jazz,103.0,Box Score,,9376.0,
3,"Tue, Dec 3, 1985",Indiana Pacers,98.0,Cleveland Cavaliers,84.0,Box Score,,6070.0,
4,"Tue, Dec 3, 1985",Philadelphia 76ers,127.0,Detroit Pistons,107.0,Box Score,,12502.0,
5,"Tue, Dec 3, 1985",Dallas Mavericks,107.0,Golden State Warriors,100.0,Box Score,,7332.0,
6,"Tue, Dec 3, 1985",Phoenix Suns,112.0,Houston Rockets,118.0,Box Score,,11930.0,
7,"Tue, Dec 3, 1985",Boston Celtics,112.0,Milwaukee Bucks,109.0,Box Score,,11052.0,
8,"Tue, Dec 3, 1985",Denver Nuggets,94.0,New York Knicks,111.0,Box Score,,11884.0,
9,"Tue, Dec 3, 1985",Chicago Bulls,118.0,Sacramento Kings,131.0,Box Score,,10333.0,
10,"Tue, Dec 3, 1985",San Antonio Spurs,103.0,Seattle SuperSonics,123.0,Box Score,,7754.0,
11,"Tue, Dec 3, 1985",Portland Trail Blazers,115.0,Washington Bullets,118.0,Box Score,,4685.0,
12,"Wed, Dec 4, 1985",Portland Trail Blazers,98.0,Atlanta Hawks,109.0,Box Score,,4113.0,
13,"Wed, Dec 4, 1985",Denver Nuggets,119.0,Indiana Pacers,105.0,Box Score,,11838.0,
14,"Wed, Dec 4, 1985",Sacramento Kings,103.0,Los Angeles Clippers,128.0,Box Score,,5472.0,
15,"Wed, Dec 4, 1985",Boston Celtics,130.0,New Jersey Nets,111.0,Box Score,,15169.0,
16,"Wed, Dec 4, 1985",Washington Bullets,110.0,Philadelphia 76ers,115.0,Box Score,OT,10898.0,
17,"Wed, Dec 4, 1985",Chicago Bulls,99.0,Phoenix Suns,100.0,Box Score,,10369.0,
18,"Wed, Dec 4, 1985",Los Angeles Lakers,131.0,Utah Jazz,127.0,Box Score,OT,12287.0,
19,"Thu, Dec 5, 1985",Seattle SuperSonics,97.0,Cleveland Cavaliers,100.0,Box Score,,5277.0,
20,"Thu, Dec 5, 1985",San Antonio Spurs,120.0,Dallas Mavericks,116.0,Box Score,,16897.0,
21,"Thu, Dec 5, 1985",New Jersey Nets,111.0,Detroit Pistons,113.0,Box Score,,8248.0,
22,"Thu, Dec 5, 1985",Los Angeles Clippers,104.0,Golden State Warriors,121.0,Box Score,,6263.0,
23,"Thu, Dec 5, 1985",Milwaukee Bucks,105.0,New York Knicks,95.0,Box Score,,12047.0,
24,"Fri, Dec 6, 1985",Milwaukee Bucks,93.0,Atlanta Hawks,94.0,Box Score,,5562.0,
25,"Fri, Dec 6, 1985",Portland Trail Blazers,121.0,Boston Celtics,103.0,Box Score,,14890.0,
26,"Fri, Dec 6, 1985",New York Knicks,83.0,Indiana Pacers,107.0,Box Score,,12001.0,
27,"Fri, Dec 6, 1985",Houston Rockets,112.0,Los Angeles Lakers,120.0,Box Score,,17505.0,
28,"Fri, Dec 6, 1985",Denver Nuggets,123.0,Philadelphia 76ers,121.0,Box Score,,14112.0,
29,"Fri, Dec 6, 1985",Utah Jazz,92.0,Phoenix Suns,111.0,Box Score,,9821.0,
30,"Fri, Dec 6, 1985",Chicago Bulls,131.0,San Antonio Spurs,123.0,Box Score,,13960.0,
31,"Fri, Dec 6, 1985",Seattle SuperSonics,109.0,Washington Bullets,115.0,Box Score,,11031.0,
32,"Sat, Dec 7, 1985",Denver Nuggets,114.0,Cleveland Cavaliers,124.0,Box Score,,7224.0,
33,"Sat, Dec 7, 1985",Golden State Warriors,110.0,Dallas Mavericks,120.0,Box Score,,17007.0,
34,"Sat, Dec 7, 1985",Sacramento Kings,122.0,Detroit Pistons,112.0,Box Score,,12467.0,
35,"Sat, Dec 7, 1985",Chicago Bulls,104.0,Houston Rockets,116.0,Box Score,,14597.0,
36,"Sat, Dec 7, 1985",Utah Jazz,131.0,Los Angeles Clippers,91.0,Box Score,,7273.0,
37,"Sat, Dec 7, 1985",Portland Trail Blazers,106.0,New Jersey Nets,118.0,Box Score,,9947.0,
38,"Sun, Dec 8, 1985",Dallas Mavericks,119.0,Los Angeles Lakers,125.0,Box Score,,15810.0,
39,"Sun, Dec 8, 1985",Seattle SuperSonics,105.0,Philadelphia 76ers,100.0,Box Score,,7313.0,
