,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
82,"Wed, Nov 15, 1989",Washington Bullets,98.0,Denver Nuggets,109.0,Box Score,,8701.0,
83,"Wed, Nov 15, 1989",Miami Heat,94.0,Detroit Pistons,130.0,Box Score,,21454.0,
84,"Wed, Nov 15, 1989",Indiana Pacers,94.0,Los Angeles Lakers,117.0,Box Score,,16226.0,
85,"Wed, Nov 15, 1989",San Antonio Spurs,86.0,Minnesota Timberwolves,76.0,Box Score,,20382.0,
86,"Wed, Nov 15, 1989",Charlotte Hornets,96.0,Philadelphia 76ers,109.0,Box Score,,10004.0,
87,"Wed, Nov 15, 1989",Portland Trail Blazers,107.0,Phoenix Suns,109.0,Box Score,,12728.0,
88,"Wed, Nov 15, 1989",Chicago Bulls,107.0,Utah Jazz,108.0,Box Score,,12616.0,
89,"Thu, Nov 16, 1989",Los Angeles Clippers,82.0,Houston Rockets,94.0,Box Score,,15556.0,
90,"Thu, Nov 16, 1989",Orlando Magic,113.0,Milwaukee Bucks,132.0,Box Score,,13298.0,
91,"Thu, Nov 16, 1989",New York Knicks,121.0,Sacramento Kings,102.0,Box Score,,17014.0,
92,"Thu, Nov 16, 1989",Washington Bullets,98.0,Seattle SuperSonics,111.0,Box Score,,9562.0,
93,"Fri, Nov 17, 1989",Minnesota Timberwolves,99.0,Boston Celtics,116.0,Box Score,,14890.0,
94,"Fri, Nov 17, 1989",Golden State Warriors,98.0,Charlotte Hornets,99.0,Box Score,,23901.0,
95,"Fri, Nov 17, 1989",Atlanta Hawks,125.0,Cleveland Cavaliers,131.0,Box Score,OT,16135.0,
96,"Fri, Nov 17, 1989",Los Angeles Clippers,105.0,Dallas Mavericks,122.0,Box Score,,16903.0,
97,"Fri, Nov 17, 1989",Milwaukee Bucks,79.0,Detroit Pistons,106.0,Box Score,,21454.0,
98,"Fri, Nov 17, 1989",Denver Nuggets,105.0,Los Angeles Lakers,119.0,Box Score,,17505.0,
99,"Fri, Nov 17, 1989",San Antonio Spurs,101.0,Philadelphia 76ers,108.0,Box Score,,18168.0,
100,"Fri, Nov 17, 1989",Phoenix Suns,109.0,Portland Trail Blazers,110.0,Box Score,,12884.0,
101,"Fri, Nov 17, 1989",Indiana Pacers,100.0,Utah Jazz,114.0,Box Score,,12616.0,
102,"Sat, Nov 18, 1989",Golden State Warriors,96.0,Atlanta Hawks,112.0,Box Score,,14176.0,
103,"Sat, Nov 18, 1989",Miami Heat,99.0,Dallas Mavericks,100.0,Box Score,,17007.0,
104,"Sat, Nov 18, 1989",Houston Rockets,111.0,Denver Nuggets,141.0,Box Score,,13534.0,
105,"Sat, Nov 18, 1989",Boston Celtics,86.0,Detroit Pistons,103.0,Box Score,,21454.0,
106,"Sat, Nov 18, 1989",San Antonio Spurs,110.0,New Jersey Nets,95.0,Box Score,,13269.0,
107,"Sat, Nov 18, 1989",Minnesota Timberwolves,96.0,New York Knicks,111.0,Box Score,,17614.0,
108,"Sat, Nov 18, 1989",Philadelphia 76ers,103.0,Orlando Magic,116.0,Box Score,,15077.0,
109,"Sat, Nov 18, 1989",Washington Bullets,107.0,Phoenix Suns,118.0,Box Score,,13607.0,
110,"Sat, Nov 18, 1989",Indiana Pacers,102.0,Sacramento Kings,107.0,Box Score,,17014.0,
111,"Sat, Nov 18, 1989",Chicago Bulls,110.0,Seattle SuperSonics,119.0,Box Score,,14708.0,
112,"Sun, Nov 19, 1989",Miami Heat,94.0,Houston Rockets,132.0,Box Score,,14650.0,
113,"Sun, Nov 19, 1989",Washington Bullets,115.0,Los Angeles Lakers,120.0,Box Score,,17505.0,
114,"Sun, Nov 19, 1989",Seattle SuperSonics,109.0,Portland Trail Blazers,119.0,Box Score,,12884.0,
115,"Tue, Nov 21, 1989",Miami Heat,98.0,Charlotte Hornets,87.0,Box Score,,23901.0,
116,"Tue, Nov 21, 1989",Dallas Mavericks,95.0,Denver Nuggets,111.0,Box Score,,8570.0,
117,"Tue, Nov 21, 1989",Atlanta Hawks,103.0,Detroit Pistons,96.0,Box Score,,21454.0,
118,"Tue, Nov 21, 1989",Boston Celtics,111.0,Indiana Pacers,119.0,Box Score,,16912.0,
119,"Tue, Nov 21, 1989",Utah Jazz,103.0,Minnesota Timberwolves,101.0,Box Score,OT,20179.0,
120,"Tue, Nov 21, 1989",Houston Rockets,106.0,New York Knicks,114.0,Box Score,OT,18212.0,
121,"Tue, Nov 21, 1989",Chicago Bulls,110.0,Portland Trail Blazers,121.0,Box Score,,12884.0,
122,"Tue, Nov 21, 1989",Orlando Magic,115.0,Sacramento Kings,113.0,Box Score,,17014.0,
123,"Tue, Nov 21, 1989",Phoenix Suns,98.0,San Antonio Spurs,107.0,Box Score,,13726.0,
124,"Tue, Nov 21, 1989",New Jersey Nets,84.0,Seattle SuperSonics,114.0,Box Score,,12109.0,
125,"Tue, Nov 21, 1989",Milwaukee Bucks,91.0,Washington Bullets,97.0,Box Score,,11721.0,
126,"Wed, Nov 22, 1989",Houston Rockets,97.0,Boston Celtics,109.0,Box Score,,14890.0,
127,"Wed, Nov 22, 1989",New York Knicks,85.0,Cleveland Cavaliers,97.0,Box Score,,17097.0,
128,"Wed, Nov 22, 1989",Sacramento Kings,109.0,Golden State Warriors,133.0,Box Score,,15025.0,
129,"Wed, Nov 22, 1989",New Jersey Nets,97.0,Los Angeles Clippers,106.0,Box Score,,8416.0,
130,"Wed, Nov 22, 1989",Philadelphia 76ers,113.0,Miami Heat,103.0,Box Score,,15008.0,
131,"Wed, Nov 22, 1989",Atlanta Hawks,100.0,Milwaukee Bucks,118.0,Box Score,,15124.0,
132,"Wed, Nov 22, 1989",Denver Nuggets,96.0,Minnesota Timberwolves,93.0,Box Score,,22025.0,
133,"Wed, Nov 22, 1989",Chicago Bulls,95.0,Phoenix Suns,90.0,Box Score,,14487.0,
134,"Wed, Nov 22, 1989",Orlando Magic,119.0,Utah Jazz,97.0,Box Score,,12616.0,
135,"Fri, Nov 24, 1989",Indiana Pacers,118.0,Boston Celtics,111.0,Box Score,,14890.0,
136,"Fri, Nov 24, 1989",Houston Rockets,85.0,Charlotte Hornets,81.0,Box Score,,23901.0,
137,"Fri, Nov 24, 1989",Minnesota Timberwolves,89.0,Dallas Mavericks,99.0,Box Score,,17007.0,
138,"Fri, Nov 24, 1989",Seattle SuperSonics,109.0,Denver Nuggets,122.0,Box Score,,13061.0,
139,"Fri, Nov 24, 1989",Cleveland Cavaliers,82.0,Detroit Pistons,101.0,Box Score,,21454.0,
140,"Fri, Nov 24, 1989",San Antonio Spurs,90.0,Los Angeles Clippers,89.0,Box Score,,13916.0,
141,"Fri, Nov 24, 1989",Atlanta Hawks,103.0,Miami Heat,87.0,Box Score,,15008.0,
142,"Fri, Nov 24, 1989",Washington Bullets,108.0,Philadelphia 76ers,121.0,Box Score,,14124.0,
143,"Fri, Nov 24, 1989",Orlando Magic,94.0,Phoenix Suns,121.0,Box Score,,13173.0,
144,"Fri, Nov 24, 1989",New Jersey Nets,99.0,Portland Trail Blazers,125.0,Box Score,,12884.0,
145,"Sat, Nov 25, 1989",Boston Celtics,100.0,Atlanta Hawks,108.0,Box Score,,16371.0,
146,"Sat, Nov 25, 1989",Minnesota Timberwolves,73.0,Charlotte Hornets,81.0,Box Score,,23901.0,
147,"Sat, Nov 25, 1989",Houston Rockets,85.0,Cleveland Cavaliers,75.0,Box Score,,17139.0,
148,"Sat, Nov 25, 1989",Seattle SuperSonics,117.0,Dallas Mavericks,70.0,Box Score,,17007.0,
149,"Sat, Nov 25, 1989",Chicago Bulls,104.0,Golden State Warriors,91.0,Box Score,,15025.0,
150,"Sat, Nov 25, 1989",Philadelphia 76ers,111.0,Indiana Pacers,103.0,Box Score,,14120.0,
151,"Sat, Nov 25, 1989",Milwaukee Bucks,108.0,New York Knicks,125.0,Box Score,,18212.0,
152,"Sat, Nov 25, 1989",New Jersey Nets,98.0,Sacramento Kings,112.0,Box Score,,17014.0,
153,"Sat, Nov 25, 1989",Los Angeles Lakers,92.0,Utah Jazz,86.0,Box Score,,12616.0,
154,"Sat, Nov 25, 1989",Miami Heat,88.0,Washington Bullets,107.0,Box Score,,8524.0,
155,"Sun, Nov 26, 1989",Chicago Bulls,96.0,Los Angeles Clippers,120.0,Box Score,,15350.0,
156,"Sun, Nov 26, 1989",San Antonio Spurs,112.0,Los Angeles Lakers,132.0,Box Score,,17505.0,
157,"Sun, Nov 26, 1989",Detroit Pistons,82.0,Portland Trail Blazers,102.0,Box Score,,12884.0,
158,"Mon, Nov 27, 1989",Indiana Pacers,101.0,Milwaukee Bucks,97.0,Box Score,,13226.0,
159,"Mon, Nov 27, 1989",Charlotte Hornets,108.0,New York Knicks,119.0,Box Score,,14598.0,
160,"Mon, Nov 27, 1989",New Jersey Nets,68.0,Utah Jazz,105.0,Box Score,,12616.0,
161,"Tue, Nov 28, 1989",Atlanta Hawks,98.0,Chicago Bulls,113.0,Box Score,,18676.0,
162,"Tue, Nov 28, 1989",Washington Bullets,91.0,Cleveland Cavaliers,92.0,Box Score,,12575.0,
163,"Tue, Nov 28, 1989",Golden State Warriors,120.0,Denver Nuggets,141.0,Box Score,,8392.0,
164,"Tue, Nov 28, 1989",Los Angeles Lakers,104.0,Houston Rockets,110.0,Box Score,,16611.0,
165,"Tue, Nov 28, 1989",Miami Heat,99.0,Orlando Magic,104.0,Box Score,,15077.0,
166,"Tue, Nov 28, 1989",Los Angeles Clippers,94.0,Portland Trail Blazers,116.0,Box Score,,12884.0,
167,"Tue, Nov 28, 1989",Detroit Pistons,93.0,Sacramento Kings,81.0,Box Score,,17014.0,
168,"Tue, Nov 28, 1989",Seattle SuperSonics,104.0,San Antonio Spurs,117.0,Box Score,,12115.0,
169,"Wed, Nov 29, 1989",Charlotte Hornets,83.0,Dallas Mavericks,102.0,Box Score,,15780.0,
170,"Wed, Nov 29, 1989",New York Knicks,129.0,Golden State Warriors,111.0,Box Score,,15025.0,
171,"Wed, Nov 29, 1989",Utah Jazz,88.0,Indiana Pacers,100.0,Box Score,,10350.0,
172,"Wed, Nov 29, 1989",Milwaukee Bucks,117.0,Los Angeles Clippers,103.0,Box Score,,12306.0,
173,"Wed, Nov 29, 1989",Minnesota Timberwolves,105.0,Miami Heat,100.0,Box Score,,15008.0,
174,"Wed, Nov 29, 1989",Boston Celtics,118.0,New Jersey Nets,95.0,Box Score,,16335.0,
175,"Wed, Nov 29, 1989",Cleveland Cavaliers,84.0,Philadelphia 76ers,114.0,Box Score,,8894.0,
176,"Wed, Nov 29, 1989",Detroit Pistons,111.0,Phoenix Suns,103.0,Box Score,,14487.0,
177,"Wed, Nov 29, 1989",Atlanta Hawks,111.0,Washington Bullets,104.0,Box Score,,11346.0,
178,"Thu, Nov 30, 1989",Milwaukee Bucks,102.0,Denver Nuggets,103.0,Box Score,,8727.0,
179,"Thu, Nov 30, 1989",Charlotte Hornets,101.0,Houston Rockets,113.0,Box Score,,15043.0,
180,"Thu, Nov 30, 1989",Minnesota Timberwolves,96.0,Orlando Magic,103.0,Box Score,,15077.0,
181,"Thu, Nov 30, 1989",Los Angeles Lakers,109.0,Sacramento Kings,93.0,Box Score,,17014.0,
182,"Thu, Nov 30, 1989",Dallas Mavericks,89.0,San Antonio Spurs,93.0,Box Score,,12110.0,
183,"Thu, Nov 30, 1989",New York Knicks,122.0,Seattle SuperSonics,127.0,Box Score,,13583.0,
0,"Fri, Dec 1, 1989",Utah Jazz,103.0,Atlanta Hawks,114.0,Box Score,,12906.0,
1,"Fri, Dec 1, 1989",Cleveland Cavaliers,89.0,Boston Celtics,102.0,Box Score,,14890.0,
2,"Fri, Dec 1, 1989",Orlando Magic,110.0,Indiana Pacers,125.0,Box Score,,11040.0,
3,"Fri, Dec 1, 1989",Detroit Pistons,108.0,Los Angeles Lakers,97.0,Box Score,OT,17505.0,
4,"Fri, Dec 1, 1989",Miami Heat,77.0,New Jersey Nets,101.0,Box Score,,10240.0,
5,"Fri, Dec 1, 1989",Los Angeles Clippers,90.0,Phoenix Suns,111.0,Box Score,,13240.0,
6,"Fri, Dec 1, 1989",Golden State Warriors,110.0,Portland Trail Blazers,123.0,Box Score,,12884.0,
7,"Fri, Dec 1, 1989",Philadelphia 76ers,90.0,Washington Bullets,107.0,Box Score,,12002.0,"at Baltimore, MD"
8,"Sat, Dec 2, 1989",Philadelphia 76ers,92.0,Atlanta Hawks,100.0,Box Score,,15507.0,
9,"Sat, Dec 2, 1989",Minnesota Timberwolves,101.0,Cleveland Cavaliers,74.0,Box Score,,14995.0,
10,"Sat, Dec 2, 1989",Portland Trail Blazers,113.0,Denver Nuggets,146.0,Box Score,,17022.0,
11,"Sat, Dec 2, 1989",Milwaukee Bucks,98.0,Golden State Warriors,101.0,Box Score,,15025.0,
12,"Sat, Dec 2, 1989",Dallas Mavericks,106.0,Houston Rockets,103.0,Box Score,,15997.0,
13,"Sat, Dec 2, 1989",Sacramento Kings,84.0,Los Angeles Clippers,114.0,Box Score,,10530.0,
14,"Sat, Dec 2, 1989",Chicago Bulls,114.0,Miami Heat,107.0,Box Score,,15008.0,
15,"Sat, Dec 2, 1989",New York Knicks,122.0,Phoenix Suns,112.0,Box Score,,14033.0,
16,"Sat, Dec 2, 1989",Charlotte Hornets,110.0,San Antonio Spurs,118.0,Box Score,,13371.0,
17,"Sat, Dec 2, 1989",Detroit Pistons,95.0,Seattle SuperSonics,120.0,Box Score,,14546.0,
18,"Sat, Dec 2, 1989",Utah Jazz,100.0,Washington Bullets,98.0,Box Score,,12117.0,
19,"Sun, Dec 3, 1989",New York Knicks,104.0,Los Angeles Lakers,115.0,Box Score,,17505.0,
20,"Mon, Dec 4, 1989",Portland Trail Blazers,121.0,Orlando Magic,95.0,Box Score,,14388.0,
21,"Tue, Dec 5, 1989",Boston Celtics,114.0,Charlotte Hornets,101.0,Box Score,,23901.0,
22,"Tue, Dec 5, 1989",Denver Nuggets,99.0,Chicago Bulls,119.0,Box Score,,18040.0,
23,"Tue, Dec 5, 1989",Utah Jazz,94.0,Cleveland Cavaliers,80.0,Box Score,,14210.0,
24,"Tue, Dec 5, 1989",Golden State Warriors,88.0,Dallas Mavericks,107.0,Box Score,,16457.0,
25,"Tue, Dec 5, 1989",Los Angeles Clippers,103.0,Los Angeles Lakers,111.0,Box Score,,16035.0,
26,"Tue, Dec 5, 1989",Portland Trail Blazers,113.0,Miami Heat,107.0,Box Score,,15008.0,
27,"Tue, Dec 5, 1989",New Jersey Nets,90.0,Minnesota Timberwolves,92.0,Box Score,,18918.0,
28,"Tue, Dec 5, 1989",Philadelphia 76ers,103.0,New York Knicks,110.0,Box Score,,18212.0,
29,"Tue, Dec 5, 1989",Milwaukee Bucks,103.0,Sacramento Kings,118.0,Box Score,,17014.0,
30,"Tue, Dec 5, 1989",Houston Rockets,123.0,Seattle SuperSonics,133.0,Box Score,,9241.0,
31,"Wed, Dec 6, 1989",New York Knicks,98.0,Boston Celtics,113.0,Box Score,,14890.0,
32,"Wed, Dec 6, 1989",Washington Bullets,107.0,Detroit Pistons,115.0,Box Score,,21454.0,
33,"Wed, Dec 6, 1989",Denver Nuggets,117.0,Indiana Pacers,136.0,Box Score,,9352.0,
34,"Wed, Dec 6, 1989",Atlanta Hawks,118.0,Orlando Magic,110.0,Box Score,,15077.0,
35,"Wed, Dec 6, 1989",Miami Heat,98.0,Philadelphia 76ers,121.0,Box Score,,8895.0,
36,"Wed, Dec 6, 1989",Golden State Warriors,119.0,San Antonio Spurs,121.0,Box Score,,10588.0,
37,"Thu, Dec 7, 1989",Portland Trail Blazers,96.0,Charlotte Hornets,86.0,Box Score,,23901.0,
38,"Thu, Dec 7, 1989",Cleveland Cavaliers,88.0,Los Angeles Clippers,105.0,Box Score,,9044.0,
39,"Thu, Dec 7, 1989",Phoenix Suns,96.0,Los Angeles Lakers,100.0,Box Score,,17257.0,
40,"Thu, Dec 7, 1989",Dallas Mavericks,97.0,Utah Jazz,107.0,Box Score,,12616.0,
41,"Fri, Dec 8, 1989",Portland Trail Blazers,120.0,Atlanta Hawks,127.0,Box Score,,11767.0,
42,"Fri, Dec 8, 1989",Denver Nuggets,103.0,Boston Celtics,102.0,Box Score,,14890.0,
43,"Fri, Dec 8, 1989",San Antonio Spurs,99.0,Dallas Mavericks,93.0,Box Score,,17007.0,
44,"Fri, Dec 8, 1989",Sacramento Kings,126.0,Golden State Warriors,121.0,Box Score,,15025.0,
45,"Fri, Dec 8, 1989",New Jersey Nets,99.0,Houston Rockets,94.0,Box Score,,15105.0,
46,"Fri, Dec 8, 1989",Chicago Bulls,104.0,Indiana Pacers,106.0,Box Score,,16912.0,
47,"Fri, Dec 8, 1989",Orlando Magic,114.0,Miami Heat,122.0,Box Score,OT,15008.0,
48,"Fri, Dec 8, 1989",Detroit Pistons,101.0,Philadelphia 76ers,107.0,Box Score,,15634.0,
49,"Fri, Dec 8, 1989",Milwaukee Bucks,98.0,Phoenix Suns,123.0,Box Score,,12409.0,
50,"Sat, Dec 9, 1989",Minnesota Timberwolves,91.0,Atlanta Hawks,104.0,Box Score,,11876.0,
51,"Sat, Dec 9, 1989",Denver Nuggets,106.0,Charlotte Hornets,93.0,Box Score,,23901.0,
52,"Sat, Dec 9, 1989",Philadelphia 76ers,105.0,Chicago Bulls,125.0,Box Score,,18655.0,
53,"Sat, Dec 9, 1989",Indiana Pacers,93.0,Detroit Pistons,121.0,Box Score,,21454.0,
54,"Sat, Dec 9, 1989",Boston Celtics,92.0,New York Knicks,124.0,Box Score,,18212.0,
55,"Sat, Dec 9, 1989",Cleveland Cavaliers,108.0,Sacramento Kings,101.0,Box Score,,17014.0,
56,"Sat, Dec 9, 1989",New Jersey Nets,92.0,San Antonio Spurs,109.0,Box Score,,14930.0,
57,"Sat, Dec 9, 1989",Los Angeles Clippers,100.0,Seattle SuperSonics,104.0,Box Score,,12548.0,
58,"Sat, Dec 9, 1989",Houston Rockets,90.0,Utah Jazz,104.0,Box Score,,12616.0,
59,"Sat, Dec 9, 1989",Los Angeles Lakers,101.0,Washington Bullets,103.0,Box Score,,18756.0,
60,"Sun, Dec 10, 1989",Portland Trail Blazers,104.0,Milwaukee Bucks,107.0,Box Score,,15124.0,
61,"Sun, Dec 10, 1989",Los Angeles Lakers,103.0,Orlando Magic,108.0,Box Score,,15077.0,
62,"Mon, Dec 11, 1989",Cleveland Cavaliers,113.0,Utah Jazz,110.0,Box Score,OT,12616.0,
