,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
48,"Wed, Nov 7, 2012",7:00 pm,Orlando Magic,75.0,Minnesota Timberwolves,90.0,Box Score,,17121.0,
49,"Wed, Nov 7, 2012",7:00 pm,Philadelphia 76ers,77.0,New Orleans Hornets,62.0,Box Score,,12988.0,
50,"Wed, Nov 7, 2012",7:00 pm,Detroit Pistons,103.0,Sacramento Kings,105.0,Box Score,,10185.0,
51,"Wed, Nov 7, 2012",7:00 pm,Los Angeles Lakers,86.0,Utah Jazz,95.0,Box Score,,19911.0,
52,"Thu, Nov 8, 2012",7:00 pm,Oklahoma City Thunder,97.0,Chicago Bulls,91.0,Box Score,,21737.0,
53,"Thu, Nov 8, 2012",7:30 pm,Los Angeles Clippers,103.0,Portland Trail Blazers,90.0,Box Score,,20425.0,
54,"Fri, Nov 9, 2012",7:30 pm,Miami Heat,95.0,Atlanta Hawks,89.0,Box Score,,16785.0,
55,"Fri, Nov 9, 2012",7:30 pm,Philadelphia 76ers,106.0,Boston Celtics,100.0,Box Score,,18624.0,
56,"Fri, Nov 9, 2012",8:30 pm,Utah Jazz,84.0,Denver Nuggets,104.0,Box Score,,15523.0,
57,"Fri, Nov 9, 2012",7:30 pm,Golden State Warriors,77.0,Los Angeles Lakers,101.0,Box Score,,18997.0,
58,"Fri, Nov 9, 2012",7:00 pm,Houston Rockets,85.0,Memphis Grizzlies,93.0,Box Score,,16087.0,
59,"Fri, Nov 9, 2012",7:00 pm,Indiana Pacers,94.0,Minnesota Timberwolves,96.0,Box Score,,18222.0,
60,"Fri, Nov 9, 2012",7:00 pm,Charlotte Bobcats,99.0,New Orleans Hornets,107.0,Box Score,,12668.0,
61,"Fri, Nov 9, 2012",7:30 pm,Dallas Mavericks,94.0,New York Knicks,104.0,Box Score,,19033.0,
62,"Fri, Nov 9, 2012",7:00 pm,Detroit Pistons,94.0,Oklahoma City Thunder,105.0,Box Score,,18203.0,
63,"Fri, Nov 9, 2012",7:00 pm,Brooklyn Nets,107.0,Orlando Magic,68.0,Box Score,,17532.0,
64,"Fri, Nov 9, 2012",7:00 pm,Cleveland Cavaliers,105.0,Phoenix Suns,107.0,Box Score,,15236.0,
65,"Fri, Nov 9, 2012",7:00 pm,San Antonio Spurs,97.0,Sacramento Kings,86.0,Box Score,,13505.0,
66,"Fri, Nov 9, 2012",7:00 pm,Milwaukee Bucks,101.0,Washington Wizards,91.0,Box Score,,14531.0,
67,"Sat, Nov 10, 2012",7:30 pm,Dallas Mavericks,97.0,Charlotte Bobcats,101.0,Box Score,OT,15763.0,
68,"Sat, Nov 10, 2012",7:00 pm,Minnesota Timberwolves,80.0,Chicago Bulls,87.0,Box Score,,21974.0,
69,"Sat, Nov 10, 2012",7:30 pm,Denver Nuggets,107.0,Golden State Warriors,101.0,Box Score,2OT,19596.0,
70,"Sat, Nov 10, 2012",7:00 pm,Detroit Pistons,82.0,Houston Rockets,96.0,Box Score,,15037.0,
71,"Sat, Nov 10, 2012",7:00 pm,Washington Wizards,85.0,Indiana Pacers,89.0,Box Score,,12036.0,
72,"Sat, Nov 10, 2012",7:30 pm,Boston Celtics,96.0,Milwaukee Bucks,92.0,Box Score,,14589.0,
73,"Sat, Nov 10, 2012",7:00 pm,San Antonio Spurs,112.0,Portland Trail Blazers,109.0,Box Score,,20447.0,
74,"Sat, Nov 10, 2012",7:00 pm,Philadelphia 76ers,93.0,Toronto Raptors,83.0,Box Score,,19800.0,
75,"Sat, Nov 10, 2012",7:00 pm,Phoenix Suns,81.0,Utah Jazz,94.0,Box Score,,19100.0,
76,"Sun, Nov 11, 2012",3:00 pm,Orlando Magic,74.0,Brooklyn Nets,82.0,Box Score,,16523.0,
77,"Sun, Nov 11, 2012",12:30 pm,Atlanta Hawks,76.0,Los Angeles Clippers,89.0,Box Score,,19060.0,
78,"Sun, Nov 11, 2012",6:30 pm,Sacramento Kings,90.0,Los Angeles Lakers,103.0,Box Score,,18997.0,
79,"Sun, Nov 11, 2012",5:00 pm,Miami Heat,86.0,Memphis Grizzlies,104.0,Box Score,,18119.0,
80,"Sun, Nov 11, 2012",6:00 pm,Cleveland Cavaliers,91.0,Oklahoma City Thunder,106.0,Box Score,,18203.0,
81,"Mon, Nov 12, 2012",7:00 pm,Boston Celtics,101.0,Chicago Bulls,95.0,Box Score,,21712.0,
82,"Mon, Nov 12, 2012",7:30 pm,Minnesota Timberwolves,90.0,Dallas Mavericks,82.0,Box Score,,19322.0,
83,"Mon, Nov 12, 2012",7:30 pm,Oklahoma City Thunder,92.0,Detroit Pistons,90.0,Box Score,,12784.0,
84,"Mon, Nov 12, 2012",7:00 pm,Miami Heat,113.0,Houston Rockets,110.0,Box Score,,18041.0,
85,"Mon, Nov 12, 2012",7:00 pm,Milwaukee Bucks,105.0,Philadelphia 76ers,96.0,Box Score,,15086.0,
86,"Mon, Nov 12, 2012",7:00 pm,Denver Nuggets,100.0,Phoenix Suns,110.0,Box Score,,14060.0,
87,"Mon, Nov 12, 2012",7:00 pm,Atlanta Hawks,95.0,Portland Trail Blazers,87.0,Box Score,,19095.0,
88,"Mon, Nov 12, 2012",7:00 pm,Utah Jazz,140.0,Toronto Raptors,133.0,Box Score,3OT,18230.0,
89,"Tue, Nov 13, 2012",7:30 pm,Cleveland Cavaliers,101.0,Brooklyn Nets,114.0,Box Score,,17032.0,
90,"Tue, Nov 13, 2012",7:00 pm,Washington Wizards,76.0,Charlotte Bobcats,92.0,Box Score,,11139.0,
91,"Tue, Nov 13, 2012",7:00 pm,Toronto Raptors,74.0,Indiana Pacers,72.0,Box Score,,11947.0,
92,"Tue, Nov 13, 2012",7:30 pm,San Antonio Spurs,84.0,Los Angeles Lakers,82.0,Box Score,,18997.0,
93,"Tue, Nov 13, 2012",7:00 pm,New York Knicks,99.0,Orlando Magic,89.0,Box Score,,18846.0,
94,"Tue, Nov 13, 2012",7:00 pm,Portland Trail Blazers,103.0,Sacramento Kings,86.0,Box Score,,10153.0,
95,"Wed, Nov 14, 2012",7:30 pm,Utah Jazz,93.0,Boston Celtics,98.0,Box Score,,18624.0,
96,"Wed, Nov 14, 2012",7:30 pm,Washington Wizards,101.0,Dallas Mavericks,107.0,Box Score,,19560.0,
97,"Wed, Nov 14, 2012",7:30 pm,Atlanta Hawks,88.0,Golden State Warriors,92.0,Box Score,,18107.0,
98,"Wed, Nov 14, 2012",7:00 pm,New Orleans Hornets,96.0,Houston Rockets,100.0,Box Score,,14535.0,
99,"Wed, Nov 14, 2012",7:30 pm,Miami Heat,100.0,Los Angeles Clippers,107.0,Box Score,,19146.0,
100,"Wed, Nov 14, 2012",7:00 pm,Indiana Pacers,85.0,Milwaukee Bucks,99.0,Box Score,,11573.0,
101,"Wed, Nov 14, 2012",7:00 pm,Charlotte Bobcats,89.0,Minnesota Timberwolves,87.0,Box Score,,13272.0,
102,"Wed, Nov 14, 2012",7:00 pm,Memphis Grizzlies,107.0,Oklahoma City Thunder,97.0,Box Score,,18203.0,
103,"Wed, Nov 14, 2012",7:00 pm,Detroit Pistons,94.0,Philadelphia 76ers,76.0,Box Score,,11879.0,
104,"Wed, Nov 14, 2012",7:00 pm,Chicago Bulls,112.0,Phoenix Suns,106.0,Box Score,OT,15305.0,
105,"Thu, Nov 15, 2012",8:00 pm,Boston Celtics,97.0,Brooklyn Nets,102.0,Box Score,,17732.0,
106,"Thu, Nov 15, 2012",8:30 pm,Miami Heat,98.0,Denver Nuggets,93.0,Box Score,,19155.0,
107,"Thu, Nov 15, 2012",7:30 pm,New York Knicks,104.0,San Antonio Spurs,100.0,Box Score,,18581.0,
108,"Fri, Nov 16, 2012",7:30 pm,Orlando Magic,110.0,Detroit Pistons,106.0,Box Score,,11594.0,
109,"Fri, Nov 16, 2012",7:00 pm,Dallas Mavericks,83.0,Indiana Pacers,103.0,Box Score,,15110.0,
110,"Fri, Nov 16, 2012",7:30 pm,Phoenix Suns,102.0,Los Angeles Lakers,114.0,Box Score,,18997.0,
111,"Fri, Nov 16, 2012",8:30 pm,New York Knicks,95.0,Memphis Grizzlies,105.0,Box Score,,17516.0,
112,"Fri, Nov 16, 2012",7:00 pm,Golden State Warriors,106.0,Minnesota Timberwolves,98.0,Box Score,,16013.0,
113,"Fri, Nov 16, 2012",7:00 pm,Oklahoma City Thunder,110.0,New Orleans Hornets,95.0,Box Score,,15458.0,
114,"Fri, Nov 16, 2012",7:00 pm,Utah Jazz,93.0,Philadelphia 76ers,99.0,Box Score,,15851.0,
115,"Fri, Nov 16, 2012",7:00 pm,Houston Rockets,117.0,Portland Trail Blazers,119.0,Box Score,OT,20382.0,
116,"Fri, Nov 16, 2012",7:00 pm,Atlanta Hawks,112.0,Sacramento Kings,96.0,Box Score,,11814.0,
117,"Sat, Nov 17, 2012",12:30 pm,Toronto Raptors,89.0,Boston Celtics,107.0,Box Score,,18624.0,
118,"Sat, Nov 17, 2012",7:30 pm,Memphis Grizzlies,94.0,Charlotte Bobcats,87.0,Box Score,,16541.0,
119,"Sat, Nov 17, 2012",7:30 pm,Dallas Mavericks,103.0,Cleveland Cavaliers,95.0,Box Score,,18633.0,
120,"Sat, Nov 17, 2012",6:00 pm,Chicago Bulls,80.0,Los Angeles Clippers,101.0,Box Score,,19060.0,
121,"Sat, Nov 17, 2012",7:30 pm,New Orleans Hornets,113.0,Milwaukee Bucks,117.0,Box Score,,14731.0,
122,"Sat, Nov 17, 2012",7:00 pm,Miami Heat,97.0,Phoenix Suns,88.0,Box Score,,16840.0,
123,"Sat, Nov 17, 2012",7:30 pm,Denver Nuggets,100.0,San Antonio Spurs,126.0,Box Score,,18581.0,
124,"Sat, Nov 17, 2012",7:00 pm,Utah Jazz,83.0,Washington Wizards,76.0,Box Score,,16210.0,
125,"Sun, Nov 18, 2012",7:30 pm,Boston Celtics,83.0,Detroit Pistons,103.0,Box Score,,12214.0,
126,"Sun, Nov 18, 2012",6:30 pm,Houston Rockets,108.0,Los Angeles Lakers,119.0,Box Score,,18997.0,
127,"Sun, Nov 18, 2012",12:00 pm,Indiana Pacers,76.0,New York Knicks,88.0,Box Score,,19033.0,
128,"Sun, Nov 18, 2012",6:00 pm,Golden State Warriors,109.0,Oklahoma City Thunder,119.0,Box Score,,18203.0,
129,"Sun, Nov 18, 2012",6:00 pm,Cleveland Cavaliers,79.0,Philadelphia 76ers,86.0,Box Score,,15021.0,
130,"Sun, Nov 18, 2012",6:00 pm,Chicago Bulls,94.0,Portland Trail Blazers,102.0,Box Score,,20242.0,
131,"Sun, Nov 18, 2012",3:00 pm,Brooklyn Nets,99.0,Sacramento Kings,90.0,Box Score,,11965.0,
132,"Sun, Nov 18, 2012",1:00 pm,Orlando Magic,86.0,Toronto Raptors,97.0,Box Score,,18702.0,
133,"Mon, Nov 19, 2012",7:30 pm,Orlando Magic,72.0,Atlanta Hawks,81.0,Box Score,,15066.0,
134,"Mon, Nov 19, 2012",7:00 pm,Milwaukee Bucks,98.0,Charlotte Bobcats,102.0,Box Score,,11248.0,
135,"Mon, Nov 19, 2012",7:30 pm,Golden State Warriors,105.0,Dallas Mavericks,101.0,Box Score,OT,20034.0,
136,"Mon, Nov 19, 2012",7:00 pm,Denver Nuggets,97.0,Memphis Grizzlies,92.0,Box Score,,15111.0,
137,"Mon, Nov 19, 2012",7:30 pm,Los Angeles Clippers,92.0,San Antonio Spurs,87.0,Box Score,,17920.0,
138,"Mon, Nov 19, 2012",7:00 pm,Houston Rockets,91.0,Utah Jazz,102.0,Box Score,,19197.0,
139,"Mon, Nov 19, 2012",7:00 pm,Indiana Pacers,96.0,Washington Wizards,89.0,Box Score,,14426.0,
140,"Tue, Nov 20, 2012",7:30 pm,Brooklyn Nets,90.0,Los Angeles Lakers,95.0,Box Score,,18997.0,
141,"Tue, Nov 20, 2012",7:00 pm,New York Knicks,102.0,New Orleans Hornets,80.0,Box Score,,13705.0,
142,"Tue, Nov 20, 2012",7:00 pm,Toronto Raptors,98.0,Philadelphia 76ers,106.0,Box Score,,13965.0,
143,"Wed, Nov 21, 2012",7:30 pm,Washington Wizards,100.0,Atlanta Hawks,101.0,Box Score,OT,11338.0,
144,"Wed, Nov 21, 2012",7:30 pm,San Antonio Spurs,112.0,Boston Celtics,100.0,Box Score,,18624.0,
145,"Wed, Nov 21, 2012",7:00 pm,Toronto Raptors,97.0,Charlotte Bobcats,98.0,Box Score,,15240.0,
146,"Wed, Nov 21, 2012",7:00 pm,Philadelphia 76ers,83.0,Cleveland Cavaliers,92.0,Box Score,,16743.0,
147,"Wed, Nov 21, 2012",7:30 pm,New York Knicks,111.0,Dallas Mavericks,114.0,Box Score,,20157.0,
148,"Wed, Nov 21, 2012",7:30 pm,Brooklyn Nets,93.0,Golden State Warriors,102.0,Box Score,,18374.0,
149,"Wed, Nov 21, 2012",7:00 pm,Chicago Bulls,89.0,Houston Rockets,93.0,Box Score,,15950.0,
150,"Wed, Nov 21, 2012",7:00 pm,New Orleans Hornets,107.0,Indiana Pacers,115.0,Box Score,OT,12633.0,
151,"Wed, Nov 21, 2012",7:30 pm,Milwaukee Bucks,106.0,Miami Heat,113.0,Box Score,OT,19971.0,
152,"Wed, Nov 21, 2012",7:00 pm,Denver Nuggets,101.0,Minnesota Timberwolves,94.0,Box Score,,16879.0,
153,"Wed, Nov 21, 2012",6:30 pm,Los Angeles Clippers,111.0,Oklahoma City Thunder,117.0,Box Score,OT,18203.0,
154,"Wed, Nov 21, 2012",7:00 pm,Detroit Pistons,74.0,Orlando Magic,90.0,Box Score,,17199.0,
155,"Wed, Nov 21, 2012",7:00 pm,Portland Trail Blazers,87.0,Phoenix Suns,114.0,Box Score,,14263.0,
156,"Wed, Nov 21, 2012",7:00 pm,Los Angeles Lakers,97.0,Sacramento Kings,113.0,Box Score,,15249.0,
157,"Fri, Nov 23, 2012",7:30 pm,Oklahoma City Thunder,100.0,Boston Celtics,108.0,Box Score,,18624.0,
158,"Fri, Nov 23, 2012",7:30 pm,Los Angeles Clippers,76.0,Brooklyn Nets,86.0,Box Score,,17732.0,
159,"Fri, Nov 23, 2012",7:00 pm,Atlanta Hawks,101.0,Charlotte Bobcats,91.0,Box Score,,17868.0,
160,"Fri, Nov 23, 2012",7:00 pm,Golden State Warriors,91.0,Denver Nuggets,102.0,Box Score,,18523.0,
161,"Fri, Nov 23, 2012",7:30 pm,Toronto Raptors,90.0,Detroit Pistons,91.0,Box Score,,12778.0,
162,"Fri, Nov 23, 2012",7:00 pm,New York Knicks,103.0,Houston Rockets,131.0,Box Score,,18038.0,
163,"Fri, Nov 23, 2012",8:00 pm,San Antonio Spurs,104.0,Indiana Pacers,97.0,Box Score,,17082.0,
164,"Fri, Nov 23, 2012",7:00 pm,Los Angeles Lakers,98.0,Memphis Grizzlies,106.0,Box Score,,18119.0,
165,"Fri, Nov 23, 2012",7:00 pm,Cleveland Cavaliers,104.0,Orlando Magic,108.0,Box Score,,17334.0,
166,"Fri, Nov 23, 2012",7:00 pm,New Orleans Hornets,108.0,Phoenix Suns,111.0,Box Score,OT,14020.0,
167,"Fri, Nov 23, 2012",7:00 pm,Minnesota Timberwolves,95.0,Portland Trail Blazers,103.0,Box Score,,20555.0,
168,"Fri, Nov 23, 2012",7:00 pm,Sacramento Kings,102.0,Utah Jazz,104.0,Box Score,,18000.0,
169,"Sat, Nov 24, 2012",7:00 pm,Los Angeles Clippers,93.0,Atlanta Hawks,104.0,Box Score,,16024.0,
170,"Sat, Nov 24, 2012",7:30 pm,Los Angeles Lakers,115.0,Dallas Mavericks,89.0,Box Score,,20423.0,
171,"Sat, Nov 24, 2012",7:30 pm,Minnesota Timberwolves,85.0,Golden State Warriors,96.0,Box Score,,19084.0,
172,"Sat, Nov 24, 2012",7:30 pm,Cleveland Cavaliers,108.0,Miami Heat,110.0,Box Score,,20064.0,
173,"Sat, Nov 24, 2012",8:00 pm,Chicago Bulls,93.0,Milwaukee Bucks,86.0,Box Score,,14812.0,
174,"Sat, Nov 24, 2012",7:00 pm,Oklahoma City Thunder,116.0,Philadelphia 76ers,109.0,Box Score,OT,19611.0,
175,"Sat, Nov 24, 2012",7:00 pm,Utah Jazz,97.0,Sacramento Kings,108.0,Box Score,,12239.0,
176,"Sat, Nov 24, 2012",7:00 pm,Charlotte Bobcats,108.0,Washington Wizards,106.0,Box Score,2OT,13077.0,
177,"Sun, Nov 25, 2012",3:00 pm,Portland Trail Blazers,85.0,Brooklyn Nets,98.0,Box Score,,16542.0,
178,"Sun, Nov 25, 2012",6:00 pm,New Orleans Hornets,84.0,Denver Nuggets,102.0,Box Score,,15402.0,
179,"Sun, Nov 25, 2012",1:00 pm,Detroit Pistons,100.0,New York Knicks,121.0,Box Score,,19033.0,
180,"Sun, Nov 25, 2012",6:00 pm,Boston Celtics,116.0,Orlando Magic,110.0,Box Score,OT,17037.0,
181,"Sun, Nov 25, 2012",6:00 pm,Phoenix Suns,101.0,Philadelphia 76ers,104.0,Box Score,,14518.0,
182,"Sun, Nov 25, 2012",1:00 pm,San Antonio Spurs,111.0,Toronto Raptors,106.0,Box Score,2OT,19800.0,
183,"Mon, Nov 26, 2012",7:00 pm,New York Knicks,89.0,Brooklyn Nets,96.0,Box Score,OT,17732.0,
184,"Mon, Nov 26, 2012",7:00 pm,Milwaukee Bucks,93.0,Chicago Bulls,92.0,Box Score,,21485.0,
185,"Mon, Nov 26, 2012",7:30 pm,Portland Trail Blazers,101.0,Detroit Pistons,108.0,Box Score,,10212.0,
186,"Mon, Nov 26, 2012",7:30 pm,New Orleans Hornets,105.0,Los Angeles Clippers,98.0,Box Score,,19060.0,
187,"Mon, Nov 26, 2012",7:00 pm,Cleveland Cavaliers,78.0,Memphis Grizzlies,84.0,Box Score,,13485.0,
188,"Mon, Nov 26, 2012",7:00 pm,Charlotte Bobcats,69.0,Oklahoma City Thunder,114.0,Box Score,,18203.0,
189,"Mon, Nov 26, 2012",7:00 pm,Denver Nuggets,103.0,Utah Jazz,105.0,Box Score,,18776.0,
190,"Mon, Nov 26, 2012",7:00 pm,San Antonio Spurs,118.0,Washington Wizards,92.0,Box Score,,13879.0,
191,"Tue, Nov 27, 2012",7:00 pm,Phoenix Suns,91.0,Cleveland Cavaliers,78.0,Box Score,,13687.0,
192,"Tue, Nov 27, 2012",7:00 pm,Toronto Raptors,101.0,Houston Rockets,117.0,Box Score,,12907.0,
193,"Tue, Nov 27, 2012",7:30 pm,Indiana Pacers,79.0,Los Angeles Lakers,77.0,Box Score,,18997.0,
194,"Tue, Nov 27, 2012",7:00 pm,Dallas Mavericks,98.0,Philadelphia 76ers,100.0,Box Score,,15107.0,
195,"Tue, Nov 27, 2012",7:00 pm,Minnesota Timberwolves,97.0,Sacramento Kings,89.0,Box Score,,10741.0,
196,"Wed, Nov 28, 2012",7:30 pm,Charlotte Bobcats,91.0,Atlanta Hawks,94.0,Box Score,,10162.0,
197,"Wed, Nov 28, 2012",7:30 pm,Brooklyn Nets,95.0,Boston Celtics,83.0,Box Score,,18624.0,
198,"Wed, Nov 28, 2012",7:00 pm,Dallas Mavericks,78.0,Chicago Bulls,101.0,Box Score,,21575.0,
199,"Wed, Nov 28, 2012",7:30 pm,Phoenix Suns,77.0,Detroit Pistons,117.0,Box Score,,10517.0,
200,"Wed, Nov 28, 2012",7:30 pm,Minnesota Timberwolves,95.0,Los Angeles Clippers,101.0,Box Score,,19060.0,
201,"Wed, Nov 28, 2012",7:00 pm,Toronto Raptors,82.0,Memphis Grizzlies,103.0,Box Score,,14603.0,
202,"Wed, Nov 28, 2012",7:00 pm,New York Knicks,102.0,Milwaukee Bucks,88.0,Box Score,,11439.0,
203,"Wed, Nov 28, 2012",7:00 pm,Utah Jazz,96.0,New Orleans Hornets,84.0,Box Score,,10693.0,
204,"Wed, Nov 28, 2012",7:00 pm,Houston Rockets,98.0,Oklahoma City Thunder,120.0,Box Score,,18203.0,
205,"Wed, Nov 28, 2012",7:00 pm,San Antonio Spurs,110.0,Orlando Magic,89.0,Box Score,,17271.0,
