,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
163,"Fri, Jan 20, 2012",7:30 pm,Minnesota Timberwolves,101.0,Los Angeles Clippers,98.0,Box Score,,19492.0,
164,"Fri, Jan 20, 2012",7:30 pm,Milwaukee Bucks,100.0,New York Knicks,86.0,Box Score,,19763.0,
165,"Fri, Jan 20, 2012",8:00 pm,Los Angeles Lakers,80.0,Orlando Magic,92.0,Box Score,,18846.0,
166,"Fri, Jan 20, 2012",7:00 pm,Atlanta Hawks,76.0,Philadelphia 76ers,90.0,Box Score,,17724.0,
167,"Fri, Jan 20, 2012",7:30 pm,Sacramento Kings,88.0,San Antonio Spurs,86.0,Box Score,,18581.0,
168,"Fri, Jan 20, 2012",7:00 pm,Portland Trail Blazers,94.0,Toronto Raptors,84.0,Box Score,,17537.0,
169,"Fri, Jan 20, 2012",7:00 pm,Denver Nuggets,108.0,Washington Wizards,104.0,Box Score,,14866.0,
170,"Sat, Jan 21, 2012",7:00 pm,Cleveland Cavaliers,94.0,Atlanta Hawks,121.0,Box Score,,15922.0,
171,"Sat, Jan 21, 2012",7:00 pm,Charlotte Bobcats,89.0,Chicago Bulls,95.0,Box Score,,21861.0,
172,"Sat, Jan 21, 2012",7:30 pm,Portland Trail Blazers,91.0,Detroit Pistons,94.0,Box Score,,14456.0,
173,"Sat, Jan 21, 2012",7:00 pm,San Antonio Spurs,102.0,Houston Rockets,105.0,Box Score,,15285.0,
174,"Sat, Jan 21, 2012",7:00 pm,Sacramento Kings,95.0,Memphis Grizzlies,128.0,Box Score,,16562.0,
175,"Sat, Jan 21, 2012",7:30 pm,Philadelphia 76ers,92.0,Miami Heat,113.0,Box Score,,19725.0,
176,"Sat, Jan 21, 2012",8:00 pm,Oklahoma City Thunder,84.0,New Jersey Nets,74.0,Box Score,,15201.0,
177,"Sat, Jan 21, 2012",7:00 pm,Dallas Mavericks,83.0,New Orleans Hornets,81.0,Box Score,,15471.0,
178,"Sat, Jan 21, 2012",7:30 pm,Denver Nuggets,119.0,New York Knicks,114.0,Box Score,2OT,19763.0,
179,"Sat, Jan 21, 2012",7:00 pm,Minnesota Timberwolves,98.0,Utah Jazz,108.0,Box Score,,19911.0,
180,"Sun, Jan 22, 2012",12:30 pm,Toronto Raptors,91.0,Los Angeles Clippers,103.0,Box Score,,19060.0,
181,"Sun, Jan 22, 2012",6:30 pm,Indiana Pacers,98.0,Los Angeles Lakers,96.0,Box Score,,18997.0,
182,"Sun, Jan 22, 2012",6:00 pm,Milwaukee Bucks,91.0,Miami Heat,82.0,Box Score,,19600.0,
183,"Sun, Jan 22, 2012",6:00 pm,Charlotte Bobcats,87.0,New Jersey Nets,97.0,Box Score,,10035.0,
184,"Sun, Jan 22, 2012",1:00 pm,Boston Celtics,100.0,Washington Wizards,94.0,Box Score,,15818.0,
185,"Mon, Jan 23, 2012",7:30 pm,Orlando Magic,56.0,Boston Celtics,87.0,Box Score,,18624.0,
186,"Mon, Jan 23, 2012",7:00 pm,New Jersey Nets,95.0,Chicago Bulls,110.0,Box Score,,21572.0,
187,"Mon, Jan 23, 2012",7:30 pm,Phoenix Suns,87.0,Dallas Mavericks,93.0,Box Score,,19944.0,
188,"Mon, Jan 23, 2012",7:30 pm,Memphis Grizzlies,91.0,Golden State Warriors,90.0,Box Score,,17549.0,
189,"Mon, Jan 23, 2012",7:00 pm,Atlanta Hawks,97.0,Milwaukee Bucks,92.0,Box Score,,13048.0,
190,"Mon, Jan 23, 2012",7:00 pm,Houston Rockets,107.0,Minnesota Timberwolves,92.0,Box Score,,16924.0,
191,"Mon, Jan 23, 2012",7:00 pm,San Antonio Spurs,104.0,New Orleans Hornets,102.0,Box Score,,12599.0,
192,"Mon, Jan 23, 2012",7:00 pm,Detroit Pistons,79.0,Oklahoma City Thunder,99.0,Box Score,,18203.0,
193,"Mon, Jan 23, 2012",7:00 pm,Washington Wizards,83.0,Philadelphia 76ers,103.0,Box Score,,10108.0,
194,"Mon, Jan 23, 2012",7:00 pm,Sacramento Kings,89.0,Portland Trail Blazers,101.0,Box Score,,20363.0,
195,"Tue, Jan 24, 2012",7:00 pm,New York Knicks,111.0,Charlotte Bobcats,78.0,Box Score,,16802.0,
196,"Tue, Jan 24, 2012",7:00 pm,Orlando Magic,102.0,Indiana Pacers,83.0,Box Score,,12760.0,
197,"Tue, Jan 24, 2012",7:30 pm,Cleveland Cavaliers,85.0,Miami Heat,92.0,Box Score,,19600.0,
198,"Tue, Jan 24, 2012",7:00 pm,Toronto Raptors,99.0,Phoenix Suns,96.0,Box Score,,15404.0,
199,"Tue, Jan 24, 2012",7:00 pm,Memphis Grizzlies,84.0,Portland Trail Blazers,97.0,Box Score,,20602.0,
200,"Wed, Jan 25, 2012",7:00 pm,Indiana Pacers,95.0,Chicago Bulls,90.0,Box Score,,21755.0,
201,"Wed, Jan 25, 2012",7:00 pm,New York Knicks,81.0,Cleveland Cavaliers,91.0,Box Score,,16760.0,
202,"Wed, Jan 25, 2012",7:30 pm,Minnesota Timberwolves,105.0,Dallas Mavericks,90.0,Box Score,,20150.0,
203,"Wed, Jan 25, 2012",7:30 pm,Miami Heat,101.0,Detroit Pistons,98.0,Box Score,,18058.0,
204,"Wed, Jan 25, 2012",7:30 pm,Portland Trail Blazers,93.0,Golden State Warriors,101.0,Box Score,,17923.0,
205,"Wed, Jan 25, 2012",7:00 pm,Milwaukee Bucks,105.0,Houston Rockets,99.0,Box Score,,10573.0,
206,"Wed, Jan 25, 2012",7:30 pm,Los Angeles Clippers,91.0,Los Angeles Lakers,96.0,Box Score,,18997.0,
207,"Wed, Jan 25, 2012",7:00 pm,New Orleans Hornets,91.0,Oklahoma City Thunder,101.0,Box Score,,18203.0,
208,"Wed, Jan 25, 2012",7:00 pm,New Jersey Nets,97.0,Philadelphia 76ers,90.0,Box Score,OT,13138.0,
209,"Wed, Jan 25, 2012",7:00 pm,Denver Nuggets,122.0,Sacramento Kings,93.0,Box Score,,12097.0,
210,"Wed, Jan 25, 2012",7:30 pm,Atlanta Hawks,83.0,San Antonio Spurs,105.0,Box Score,,17888.0,
211,"Wed, Jan 25, 2012",7:00 pm,Toronto Raptors,111.0,Utah Jazz,106.0,Box Score,2OT,19802.0,
212,"Wed, Jan 25, 2012",7:00 pm,Charlotte Bobcats,75.0,Washington Wizards,92.0,Box Score,,15286.0,
213,"Thu, Jan 26, 2012",7:30 pm,Memphis Grizzlies,91.0,Los Angeles Clippers,98.0,Box Score,,19275.0,
214,"Thu, Jan 26, 2012",8:00 pm,Boston Celtics,91.0,Orlando Magic,83.0,Box Score,,18952.0,
215,"Fri, Jan 27, 2012",7:30 pm,Indiana Pacers,87.0,Boston Celtics,94.0,Box Score,,18624.0,
216,"Fri, Jan 27, 2012",7:00 pm,Milwaukee Bucks,100.0,Chicago Bulls,107.0,Box Score,,22368.0,
217,"Fri, Jan 27, 2012",7:30 pm,New Jersey Nets,99.0,Cleveland Cavaliers,96.0,Box Score,,13121.0,
218,"Fri, Jan 27, 2012",7:30 pm,Utah Jazz,101.0,Dallas Mavericks,116.0,Box Score,,20096.0,
219,"Fri, Jan 27, 2012",7:00 pm,Toronto Raptors,81.0,Denver Nuggets,96.0,Box Score,,18855.0,
220,"Fri, Jan 27, 2012",7:30 pm,Atlanta Hawks,107.0,Detroit Pistons,101.0,Box Score,OT,14010.0,
221,"Fri, Jan 27, 2012",7:30 pm,Oklahoma City Thunder,120.0,Golden State Warriors,109.0,Box Score,,19596.0,
222,"Fri, Jan 27, 2012",7:00 pm,Washington Wizards,76.0,Houston Rockets,103.0,Box Score,,13894.0,
223,"Fri, Jan 27, 2012",8:00 pm,New York Knicks,89.0,Miami Heat,99.0,Box Score,,19707.0,
224,"Fri, Jan 27, 2012",7:00 pm,San Antonio Spurs,79.0,Minnesota Timberwolves,87.0,Box Score,,16699.0,
225,"Fri, Jan 27, 2012",7:00 pm,Orlando Magic,67.0,New Orleans Hornets,93.0,Box Score,,16176.0,
226,"Fri, Jan 27, 2012",7:00 pm,Charlotte Bobcats,72.0,Philadelphia 76ers,89.0,Box Score,,16199.0,
227,"Fri, Jan 27, 2012",7:00 pm,Phoenix Suns,71.0,Portland Trail Blazers,109.0,Box Score,,20664.0,
228,"Sat, Jan 28, 2012",7:00 pm,Washington Wizards,102.0,Charlotte Bobcats,99.0,Box Score,,17761.0,
229,"Sat, Jan 28, 2012",7:00 pm,New York Knicks,84.0,Houston Rockets,97.0,Box Score,,18051.0,
230,"Sat, Jan 28, 2012",7:30 pm,Los Angeles Lakers,89.0,Milwaukee Bucks,100.0,Box Score,,18027.0,
231,"Sat, Jan 28, 2012",7:00 pm,Detroit Pistons,74.0,Philadelphia 76ers,95.0,Box Score,,18710.0,
232,"Sat, Jan 28, 2012",7:00 pm,Memphis Grizzlies,84.0,Phoenix Suns,86.0,Box Score,,14903.0,
233,"Sat, Jan 28, 2012",7:00 pm,Sacramento Kings,93.0,Utah Jazz,96.0,Box Score,,19911.0,
234,"Sun, Jan 29, 2012",6:00 pm,Cleveland Cavaliers,88.0,Boston Celtics,87.0,Box Score,,18624.0,
235,"Sun, Jan 29, 2012",5:30 pm,San Antonio Spurs,100.0,Dallas Mavericks,101.0,Box Score,OT,20262.0,
236,"Sun, Jan 29, 2012",6:00 pm,Los Angeles Clippers,109.0,Denver Nuggets,105.0,Box Score,,19495.0,
237,"Sun, Jan 29, 2012",3:30 pm,Chicago Bulls,93.0,Miami Heat,97.0,Box Score,,20054.0,
238,"Sun, Jan 29, 2012",6:00 pm,Los Angeles Lakers,106.0,Minnesota Timberwolves,101.0,Box Score,,17551.0,
239,"Sun, Jan 29, 2012",6:00 pm,Toronto Raptors,94.0,New Jersey Nets,73.0,Box Score,,14319.0,
240,"Sun, Jan 29, 2012",6:00 pm,Atlanta Hawks,94.0,New Orleans Hornets,72.0,Box Score,,14962.0,
241,"Sun, Jan 29, 2012",6:00 pm,Indiana Pacers,106.0,Orlando Magic,85.0,Box Score,,18846.0,
242,"Mon, Jan 30, 2012",7:00 pm,Minnesota Timberwolves,120.0,Houston Rockets,108.0,Box Score,,14264.0,
243,"Mon, Jan 30, 2012",7:30 pm,Oklahoma City Thunder,100.0,Los Angeles Clippers,112.0,Box Score,,19404.0,
244,"Mon, Jan 30, 2012",7:00 pm,San Antonio Spurs,83.0,Memphis Grizzlies,73.0,Box Score,,15118.0,
245,"Mon, Jan 30, 2012",7:30 pm,New Orleans Hornets,95.0,Miami Heat,109.0,Box Score,,19804.0,
246,"Mon, Jan 30, 2012",7:00 pm,Detroit Pistons,82.0,Milwaukee Bucks,103.0,Box Score,,13103.0,
247,"Mon, Jan 30, 2012",7:00 pm,Orlando Magic,69.0,Philadelphia 76ers,74.0,Box Score,,16299.0,
248,"Mon, Jan 30, 2012",7:00 pm,Dallas Mavericks,122.0,Phoenix Suns,99.0,Box Score,,13132.0,
249,"Mon, Jan 30, 2012",7:00 pm,Portland Trail Blazers,89.0,Utah Jazz,93.0,Box Score,,19328.0,
250,"Mon, Jan 30, 2012",7:00 pm,Chicago Bulls,98.0,Washington Wizards,88.0,Box Score,,18357.0,
251,"Tue, Jan 31, 2012",7:00 pm,Boston Celtics,93.0,Cleveland Cavaliers,90.0,Box Score,,14798.0,
252,"Tue, Jan 31, 2012",7:30 pm,Sacramento Kings,90.0,Golden State Warriors,93.0,Box Score,,17753.0,
253,"Tue, Jan 31, 2012",7:00 pm,New Jersey Nets,99.0,Indiana Pacers,106.0,Box Score,,11408.0,
254,"Tue, Jan 31, 2012",7:30 pm,Charlotte Bobcats,73.0,Los Angeles Lakers,106.0,Box Score,,18997.0,
255,"Tue, Jan 31, 2012",7:00 pm,Denver Nuggets,97.0,Memphis Grizzlies,100.0,Box Score,OT,13651.0,
256,"Tue, Jan 31, 2012",7:30 pm,Detroit Pistons,86.0,New York Knicks,113.0,Box Score,,19763.0,
257,"Tue, Jan 31, 2012",7:00 pm,Atlanta Hawks,100.0,Toronto Raptors,77.0,Box Score,,16117.0,
0,"Wed, Feb 1, 2012",7:30 pm,Toronto Raptors,64.0,Boston Celtics,100.0,Box Score,,18624.0,
1,"Wed, Feb 1, 2012",7:00 pm,Oklahoma City Thunder,95.0,Dallas Mavericks,86.0,Box Score,,20316.0,
2,"Wed, Feb 1, 2012",7:00 pm,Miami Heat,97.0,Milwaukee Bucks,105.0,Box Score,,16116.0,
3,"Wed, Feb 1, 2012",7:00 pm,Indiana Pacers,109.0,Minnesota Timberwolves,99.0,Box Score,,15017.0,
4,"Wed, Feb 1, 2012",7:30 pm,Detroit Pistons,96.0,New Jersey Nets,99.0,Box Score,,10504.0,
5,"Wed, Feb 1, 2012",7:00 pm,Phoenix Suns,120.0,New Orleans Hornets,103.0,Box Score,,13598.0,
6,"Wed, Feb 1, 2012",7:00 pm,Washington Wizards,103.0,Orlando Magic,109.0,Box Score,,18846.0,
7,"Wed, Feb 1, 2012",7:00 pm,Chicago Bulls,82.0,Philadelphia 76ers,98.0,Box Score,,18325.0,
8,"Wed, Feb 1, 2012",7:00 pm,Charlotte Bobcats,68.0,Portland Trail Blazers,112.0,Box Score,,20608.0,
9,"Wed, Feb 1, 2012",7:30 pm,Houston Rockets,91.0,San Antonio Spurs,99.0,Box Score,,18581.0,
10,"Wed, Feb 1, 2012",8:30 pm,Los Angeles Clippers,107.0,Utah Jazz,105.0,Box Score,,19637.0,
11,"Thu, Feb 2, 2012",7:30 pm,Memphis Grizzlies,96.0,Atlanta Hawks,77.0,Box Score,,14211.0,
12,"Thu, Feb 2, 2012",7:30 pm,Utah Jazz,101.0,Golden State Warriors,119.0,Box Score,,18123.0,
13,"Thu, Feb 2, 2012",7:30 pm,Denver Nuggets,112.0,Los Angeles Clippers,91.0,Box Score,,19223.0,
14,"Thu, Feb 2, 2012",8:00 pm,Chicago Bulls,105.0,New York Knicks,102.0,Box Score,,19763.0,
15,"Thu, Feb 2, 2012",7:00 pm,Portland Trail Blazers,92.0,Sacramento Kings,95.0,Box Score,,11740.0,
16,"Thu, Feb 2, 2012",7:30 pm,New Orleans Hornets,81.0,San Antonio Spurs,93.0,Box Score,,18082.0,
17,"Fri, Feb 3, 2012",8:00 pm,New York Knicks,89.0,Boston Celtics,91.0,Box Score,,18624.0,
18,"Fri, Feb 3, 2012",7:30 pm,Indiana Pacers,98.0,Dallas Mavericks,87.0,Box Score,,20146.0,
19,"Fri, Feb 3, 2012",8:30 pm,Los Angeles Lakers,93.0,Denver Nuggets,89.0,Box Score,,19155.0,
20,"Fri, Feb 3, 2012",7:30 pm,Milwaukee Bucks,80.0,Detroit Pistons,88.0,Box Score,,13181.0,
21,"Fri, Feb 3, 2012",7:00 pm,Phoenix Suns,81.0,Houston Rockets,99.0,Box Score,,15941.0,
22,"Fri, Feb 3, 2012",7:30 pm,Minnesota Timberwolves,108.0,New Jersey Nets,105.0,Box Score,,15069.0,
23,"Fri, Feb 3, 2012",7:00 pm,Memphis Grizzlies,94.0,Oklahoma City Thunder,101.0,Box Score,,18203.0,
24,"Fri, Feb 3, 2012",7:00 pm,Cleveland Cavaliers,94.0,Orlando Magic,102.0,Box Score,,18933.0,
25,"Fri, Feb 3, 2012",7:00 pm,Miami Heat,99.0,Philadelphia 76ers,79.0,Box Score,,20694.0,
26,"Fri, Feb 3, 2012",7:00 pm,Washington Wizards,89.0,Toronto Raptors,106.0,Box Score,,16382.0,
27,"Sat, Feb 4, 2012",7:00 pm,Philadelphia 76ers,98.0,Atlanta Hawks,87.0,Box Score,,18012.0,
28,"Sat, Feb 4, 2012",7:30 pm,Dallas Mavericks,88.0,Cleveland Cavaliers,91.0,Box Score,,17443.0,
29,"Sat, Feb 4, 2012",7:30 pm,New Orleans Hornets,87.0,Detroit Pistons,89.0,Box Score,,13174.0,
30,"Sat, Feb 4, 2012",7:00 pm,Orlando Magic,85.0,Indiana Pacers,81.0,Box Score,,18165.0,
31,"Sat, Feb 4, 2012",7:30 pm,Chicago Bulls,113.0,Milwaukee Bucks,90.0,Box Score,,18717.0,
32,"Sat, Feb 4, 2012",7:00 pm,Houston Rockets,91.0,Minnesota Timberwolves,100.0,Box Score,,19356.0,
33,"Sat, Feb 4, 2012",7:30 pm,New Jersey Nets,92.0,New York Knicks,99.0,Box Score,,19763.0,
34,"Sat, Feb 4, 2012",7:00 pm,Charlotte Bobcats,89.0,Phoenix Suns,95.0,Box Score,,14928.0,
35,"Sat, Feb 4, 2012",7:00 pm,Denver Nuggets,97.0,Portland Trail Blazers,117.0,Box Score,,20583.0,
36,"Sat, Feb 4, 2012",7:00 pm,Golden State Warriors,106.0,Sacramento Kings,114.0,Box Score,OT,16411.0,
37,"Sat, Feb 4, 2012",7:30 pm,Oklahoma City Thunder,96.0,San Antonio Spurs,107.0,Box Score,,18581.0,
38,"Sat, Feb 4, 2012",7:00 pm,Los Angeles Lakers,87.0,Utah Jazz,96.0,Box Score,,19642.0,
39,"Sat, Feb 4, 2012",7:00 pm,Los Angeles Clippers,107.0,Washington Wizards,81.0,Box Score,,19419.0,
40,"Sun, Feb 5, 2012",12:00 pm,Memphis Grizzlies,80.0,Boston Celtics,98.0,Box Score,,18624.0,
41,"Sun, Feb 5, 2012",1:00 pm,Toronto Raptors,89.0,Miami Heat,95.0,Box Score,,19802.0,
42,"Mon, Feb 6, 2012",7:30 pm,Phoenix Suns,99.0,Atlanta Hawks,90.0,Box Score,,11823.0,
43,"Mon, Feb 6, 2012",7:00 pm,Houston Rockets,99.0,Denver Nuggets,90.0,Box Score,,14501.0,
44,"Mon, Feb 6, 2012",7:00 pm,San Antonio Spurs,89.0,Memphis Grizzlies,84.0,Box Score,,13527.0,
45,"Mon, Feb 6, 2012",7:30 pm,Chicago Bulls,108.0,New Jersey Nets,87.0,Box Score,,15327.0,
46,"Mon, Feb 6, 2012",7:00 pm,Sacramento Kings,100.0,New Orleans Hornets,92.0,Box Score,,13222.0,
47,"Mon, Feb 6, 2012",7:30 pm,Utah Jazz,88.0,New York Knicks,99.0,Box Score,,19763.0,
48,"Mon, Feb 6, 2012",7:00 pm,Los Angeles Clippers,107.0,Orlando Magic,102.0,Box Score,OT,18846.0,
49,"Mon, Feb 6, 2012",7:00 pm,Los Angeles Lakers,90.0,Philadelphia 76ers,95.0,Box Score,,20064.0,
50,"Mon, Feb 6, 2012",7:00 pm,Oklahoma City Thunder,111.0,Portland Trail Blazers,107.0,Box Score,OT,20559.0,
51,"Mon, Feb 6, 2012",7:00 pm,Toronto Raptors,108.0,Washington Wizards,111.0,Box Score,OT,14687.0,
52,"Tue, Feb 7, 2012",7:30 pm,Charlotte Bobcats,84.0,Boston Celtics,94.0,Box Score,,18624.0,
53,"Tue, Feb 7, 2012",7:30 pm,Oklahoma City Thunder,119.0,Golden State Warriors,116.0,Box Score,,17971.0,
54,"Tue, Feb 7, 2012",7:00 pm,Utah Jazz,99.0,Indiana Pacers,104.0,Box Score,,11006.0,
55,"Tue, Feb 7, 2012",7:30 pm,Cleveland Cavaliers,91.0,Miami Heat,107.0,Box Score,,20078.0,
56,"Tue, Feb 7, 2012",7:00 pm,Phoenix Suns,107.0,Milwaukee Bucks,105.0,Box Score,,13203.0,
57,"Tue, Feb 7, 2012",7:00 pm,Sacramento Kings,84.0,Minnesota Timberwolves,86.0,Box Score,,14073.0,
58,"Wed, Feb 8, 2012",7:30 pm,Indiana Pacers,87.0,Atlanta Hawks,97.0,Box Score,,16288.0,
59,"Wed, Feb 8, 2012",7:00 pm,Los Angeles Clippers,92.0,Cleveland Cavaliers,99.0,Box Score,,17100.0,
60,"Wed, Feb 8, 2012",7:00 pm,Dallas Mavericks,105.0,Denver Nuggets,95.0,Box Score,,15970.0,
61,"Wed, Feb 8, 2012",7:00 pm,Minnesota Timberwolves,80.0,Memphis Grizzlies,85.0,Box Score,,13287.0,
62,"Wed, Feb 8, 2012",7:30 pm,Detroit Pistons,99.0,New Jersey Nets,92.0,Box Score,,10145.0,
63,"Wed, Feb 8, 2012",7:00 pm,Chicago Bulls,90.0,New Orleans Hornets,67.0,Box Score,,15456.0,
64,"Wed, Feb 8, 2012",7:00 pm,Miami Heat,89.0,Orlando Magic,102.0,Box Score,,18972.0,
65,"Wed, Feb 8, 2012",7:00 pm,San Antonio Spurs,100.0,Philadelphia 76ers,90.0,Box Score,,18070.0,
66,"Wed, Feb 8, 2012",7:00 pm,Houston Rockets,103.0,Portland Trail Blazers,96.0,Box Score,,20350.0,
67,"Wed, Feb 8, 2012",7:00 pm,Milwaukee Bucks,105.0,Toronto Raptors,99.0,Box Score,,15291.0,
68,"Wed, Feb 8, 2012",7:00 pm,New York Knicks,107.0,Washington Wizards,93.0,Box Score,,17376.0,
69,"Thu, Feb 9, 2012",8:00 pm,Los Angeles Lakers,88.0,Boston Celtics,87.0,Box Score,OT,18624.0,
70,"Thu, Feb 9, 2012",7:00 pm,Golden State Warriors,109.0,Denver Nuggets,101.0,Box Score,,14960.0,
71,"Thu, Feb 9, 2012",7:00 pm,Houston Rockets,96.0,Phoenix Suns,89.0,Box Score,,16122.0,
72,"Thu, Feb 9, 2012",7:30 pm,Oklahoma City Thunder,101.0,Sacramento Kings,106.0,Box Score,,17317.0,
73,"Fri, Feb 10, 2012",7:00 pm,Chicago Bulls,95.0,Charlotte Bobcats,64.0,Box Score,,19379.0,
74,"Fri, Feb 10, 2012",7:30 pm,Milwaukee Bucks,113.0,Cleveland Cavaliers,112.0,Box Score,OT,15195.0,
75,"Fri, Feb 10, 2012",7:30 pm,New Jersey Nets,92.0,Detroit Pistons,109.0,Box Score,,14320.0,
76,"Fri, Feb 10, 2012",7:00 pm,Indiana Pacers,92.0,Memphis Grizzlies,98.0,Box Score,,16281.0,
77,"Fri, Feb 10, 2012",7:00 pm,Dallas Mavericks,104.0,Minnesota Timberwolves,97.0,Box Score,,17119.0,
78,"Fri, Feb 10, 2012",7:00 pm,Portland Trail Blazers,94.0,New Orleans Hornets,86.0,Box Score,,14421.0,
79,"Fri, Feb 10, 2012",8:00 pm,Los Angeles Lakers,85.0,New York Knicks,92.0,Box Score,,19763.0,
80,"Fri, Feb 10, 2012",7:00 pm,Atlanta Hawks,89.0,Orlando Magic,87.0,Box Score,OT,18846.0,
81,"Fri, Feb 10, 2012",7:00 pm,Los Angeles Clippers,78.0,Philadelphia 76ers,77.0,Box Score,,20539.0,
82,"Fri, Feb 10, 2012",7:00 pm,Boston Celtics,74.0,Toronto Raptors,86.0,Box Score,,19207.0,
83,"Fri, Feb 10, 2012",8:30 pm,Oklahoma City Thunder,101.0,Utah Jazz,87.0,Box Score,,19911.0,
84,"Fri, Feb 10, 2012",7:00 pm,Miami Heat,106.0,Washington Wizards,89.0,Box Score,,20282.0,
85,"Sat, Feb 11, 2012",7:00 pm,Los Angeles Clippers,111.0,Charlotte Bobcats,86.0,Box Score,,19110.0,
86,"Sat, Feb 11, 2012",7:30 pm,Philadelphia 76ers,99.0,Cleveland Cavaliers,84.0,Box Score,,17155.0,
87,"Sat, Feb 11, 2012",7:30 pm,Portland Trail Blazers,94.0,Dallas Mavericks,97.0,Box Score,2OT,20457.0,
88,"Sat, Feb 11, 2012",7:00 pm,Denver Nuggets,113.0,Indiana Pacers,109.0,Box Score,,15313.0,
89,"Sat, Feb 11, 2012",8:00 pm,Orlando Magic,99.0,Milwaukee Bucks,94.0,Box Score,,17723.0,
90,"Sat, Feb 11, 2012",7:00 pm,New York Knicks,100.0,Minnesota Timberwolves,98.0,Box Score,,20232.0,
91,"Sat, Feb 11, 2012",8:00 pm,San Antonio Spurs,103.0,New Jersey Nets,89.0,Box Score,,15272.0,
92,"Sat, Feb 11, 2012",7:00 pm,Phoenix Suns,98.0,Sacramento Kings,84.0,Box Score,,16964.0,
93,"Sun, Feb 12, 2012",7:00 pm,Miami Heat,107.0,Atlanta Hawks,87.0,Box Score,,18371.0,
94,"Sun, Feb 12, 2012",3:30 pm,Chicago Bulls,91.0,Boston Celtics,95.0,Box Score,,18624.0,
95,"Sun, Feb 12, 2012",6:00 pm,Washington Wizards,98.0,Detroit Pistons,77.0,Box Score,,12654.0,
96,"Sun, Feb 12, 2012",6:00 pm,Houston Rockets,97.0,Golden State Warriors,106.0,Box Score,,19596.0,
97,"Sun, Feb 12, 2012",8:30 pm,Utah Jazz,98.0,Memphis Grizzlies,88.0,Box Score,,14424.0,
98,"Sun, Feb 12, 2012",1:00 pm,Los Angeles Lakers,94.0,Toronto Raptors,92.0,Box Score,,19311.0,
99,"Mon, Feb 13, 2012",7:00 pm,Philadelphia 76ers,98.0,Charlotte Bobcats,89.0,Box Score,,13773.0,
100,"Mon, Feb 13, 2012",7:30 pm,Los Angeles Clippers,92.0,Dallas Mavericks,96.0,Box Score,,20436.0,
101,"Mon, Feb 13, 2012",7:30 pm,Phoenix Suns,96.0,Golden State Warriors,102.0,Box Score,,19106.0,
102,"Mon, Feb 13, 2012",7:00 pm,Miami Heat,114.0,Milwaukee Bucks,96.0,Box Score,,16749.0,
103,"Mon, Feb 13, 2012",7:00 pm,Utah Jazz,80.0,New Orleans Hornets,86.0,Box Score,,13562.0,
104,"Mon, Feb 13, 2012",7:00 pm,Minnesota Timberwolves,89.0,Orlando Magic,102.0,Box Score,,18846.0,
105,"Tue, Feb 14, 2012",7:00 pm,Sacramento Kings,115.0,Chicago Bulls,121.0,Box Score,,21936.0,
106,"Tue, Feb 14, 2012",7:00 pm,Phoenix Suns,92.0,Denver Nuggets,109.0,Box Score,,17873.0,
107,"Tue, Feb 14, 2012",7:30 pm,San Antonio Spurs,99.0,Detroit Pistons,95.0,Box Score,,11533.0,
108,"Tue, Feb 14, 2012",7:00 pm,Miami Heat,105.0,Indiana Pacers,90.0,Box Score,,18165.0,
109,"Tue, Feb 14, 2012",7:30 pm,Atlanta Hawks,78.0,Los Angeles Lakers,86.0,Box Score,,18997.0,
110,"Tue, Feb 14, 2012",7:00 pm,Houston Rockets,83.0,Memphis Grizzlies,93.0,Box Score,,13042.0,
111,"Tue, Feb 14, 2012",7:00 pm,Utah Jazz,85.0,Oklahoma City Thunder,111.0,Box Score,,18203.0,
112,"Tue, Feb 14, 2012",7:00 pm,Washington Wizards,124.0,Portland Trail Blazers,109.0,Box Score,,20558.0,
113,"Tue, Feb 14, 2012",7:00 pm,New York Knicks,90.0,Toronto Raptors,87.0,Box Score,,20092.0,
114,"Wed, Feb 15, 2012",7:30 pm,Detroit Pistons,98.0,Boston Celtics,88.0,Box Score,,18624.0,
115,"Wed, Feb 15, 2012",7:30 pm,Indiana Pacers,87.0,Cleveland Cavaliers,98.0,Box Score,,12712.0,
116,"Wed, Feb 15, 2012",7:30 pm,Denver Nuggets,84.0,Dallas Mavericks,102.0,Box Score,,20075.0,
117,"Wed, Feb 15, 2012",7:00 pm,Portland Trail Blazers,93.0,Golden State Warriors,91.0,Box Score,,17934.0,
118,"Wed, Feb 15, 2012",7:00 pm,Oklahoma City Thunder,95.0,Houston Rockets,96.0,Box Score,,18274.0,
119,"Wed, Feb 15, 2012",7:30 pm,Washington Wizards,84.0,Los Angeles Clippers,102.0,Box Score,,19135.0,
120,"Wed, Feb 15, 2012",7:00 pm,New Orleans Hornets,92.0,Milwaukee Bucks,89.0,Box Score,,12829.0,
121,"Wed, Feb 15, 2012",7:00 pm,Charlotte Bobcats,90.0,Minnesota Timberwolves,102.0,Box Score,,15139.0,
122,"Wed, Feb 15, 2012",7:30 pm,Memphis Grizzlies,105.0,New Jersey Nets,100.0,Box Score,,10885.0,
123,"Wed, Feb 15, 2012",7:30 pm,Sacramento Kings,85.0,New York Knicks,100.0,Box Score,,19763.0,
124,"Wed, Feb 15, 2012",7:00 pm,Philadelphia 76ers,87.0,Orlando Magic,103.0,Box Score,,18846.0,
