,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
155,"Sat, Nov 29, 1986",Denver Nuggets,99.0,Milwaukee Bucks,131.0,Box Score,,11052.0,
156,"Sat, Nov 29, 1986",Cleveland Cavaliers,90.0,New York Knicks,88.0,Box Score,,14884.0,
157,"Sat, Nov 29, 1986",San Antonio Spurs,103.0,Washington Bullets,116.0,Box Score,,9549.0,
158,"Sun, Nov 30, 1986",Portland Trail Blazers,118.0,Indiana Pacers,101.0,Box Score,,8397.0,
159,"Sun, Nov 30, 1986",Los Angeles Clippers,115.0,Los Angeles Lakers,137.0,Box Score,,13099.0,
160,"Sun, Nov 30, 1986",Atlanta Hawks,113.0,Sacramento Kings,109.0,Box Score,,10333.0,
0,"Tue, Dec 2, 1986",Denver Nuggets,100.0,Atlanta Hawks,116.0,Box Score,,10435.0,
1,"Tue, Dec 2, 1986",Washington Bullets,117.0,Boston Celtics,109.0,Box Score,,15134.0,"at Hartford, CT"
2,"Tue, Dec 2, 1986",San Antonio Spurs,105.0,Cleveland Cavaliers,115.0,Box Score,,6473.0,
3,"Tue, Dec 2, 1986",Houston Rockets,99.0,Golden State Warriors,104.0,Box Score,,9657.0,
4,"Tue, Dec 2, 1986",Indiana Pacers,88.0,Milwaukee Bucks,95.0,Box Score,,10032.0,
5,"Tue, Dec 2, 1986",New York Knicks,100.0,Phoenix Suns,124.0,Box Score,,10284.0,
6,"Tue, Dec 2, 1986",Los Angeles Clippers,99.0,Portland Trail Blazers,134.0,Box Score,,12666.0,
7,"Tue, Dec 2, 1986",Dallas Mavericks,127.0,Sacramento Kings,124.0,Box Score,,10333.0,
8,"Tue, Dec 2, 1986",Chicago Bulls,115.0,Seattle SuperSonics,109.0,Box Score,OT,13438.0,
9,"Wed, Dec 3, 1986",Denver Nuggets,113.0,Boston Celtics,119.0,Box Score,,14890.0,
10,"Wed, Dec 3, 1986",Washington Bullets,103.0,Indiana Pacers,116.0,Box Score,,10246.0,
11,"Wed, Dec 3, 1986",Detroit Pistons,107.0,New Jersey Nets,106.0,Box Score,OT,7623.0,
12,"Wed, Dec 3, 1986",Milwaukee Bucks,110.0,Philadelphia 76ers,115.0,Box Score,OT,11127.0,
13,"Wed, Dec 3, 1986",Chicago Bulls,94.0,Utah Jazz,99.0,Box Score,,12212.0,
14,"Thu, Dec 4, 1986",Detroit Pistons,105.0,Cleveland Cavaliers,113.0,Box Score,,8036.0,
15,"Thu, Dec 4, 1986",Los Angeles Lakers,106.0,Golden State Warriors,116.0,Box Score,,15025.0,
16,"Thu, Dec 4, 1986",Atlanta Hawks,109.0,Houston Rockets,93.0,Box Score,,16016.0,
17,"Thu, Dec 4, 1986",New York Knicks,95.0,Los Angeles Clippers,91.0,Box Score,,6316.0,
18,"Thu, Dec 4, 1986",Portland Trail Blazers,106.0,Sacramento Kings,102.0,Box Score,,10333.0,
19,"Thu, Dec 4, 1986",Seattle SuperSonics,109.0,San Antonio Spurs,102.0,Box Score,,5893.0,
20,"Fri, Dec 5, 1986",Philadelphia 76ers,106.0,Boston Celtics,108.0,Box Score,,14890.0,
21,"Fri, Dec 5, 1986",Atlanta Hawks,113.0,Indiana Pacers,119.0,Box Score,,13490.0,
22,"Fri, Dec 5, 1986",Dallas Mavericks,104.0,Los Angeles Lakers,112.0,Box Score,,15896.0,
23,"Fri, Dec 5, 1986",Denver Nuggets,113.0,New Jersey Nets,100.0,Box Score,,7498.0,
24,"Fri, Dec 5, 1986",Chicago Bulls,112.0,Phoenix Suns,114.0,Box Score,,14519.0,
25,"Fri, Dec 5, 1986",New York Knicks,96.0,Utah Jazz,123.0,Box Score,,12212.0,
26,"Fri, Dec 5, 1986",Milwaukee Bucks,91.0,Washington Bullets,87.0,Box Score,,9728.0,
27,"Sat, Dec 6, 1986",Boston Celtics,86.0,Cleveland Cavaliers,88.0,Box Score,,19587.0,
28,"Sat, Dec 6, 1986",Denver Nuggets,113.0,Detroit Pistons,128.0,Box Score,,12578.0,
29,"Sat, Dec 6, 1986",Dallas Mavericks,109.0,Golden State Warriors,104.0,Box Score,,11509.0,
30,"Sat, Dec 6, 1986",Seattle SuperSonics,136.0,Houston Rockets,80.0,Box Score,,16016.0,
31,"Sat, Dec 6, 1986",Phoenix Suns,111.0,Los Angeles Clippers,109.0,Box Score,,6296.0,
32,"Sat, Dec 6, 1986",New Jersey Nets,100.0,Philadelphia 76ers,105.0,Box Score,,14387.0,
33,"Sat, Dec 6, 1986",Utah Jazz,114.0,Sacramento Kings,111.0,Box Score,,10333.0,
34,"Sat, Dec 6, 1986",Chicago Bulls,97.0,San Antonio Spurs,106.0,Box Score,,11939.0,
35,"Sun, Dec 7, 1986",Golden State Warriors,100.0,Los Angeles Lakers,132.0,Box Score,,14937.0,
36,"Sun, Dec 7, 1986",New York Knicks,104.0,Portland Trail Blazers,107.0,Box Score,OT,12666.0,
37,"Tue, Dec 9, 1986",Denver Nuggets,100.0,Chicago Bulls,106.0,Box Score,,10717.0,
38,"Tue, Dec 9, 1986",Atlanta Hawks,122.0,Cleveland Cavaliers,98.0,Box Score,,10276.0,
39,"Tue, Dec 9, 1986",Phoenix Suns,109.0,Golden State Warriors,94.0,Box Score,,7059.0,
40,"Tue, Dec 9, 1986",Sacramento Kings,120.0,New Jersey Nets,107.0,Box Score,,7521.0,
41,"Tue, Dec 9, 1986",Los Angeles Lakers,113.0,New York Knicks,87.0,Box Score,,19320.0,
42,"Tue, Dec 9, 1986",Portland Trail Blazers,120.0,San Antonio Spurs,104.0,Box Score,,5362.0,
43,"Wed, Dec 10, 1986",Chicago Bulls,95.0,Atlanta Hawks,123.0,Box Score,,16522.0,
44,"Wed, Dec 10, 1986",New Jersey Nets,98.0,Boston Celtics,108.0,Box Score,,14890.0,
45,"Wed, Dec 10, 1986",Portland Trail Blazers,129.0,Dallas Mavericks,130.0,Box Score,,17007.0,
46,"Wed, Dec 10, 1986",Utah Jazz,112.0,Denver Nuggets,110.0,Box Score,,9479.0,
47,"Wed, Dec 10, 1986",Sacramento Kings,101.0,Detroit Pistons,108.0,Box Score,,10344.0,
48,"Wed, Dec 10, 1986",Seattle SuperSonics,94.0,Los Angeles Clippers,101.0,Box Score,,5573.0,
49,"Wed, Dec 10, 1986",Los Angeles Lakers,93.0,Milwaukee Bucks,116.0,Box Score,,11052.0,
50,"Wed, Dec 10, 1986",Indiana Pacers,112.0,Philadelphia 76ers,122.0,Box Score,,10049.0,
51,"Wed, Dec 10, 1986",Houston Rockets,117.0,Phoenix Suns,109.0,Box Score,,10535.0,
52,"Wed, Dec 10, 1986",New York Knicks,105.0,Washington Bullets,106.0,Box Score,,13273.0,
53,"Thu, Dec 11, 1986",Golden State Warriors,111.0,Houston Rockets,104.0,Box Score,,15853.0,
54,"Thu, Dec 11, 1986",Cleveland Cavaliers,94.0,Indiana Pacers,115.0,Box Score,,8104.0,
55,"Thu, Dec 11, 1986",San Antonio Spurs,107.0,Seattle SuperSonics,113.0,Box Score,,5056.0,
56,"Thu, Dec 11, 1986",Dallas Mavericks,99.0,Utah Jazz,103.0,Box Score,,12212.0,
57,"Fri, Dec 12, 1986",Sacramento Kings,120.0,Atlanta Hawks,130.0,Box Score,,11808.0,
58,"Fri, Dec 12, 1986",Los Angeles Lakers,117.0,Boston Celtics,110.0,Box Score,,14890.0,
59,"Fri, Dec 12, 1986",Phoenix Suns,116.0,Denver Nuggets,128.0,Box Score,,9382.0,
60,"Fri, Dec 12, 1986",Washington Bullets,116.0,Detroit Pistons,115.0,Box Score,,12551.0,
61,"Fri, Dec 12, 1986",Portland Trail Blazers,113.0,Los Angeles Clippers,112.0,Box Score,,6627.0,
62,"Fri, Dec 12, 1986",Chicago Bulls,106.0,Milwaukee Bucks,93.0,Box Score,,11052.0,
63,"Fri, Dec 12, 1986",Philadelphia 76ers,90.0,New Jersey Nets,123.0,Box Score,,15068.0,
64,"Sat, Dec 13, 1986",Milwaukee Bucks,113.0,Chicago Bulls,90.0,Box Score,,17335.0,
65,"Sat, Dec 13, 1986",Philadelphia 76ers,120.0,Cleveland Cavaliers,123.0,Box Score,,16096.0,
66,"Sat, Dec 13, 1986",Los Angeles Lakers,114.0,Detroit Pistons,119.0,Box Score,,33447.0,
67,"Sat, Dec 13, 1986",Sacramento Kings,106.0,Houston Rockets,119.0,Box Score,,16016.0,
68,"Sat, Dec 13, 1986",New Jersey Nets,91.0,Indiana Pacers,95.0,Box Score,,10848.0,
69,"Sat, Dec 13, 1986",Atlanta Hawks,122.0,New York Knicks,110.0,Box Score,,14425.0,
70,"Sat, Dec 13, 1986",Denver Nuggets,110.0,Phoenix Suns,123.0,Box Score,,11076.0,
71,"Sat, Dec 13, 1986",Golden State Warriors,117.0,San Antonio Spurs,102.0,Box Score,,6486.0,
72,"Sat, Dec 13, 1986",Dallas Mavericks,126.0,Seattle SuperSonics,109.0,Box Score,,9789.0,
73,"Sat, Dec 13, 1986",Los Angeles Clippers,100.0,Utah Jazz,115.0,Box Score,,11131.0,
74,"Sat, Dec 13, 1986",Boston Celtics,105.0,Washington Bullets,98.0,Box Score,,19411.0,
75,"Sun, Dec 14, 1986",Dallas Mavericks,100.0,Portland Trail Blazers,134.0,Box Score,,12666.0,
76,"Tue, Dec 16, 1986",Detroit Pistons,111.0,Atlanta Hawks,100.0,Box Score,,13412.0,
