,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
25,"Fri, Nov 5, 1982",San Diego Clippers,99.0,Milwaukee Bucks,130.0,Box Score,,10685.0,
26,"Fri, Nov 5, 1982",New York Knicks,103.0,Seattle SuperSonics,112.0,Box Score,,14665.0,
27,"Sat, Nov 6, 1982",Detroit Pistons,93.0,Atlanta Hawks,95.0,Box Score,,8008.0,
28,"Sat, Nov 6, 1982",San Diego Clippers,124.0,Chicago Bulls,129.0,Box Score,,11162.0,
29,"Sat, Nov 6, 1982",Phoenix Suns,112.0,Dallas Mavericks,100.0,Box Score,,12780.0,
30,"Sat, Nov 6, 1982",Golden State Warriors,118.0,Denver Nuggets,127.0,Box Score,,12929.0,
31,"Sat, Nov 6, 1982",Boston Celtics,115.0,Philadelphia 76ers,119.0,Box Score,2OT,18482.0,
32,"Sat, Nov 6, 1982",New York Knicks,102.0,Portland Trail Blazers,110.0,Box Score,,12666.0,
33,"Sat, Nov 6, 1982",Los Angeles Lakers,104.0,Utah Jazz,101.0,Box Score,,11869.0,
34,"Sat, Nov 6, 1982",Indiana Pacers,115.0,Washington Bullets,119.0,Box Score,OT,7821.0,
35,"Sun, Nov 7, 1982",Portland Trail Blazers,89.0,Los Angeles Lakers,103.0,Box Score,,13526.0,
36,"Sun, Nov 7, 1982",Seattle SuperSonics,102.0,Milwaukee Bucks,90.0,Box Score,,10975.0,
37,"Sun, Nov 7, 1982",Boston Celtics,102.0,New Jersey Nets,100.0,Box Score,,15550.0,
38,"Sun, Nov 7, 1982",Phoenix Suns,100.0,San Antonio Spurs,101.0,Box Score,,9448.0,
39,"Tue, Nov 9, 1982",Seattle SuperSonics,112.0,Chicago Bulls,111.0,Box Score,,9122.0,
40,"Tue, Nov 9, 1982",Atlanta Hawks,106.0,Denver Nuggets,105.0,Box Score,,10551.0,
41,"Tue, Nov 9, 1982",Phoenix Suns,119.0,Houston Rockets,91.0,Box Score,,7563.0,
42,"Tue, Nov 9, 1982",San Diego Clippers,95.0,Indiana Pacers,100.0,Box Score,,3402.0,
43,"Tue, Nov 9, 1982",Kansas City Kings,117.0,Los Angeles Lakers,139.0,Box Score,,12402.0,
44,"Tue, Nov 9, 1982",New Jersey Nets,84.0,New York Knicks,82.0,Box Score,,14128.0,
45,"Tue, Nov 9, 1982",Golden State Warriors,96.0,Portland Trail Blazers,111.0,Box Score,,12666.0,
46,"Tue, Nov 9, 1982",Utah Jazz,104.0,San Antonio Spurs,118.0,Box Score,,10780.0,
47,"Tue, Nov 9, 1982",Detroit Pistons,108.0,Washington Bullets,105.0,Box Score,,6595.0,
48,"Wed, Nov 10, 1982",Milwaukee Bucks,105.0,Boston Celtics,101.0,Box Score,,15320.0,
49,"Wed, Nov 10, 1982",Seattle SuperSonics,94.0,Dallas Mavericks,91.0,Box Score,,9813.0,
50,"Wed, Nov 10, 1982",Indiana Pacers,91.0,Detroit Pistons,115.0,Box Score,,5178.0,
51,"Wed, Nov 10, 1982",Cleveland Cavaliers,132.0,Golden State Warriors,120.0,Box Score,OT,6509.0,
52,"Wed, Nov 10, 1982",New York Knicks,90.0,New Jersey Nets,99.0,Box Score,,14076.0,
53,"Wed, Nov 10, 1982",Chicago Bulls,108.0,Philadelphia 76ers,145.0,Box Score,,13056.0,
54,"Wed, Nov 10, 1982",Kansas City Kings,100.0,Phoenix Suns,106.0,Box Score,,10148.0,
55,"Wed, Nov 10, 1982",Denver Nuggets,119.0,Utah Jazz,125.0,Box Score,,8314.0,
56,"Thu, Nov 11, 1982",Houston Rockets,90.0,Portland Trail Blazers,111.0,Box Score,,12666.0,
57,"Thu, Nov 11, 1982",San Antonio Spurs,105.0,San Diego Clippers,109.0,Box Score,,4157.0,
58,"Fri, Nov 12, 1982",Dallas Mavericks,110.0,Boston Celtics,118.0,Box Score,,15320.0,
59,"Fri, Nov 12, 1982",New Jersey Nets,105.0,Chicago Bulls,113.0,Box Score,,5828.0,
60,"Fri, Nov 12, 1982",Portland Trail Blazers,128.0,Denver Nuggets,111.0,Box Score,,13639.0,
61,"Fri, Nov 12, 1982",Milwaukee Bucks,100.0,Detroit Pistons,111.0,Box Score,,17147.0,
62,"Fri, Nov 12, 1982",Houston Rockets,96.0,Los Angeles Lakers,127.0,Box Score,,15804.0,
63,"Fri, Nov 12, 1982",Indiana Pacers,117.0,Philadelphia 76ers,108.0,Box Score,,14189.0,
64,"Fri, Nov 12, 1982",Cleveland Cavaliers,81.0,Phoenix Suns,94.0,Box Score,,9876.0,
65,"Fri, Nov 12, 1982",Atlanta Hawks,106.0,Utah Jazz,98.0,Box Score,,8697.0,
66,"Fri, Nov 12, 1982",New York Knicks,88.0,Washington Bullets,87.0,Box Score,,16048.0,
67,"Sat, Nov 13, 1982",Denver Nuggets,140.0,Dallas Mavericks,130.0,Box Score,,10283.0,
68,"Sat, Nov 13, 1982",Atlanta Hawks,101.0,Golden State Warriors,114.0,Box Score,,12010.0,
69,"Sat, Nov 13, 1982",Chicago Bulls,115.0,Indiana Pacers,119.0,Box Score,,3420.0,
70,"Sat, Nov 13, 1982",Philadelphia 76ers,110.0,New Jersey Nets,100.0,Box Score,,18805.0,
71,"Sat, Nov 13, 1982",Detroit Pistons,100.0,New York Knicks,112.0,Box Score,,10433.0,
72,"Sat, Nov 13, 1982",Seattle SuperSonics,107.0,San Antonio Spurs,98.0,Box Score,,14814.0,
73,"Sat, Nov 13, 1982",Kansas City Kings,112.0,San Diego Clippers,111.0,Box Score,,6437.0,
74,"Sun, Nov 14, 1982",Seattle SuperSonics,102.0,Houston Rockets,99.0,Box Score,,6576.0,
75,"Sun, Nov 14, 1982",Cleveland Cavaliers,98.0,Los Angeles Lakers,111.0,Box Score,,12806.0,
76,"Sun, Nov 14, 1982",Boston Celtics,100.0,Milwaukee Bucks,98.0,Box Score,,11052.0,
77,"Sun, Nov 14, 1982",Washington Bullets,93.0,Philadelphia 76ers,102.0,Box Score,,,
78,"Sun, Nov 14, 1982",Phoenix Suns,102.0,Portland Trail Blazers,94.0,Box Score,,12666.0,
79,"Tue, Nov 16, 1982",Golden State Warriors,120.0,Chicago Bulls,125.0,Box Score,,5706.0,
80,"Tue, Nov 16, 1982",Indiana Pacers,103.0,Milwaukee Bucks,115.0,Box Score,,10620.0,
81,"Tue, Nov 16, 1982",Houston Rockets,93.0,New York Knicks,120.0,Box Score,,7262.0,
82,"Tue, Nov 16, 1982",Los Angeles Lakers,105.0,Phoenix Suns,113.0,Box Score,,13288.0,
83,"Tue, Nov 16, 1982",Atlanta Hawks,87.0,Portland Trail Blazers,106.0,Box Score,,12666.0,
84,"Tue, Nov 16, 1982",Kansas City Kings,105.0,San Antonio Spurs,102.0,Box Score,,8943.0,
85,"Tue, Nov 16, 1982",Denver Nuggets,136.0,San Diego Clippers,130.0,Box Score,,3039.0,
86,"Wed, Nov 17, 1982",Houston Rockets,94.0,Boston Celtics,112.0,Box Score,,15320.0,
87,"Wed, Nov 17, 1982",Los Angeles Lakers,117.0,Dallas Mavericks,118.0,Box Score,,17134.0,
88,"Wed, Nov 17, 1982",Golden State Warriors,122.0,Indiana Pacers,124.0,Box Score,OT,3076.0,
89,"Wed, Nov 17, 1982",Detroit Pistons,103.0,Philadelphia 76ers,120.0,Box Score,,11857.0,
90,"Wed, Nov 17, 1982",Atlanta Hawks,97.0,Seattle SuperSonics,119.0,Box Score,,11169.0,
91,"Wed, Nov 17, 1982",New Jersey Nets,97.0,Utah Jazz,101.0,Box Score,,7627.0,
92,"Wed, Nov 17, 1982",San Antonio Spurs,114.0,Washington Bullets,112.0,Box Score,,6889.0,
93,"Thu, Nov 18, 1982",Milwaukee Bucks,89.0,New York Knicks,77.0,Box Score,,10222.0,
94,"Thu, Nov 18, 1982",Denver Nuggets,118.0,Phoenix Suns,107.0,Box Score,,9640.0,
95,"Thu, Nov 18, 1982",Cleveland Cavaliers,98.0,San Diego Clippers,107.0,Box Score,,2923.0,
96,"Fri, Nov 19, 1982",San Antonio Spurs,111.0,Boston Celtics,119.0,Box Score,,15320.0,
97,"Fri, Nov 19, 1982",Utah Jazz,111.0,Chicago Bulls,127.0,Box Score,,5789.0,
98,"Fri, Nov 19, 1982",Golden State Warriors,102.0,Detroit Pistons,106.0,Box Score,,9165.0,
99,"Fri, Nov 19, 1982",Houston Rockets,109.0,Indiana Pacers,98.0,Box Score,,,
100,"Fri, Nov 19, 1982",Washington Bullets,92.0,Los Angeles Lakers,122.0,Box Score,,14945.0,
101,"Fri, Nov 19, 1982",Milwaukee Bucks,109.0,Philadelphia 76ers,121.0,Box Score,,18482.0,
102,"Fri, Nov 19, 1982",New Jersey Nets,108.0,Portland Trail Blazers,118.0,Box Score,,12666.0,
103,"Fri, Nov 19, 1982",Cleveland Cavaliers,94.0,Seattle SuperSonics,101.0,Box Score,,14190.0,
104,"Sat, Nov 20, 1982",Detroit Pistons,128.0,Chicago Bulls,131.0,Box Score,,12178.0,
105,"Sat, Nov 20, 1982",Kansas City Kings,127.0,Dallas Mavericks,120.0,Box Score,,9911.0,
106,"Sat, Nov 20, 1982",Boston Celtics,97.0,New York Knicks,83.0,Box Score,,16252.0,
107,"Sat, Nov 20, 1982",Atlanta Hawks,80.0,Phoenix Suns,91.0,Box Score,,11009.0,
108,"Sat, Nov 20, 1982",Golden State Warriors,112.0,San Antonio Spurs,134.0,Box Score,,8369.0,
109,"Sat, Nov 20, 1982",Washington Bullets,95.0,San Diego Clippers,87.0,Box Score,,4745.0,
110,"Sun, Nov 21, 1982",Milwaukee Bucks,109.0,Indiana Pacers,98.0,Box Score,,4202.0,
111,"Sun, Nov 21, 1982",Denver Nuggets,129.0,Los Angeles Lakers,143.0,Box Score,,17505.0,
112,"Sun, Nov 21, 1982",Cleveland Cavaliers,79.0,Portland Trail Blazers,129.0,Box Score,,12666.0,
113,"Sun, Nov 21, 1982",New Jersey Nets,111.0,Seattle SuperSonics,91.0,Box Score,,13353.0,
114,"Tue, Nov 23, 1982",Chicago Bulls,102.0,Atlanta Hawks,132.0,Box Score,,6341.0,
115,"Tue, Nov 23, 1982",Utah Jazz,121.0,Cleveland Cavaliers,99.0,Box Score,,2163.0,
116,"Tue, Nov 23, 1982",New Jersey Nets,110.0,Golden State Warriors,103.0,Box Score,,9200.0,
117,"Tue, Nov 23, 1982",Detroit Pistons,128.0,Houston Rockets,106.0,Box Score,,8960.0,
118,"Tue, Nov 23, 1982",Indiana Pacers,94.0,New York Knicks,90.0,Box Score,,7845.0,
119,"Tue, Nov 23, 1982",Portland Trail Blazers,106.0,Philadelphia 76ers,103.0,Box Score,,13775.0,
120,"Tue, Nov 23, 1982",Denver Nuggets,126.0,San Antonio Spurs,136.0,Box Score,,8518.0,
121,"Wed, Nov 24, 1982",Portland Trail Blazers,95.0,Boston Celtics,104.0,Box Score,,15320.0,
122,"Wed, Nov 24, 1982",Chicago Bulls,127.0,Dallas Mavericks,133.0,Box Score,,9594.0,
123,"Wed, Nov 24, 1982",San Antonio Spurs,123.0,Denver Nuggets,129.0,Box Score,,13011.0,
124,"Wed, Nov 24, 1982",Philadelphia 76ers,121.0,Indiana Pacers,106.0,Box Score,,7147.0,
125,"Wed, Nov 24, 1982",Detroit Pistons,112.0,Kansas City Kings,122.0,Box Score,,8225.0,
126,"Wed, Nov 24, 1982",Utah Jazz,106.0,Milwaukee Bucks,119.0,Box Score,,9385.0,
127,"Wed, Nov 24, 1982",Washington Bullets,106.0,Phoenix Suns,93.0,Box Score,,9764.0,
128,"Wed, Nov 24, 1982",New Jersey Nets,109.0,San Diego Clippers,114.0,Box Score,,3064.0,
129,"Wed, Nov 24, 1982",Los Angeles Lakers,111.0,Seattle SuperSonics,93.0,Box Score,,26230.0,
130,"Thu, Nov 25, 1982",Kansas City Kings,88.0,Houston Rockets,79.0,Box Score,,8583.0,
131,"Fri, Nov 26, 1982",Utah Jazz,103.0,Boston Celtics,137.0,Box Score,,15320.0,
132,"Fri, Nov 26, 1982",Philadelphia 76ers,120.0,Cleveland Cavaliers,102.0,Box Score,,10105.0,
133,"Fri, Nov 26, 1982",Portland Trail Blazers,118.0,Detroit Pistons,132.0,Box Score,OT,,
134,"Fri, Nov 26, 1982",Washington Bullets,87.0,Indiana Pacers,85.0,Box Score,,3621.0,
135,"Fri, Nov 26, 1982",New Jersey Nets,99.0,Phoenix Suns,110.0,Box Score,,11678.0,
136,"Fri, Nov 26, 1982",Chicago Bulls,120.0,San Antonio Spurs,122.0,Box Score,,9106.0,
137,"Fri, Nov 26, 1982",Los Angeles Lakers,117.0,San Diego Clippers,115.0,Box Score,,12077.0,
138,"Fri, Nov 26, 1982",Denver Nuggets,106.0,Seattle SuperSonics,127.0,Box Score,,,
139,"Sat, Nov 27, 1982",Indiana Pacers,98.0,Atlanta Hawks,117.0,Box Score,,6993.0,
140,"Sat, Nov 27, 1982",San Antonio Spurs,107.0,Dallas Mavericks,106.0,Box Score,,15517.0,
141,"Sat, Nov 27, 1982",San Diego Clippers,125.0,Denver Nuggets,141.0,Box Score,,10813.0,
142,"Sat, Nov 27, 1982",Seattle SuperSonics,133.0,Golden State Warriors,118.0,Box Score,,12968.0,
143,"Sat, Nov 27, 1982",Chicago Bulls,99.0,Houston Rockets,108.0,Box Score,,8257.0,
144,"Sat, Nov 27, 1982",Phoenix Suns,99.0,Kansas City Kings,105.0,Box Score,,8107.0,
145,"Sat, Nov 27, 1982",New York Knicks,96.0,Milwaukee Bucks,109.0,Box Score,,11052.0,
146,"Sat, Nov 27, 1982",Utah Jazz,113.0,Philadelphia 76ers,126.0,Box Score,,13008.0,
147,"Sat, Nov 27, 1982",Portland Trail Blazers,90.0,Washington Bullets,107.0,Box Score,,8555.0,
148,"Sun, Nov 28, 1982",Milwaukee Bucks,109.0,Boston Celtics,124.0,Box Score,,15320.0,
149,"Sun, Nov 28, 1982",Kansas City Kings,110.0,Cleveland Cavaliers,118.0,Box Score,,1989.0,
150,"Sun, Nov 28, 1982",Golden State Warriors,127.0,Los Angeles Lakers,142.0,Box Score,,16125.0,
151,"Tue, Nov 30, 1982",Philadelphia 76ers,97.0,Atlanta Hawks,111.0,Box Score,,12044.0,
152,"Tue, Nov 30, 1982",Detroit Pistons,123.0,Boston Celtics,116.0,Box Score,,11762.0,"at Hartford, CT"
153,"Tue, Nov 30, 1982",Dallas Mavericks,140.0,Denver Nuggets,129.0,Box Score,,8799.0,
154,"Tue, Nov 30, 1982",Phoenix Suns,98.0,Golden State Warriors,110.0,Box Score,,6759.0,
155,"Tue, Nov 30, 1982",Cleveland Cavaliers,78.0,Milwaukee Bucks,88.0,Box Score,,8765.0,
156,"Tue, Nov 30, 1982",Kansas City Kings,103.0,New Jersey Nets,112.0,Box Score,,9662.0,
157,"Tue, Nov 30, 1982",Utah Jazz,93.0,New York Knicks,124.0,Box Score,,7634.0,
158,"Tue, Nov 30, 1982",San Diego Clippers,114.0,Portland Trail Blazers,121.0,Box Score,,12666.0,
159,"Tue, Nov 30, 1982",Los Angeles Lakers,114.0,San Antonio Spurs,117.0,Box Score,,12115.0,Game protested and completed on 1983-04-13
0,"Wed, Dec 1, 1982",Atlanta Hawks,97.0,Boston Celtics,122.0,Box Score,,15320.0,
1,"Wed, Dec 1, 1982",New York Knicks,101.0,Cleveland Cavaliers,84.0,Box Score,,2114.0,
2,"Wed, Dec 1, 1982",San Antonio Spurs,97.0,Detroit Pistons,105.0,Box Score,,5284.0,
3,"Wed, Dec 1, 1982",Los Angeles Lakers,106.0,Houston Rockets,95.0,Box Score,,8786.0,
4,"Wed, Dec 1, 1982",Milwaukee Bucks,125.0,Indiana Pacers,105.0,Box Score,,5850.0,
5,"Wed, Dec 1, 1982",Chicago Bulls,132.0,Kansas City Kings,143.0,Box Score,,5425.0,
6,"Wed, Dec 1, 1982",San Diego Clippers,110.0,Seattle SuperSonics,131.0,Box Score,,,
7,"Wed, Dec 1, 1982",New Jersey Nets,105.0,Washington Bullets,99.0,Box Score,,7291.0,
8,"Thu, Dec 2, 1982",Golden State Warriors,100.0,Dallas Mavericks,110.0,Box Score,,7678.0,
9,"Thu, Dec 2, 1982",Philadelphia 76ers,116.0,Phoenix Suns,108.0,Box Score,,14660.0,
10,"Thu, Dec 2, 1982",Portland Trail Blazers,112.0,Utah Jazz,119.0,Box Score,,7075.0,
11,"Fri, Dec 3, 1982",New Jersey Nets,107.0,Atlanta Hawks,99.0,Box Score,,6884.0,
12,"Fri, Dec 3, 1982",Chicago Bulls,124.0,Denver Nuggets,132.0,Box Score,,10993.0,
13,"Fri, Dec 3, 1982",Cleveland Cavaliers,103.0,Indiana Pacers,111.0,Box Score,,3216.0,
14,"Fri, Dec 3, 1982",Golden State Warriors,123.0,Kansas City Kings,107.0,Box Score,,5882.0,
15,"Fri, Dec 3, 1982",Portland Trail Blazers,100.0,Los Angeles Lakers,115.0,Box Score,,13787.0,
16,"Fri, Dec 3, 1982",Boston Celtics,112.0,Milwaukee Bucks,115.0,Box Score,,11052.0,
17,"Fri, Dec 3, 1982",Houston Rockets,78.0,San Antonio Spurs,88.0,Box Score,,7691.0,
18,"Fri, Dec 3, 1982",Philadelphia 76ers,127.0,San Diego Clippers,110.0,Box Score,,13873.0,
19,"Fri, Dec 3, 1982",New York Knicks,98.0,Washington Bullets,105.0,Box Score,,15812.0,
20,"Sat, Dec 4, 1982",Indiana Pacers,89.0,Cleveland Cavaliers,109.0,Box Score,,4507.0,
21,"Sat, Dec 4, 1982",Washington Bullets,115.0,Dallas Mavericks,105.0,Box Score,,10842.0,
22,"Sat, Dec 4, 1982",Boston Celtics,119.0,Detroit Pistons,112.0,Box Score,,22396.0,
23,"Sat, Dec 4, 1982",San Antonio Spurs,93.0,Houston Rockets,94.0,Box Score,,7153.0,
24,"Sat, Dec 4, 1982",Atlanta Hawks,80.0,New York Knicks,79.0,Box Score,,9821.0,
25,"Sat, Dec 4, 1982",San Diego Clippers,113.0,Phoenix Suns,103.0,Box Score,,10527.0,
26,"Sat, Dec 4, 1982",Chicago Bulls,124.0,Utah Jazz,131.0,Box Score,,7709.0,
27,"Sun, Dec 5, 1982",Utah Jazz,111.0,Golden State Warriors,119.0,Box Score,,5911.0,
28,"Sun, Dec 5, 1982",Seattle SuperSonics,103.0,Kansas City Kings,106.0,Box Score,,8180.0,"at St. Louis, MO"
29,"Sun, Dec 5, 1982",Philadelphia 76ers,114.0,Los Angeles Lakers,104.0,Box Score,,,
30,"Sun, Dec 5, 1982",Milwaukee Bucks,103.0,New Jersey Nets,108.0,Box Score,,11016.0,
31,"Tue, Dec 7, 1982",New York Knicks,85.0,Chicago Bulls,91.0,Box Score,,,
32,"Tue, Dec 7, 1982",Atlanta Hawks,102.0,Cleveland Cavaliers,90.0,Box Score,,2254.0,
33,"Tue, Dec 7, 1982",San Diego Clippers,114.0,Golden State Warriors,121.0,Box Score,,6587.0,
34,"Tue, Dec 7, 1982",Seattle SuperSonics,107.0,Houston Rockets,88.0,Box Score,,7049.0,
35,"Tue, Dec 7, 1982",Utah Jazz,121.0,Portland Trail Blazers,137.0,Box Score,,,
36,"Tue, Dec 7, 1982",Dallas Mavericks,92.0,San Antonio Spurs,106.0,Box Score,,7940.0,
37,"Wed, Dec 8, 1982",Cleveland Cavaliers,93.0,Boston Celtics,113.0,Box Score,,15320.0,
38,"Wed, Dec 8, 1982",Seattle SuperSonics,94.0,Dallas Mavericks,110.0,Box Score,,10063.0,
39,"Wed, Dec 8, 1982",New York Knicks,120.0,Detroit Pistons,109.0,Box Score,,6063.0,
40,"Wed, Dec 8, 1982",Denver Nuggets,126.0,Indiana Pacers,130.0,Box Score,,3013.0,
41,"Wed, Dec 8, 1982",San Antonio Spurs,102.0,Kansas City Kings,101.0,Box Score,OT,6211.0,
42,"Wed, Dec 8, 1982",Phoenix Suns,86.0,Los Angeles Lakers,89.0,Box Score,,13763.0,
43,"Wed, Dec 8, 1982",Chicago Bulls,111.0,Milwaukee Bucks,101.0,Box Score,,9185.0,
44,"Wed, Dec 8, 1982",Washington Bullets,95.0,New Jersey Nets,98.0,Box Score,,9082.0,
45,"Wed, Dec 8, 1982",Atlanta Hawks,85.0,Philadelphia 76ers,132.0,Box Score,,18482.0,
46,"Wed, Dec 8, 1982",Houston Rockets,93.0,Utah Jazz,101.0,Box Score,,7016.0,
47,"Thu, Dec 9, 1982",Portland Trail Blazers,107.0,Golden State Warriors,98.0,Box Score,,6407.0,
48,"Thu, Dec 9, 1982",Denver Nuggets,90.0,Washington Bullets,98.0,Box Score,,5684.0,
49,"Fri, Dec 10, 1982",Milwaukee Bucks,104.0,Atlanta Hawks,83.0,Box Score,,7864.0,
50,"Fri, Dec 10, 1982",Philadelphia 76ers,97.0,Boston Celtics,123.0,Box Score,,15320.0,
51,"Fri, Dec 10, 1982",Denver Nuggets,117.0,Cleveland Cavaliers,107.0,Box Score,,1997.0,
52,"Fri, Dec 10, 1982",Dallas Mavericks,122.0,Detroit Pistons,121.0,Box Score,,8113.0,
53,"Fri, Dec 10, 1982",New York Knicks,100.0,Indiana Pacers,108.0,Box Score,,2873.0,
54,"Fri, Dec 10, 1982",San Diego Clippers,106.0,Kansas City Kings,118.0,Box Score,,5435.0,
55,"Fri, Dec 10, 1982",San Antonio Spurs,114.0,New Jersey Nets,102.0,Box Score,,11686.0,
56,"Fri, Dec 10, 1982",Houston Rockets,83.0,Phoenix Suns,97.0,Box Score,,9214.0,
57,"Fri, Dec 10, 1982",Golden State Warriors,101.0,Seattle SuperSonics,100.0,Box Score,,13711.0,
58,"Fri, Dec 10, 1982",Los Angeles Lakers,128.0,Utah Jazz,122.0,Box Score,,9023.0,
59,"Sat, Dec 11, 1982",Atlanta Hawks,117.0,Chicago Bulls,107.0,Box Score,,6781.0,
60,"Sat, Dec 11, 1982",San Diego Clippers,118.0,Dallas Mavericks,124.0,Box Score,,9139.0,
61,"Sat, Dec 11, 1982",Los Angeles Lakers,128.0,Golden State Warriors,107.0,Box Score,,13335.0,
62,"Sat, Dec 11, 1982",Utah Jazz,101.0,Houston Rockets,94.0,Box Score,,4892.0,
63,"Sat, Dec 11, 1982",Washington Bullets,79.0,New York Knicks,85.0,Box Score,,7355.0,
64,"Sat, Dec 11, 1982",Detroit Pistons,111.0,Philadelphia 76ers,128.0,Box Score,,14156.0,
65,"Sat, Dec 11, 1982",Kansas City Kings,122.0,San Antonio Spurs,110.0,Box Score,,9044.0,
