,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
32,"Tue, Nov 5, 2013",8:30 pm,Los Angeles Lakers,104.0,Dallas Mavericks,123.0,Box Score,,19670.0,
33,"Tue, Nov 5, 2013",9:00 pm,San Antonio Spurs,102.0,Denver Nuggets,94.0,Box Score,,15721.0,
34,"Tue, Nov 5, 2013",7:30 pm,Indiana Pacers,99.0,Detroit Pistons,91.0,Box Score,,13401.0,
35,"Tue, Nov 5, 2013",8:00 pm,Phoenix Suns,104.0,New Orleans Pelicans,98.0,Box Score,,13404.0,
36,"Tue, Nov 5, 2013",7:30 pm,Charlotte Bobcats,102.0,New York Knicks,97.0,Box Score,,19812.0,
37,"Tue, Nov 5, 2013",10:00 pm,Houston Rockets,116.0,Portland Trail Blazers,101.0,Box Score,,17491.0,
38,"Tue, Nov 5, 2013",10:00 pm,Atlanta Hawks,105.0,Sacramento Kings,100.0,Box Score,,13506.0,
39,"Tue, Nov 5, 2013",7:00 pm,Miami Heat,104.0,Toronto Raptors,95.0,Box Score,,18470.0,
40,"Wed, Nov 6, 2013",7:30 pm,Utah Jazz,87.0,Boston Celtics,97.0,Box Score,,17130.0,
41,"Wed, Nov 6, 2013",7:00 pm,Toronto Raptors,90.0,Charlotte Bobcats,92.0,Box Score,,11118.0,
42,"Wed, Nov 6, 2013",7:00 pm,Chicago Bulls,80.0,Indiana Pacers,97.0,Box Score,,18165.0,
43,"Wed, Nov 6, 2013",8:00 pm,New Orleans Pelicans,99.0,Memphis Grizzlies,84.0,Box Score,,15209.0,
44,"Wed, Nov 6, 2013",8:00 pm,Cleveland Cavaliers,104.0,Milwaukee Bucks,109.0,Box Score,,14340.0,
45,"Wed, Nov 6, 2013",8:00 pm,Golden State Warriors,106.0,Minnesota Timberwolves,93.0,Box Score,,15559.0,
46,"Wed, Nov 6, 2013",9:30 pm,Dallas Mavericks,93.0,Oklahoma City Thunder,107.0,Box Score,,18203.0,
47,"Wed, Nov 6, 2013",7:00 pm,Los Angeles Clippers,90.0,Orlando Magic,98.0,Box Score,,15807.0,
48,"Wed, Nov 6, 2013",7:00 pm,Washington Wizards,116.0,Philadelphia 76ers,102.0,Box Score,,10117.0,
49,"Wed, Nov 6, 2013",8:30 pm,Phoenix Suns,96.0,San Antonio Spurs,99.0,Box Score,,17870.0,
50,"Thu, Nov 7, 2013",9:00 pm,Atlanta Hawks,107.0,Denver Nuggets,109.0,Box Score,,15404.0,
51,"Thu, Nov 7, 2013",9:30 pm,Los Angeles Lakers,99.0,Houston Rockets,98.0,Box Score,,18133.0,
52,"Thu, Nov 7, 2013",7:00 pm,Los Angeles Clippers,97.0,Miami Heat,102.0,Box Score,,19600.0,
53,"Fri, Nov 8, 2013",7:00 pm,New York Knicks,101.0,Charlotte Bobcats,91.0,Box Score,,16465.0,
54,"Fri, Nov 8, 2013",8:00 pm,Utah Jazz,73.0,Chicago Bulls,97.0,Box Score,,21946.0,
55,"Fri, Nov 8, 2013",7:30 pm,Oklahoma City Thunder,119.0,Detroit Pistons,110.0,Box Score,,15624.0,
56,"Fri, Nov 8, 2013",7:00 pm,Toronto Raptors,84.0,Indiana Pacers,91.0,Box Score,,13316.0,
57,"Fri, Nov 8, 2013",8:00 pm,Dallas Mavericks,108.0,Minnesota Timberwolves,116.0,Box Score,,13677.0,
58,"Fri, Nov 8, 2013",8:00 pm,Los Angeles Lakers,85.0,New Orleans Pelicans,96.0,Box Score,,18209.0,
59,"Fri, Nov 8, 2013",7:00 pm,Boston Celtics,91.0,Orlando Magic,89.0,Box Score,,17555.0,
60,"Fri, Nov 8, 2013",7:00 pm,Cleveland Cavaliers,79.0,Philadelphia 76ers,94.0,Box Score,,15219.0,
61,"Fri, Nov 8, 2013",9:00 pm,Denver Nuggets,103.0,Phoenix Suns,114.0,Box Score,,15145.0,
62,"Fri, Nov 8, 2013",10:00 pm,Sacramento Kings,91.0,Portland Trail Blazers,104.0,Box Score,,17627.0,
63,"Fri, Nov 8, 2013",8:30 pm,Golden State Warriors,74.0,San Antonio Spurs,76.0,Box Score,,18581.0,
64,"Fri, Nov 8, 2013",7:00 pm,Brooklyn Nets,108.0,Washington Wizards,112.0,Box Score,OT,17215.0,
65,"Sat, Nov 9, 2013",7:30 pm,Orlando Magic,94.0,Atlanta Hawks,104.0,Box Score,,15189.0,
66,"Sat, Nov 9, 2013",7:30 pm,Indiana Pacers,96.0,Brooklyn Nets,91.0,Box Score,,17732.0,
67,"Sat, Nov 9, 2013",7:30 pm,Philadelphia 76ers,125.0,Cleveland Cavaliers,127.0,Box Score,2OT,20562.0,
68,"Sat, Nov 9, 2013",8:00 pm,Los Angeles Clippers,107.0,Houston Rockets,94.0,Box Score,,18108.0,
69,"Sat, Nov 9, 2013",8:00 pm,Golden State Warriors,90.0,Memphis Grizzlies,108.0,Box Score,,16989.0,
70,"Sat, Nov 9, 2013",7:30 pm,Boston Celtics,111.0,Miami Heat,110.0,Box Score,,19710.0,
71,"Sat, Nov 9, 2013",8:30 pm,Dallas Mavericks,91.0,Milwaukee Bucks,83.0,Box Score,,16448.0,
72,"Sat, Nov 9, 2013",10:00 pm,Portland Trail Blazers,96.0,Sacramento Kings,85.0,Box Score,,15482.0,
73,"Sat, Nov 9, 2013",7:00 pm,Utah Jazz,91.0,Toronto Raptors,115.0,Box Score,,17211.0,
74,"Sun, Nov 10, 2013",9:30 pm,Minnesota Timberwolves,113.0,Los Angeles Lakers,90.0,Box Score,,18997.0,
75,"Sun, Nov 10, 2013",12:00 am,San Antonio Spurs,120.0,New York Knicks,89.0,Box Score,,19812.0,
76,"Sun, Nov 10, 2013",7:00 pm,Washington Wizards,105.0,Oklahoma City Thunder,106.0,Box Score,OT,18203.0,
77,"Sun, Nov 10, 2013",8:00 pm,New Orleans Pelicans,94.0,Phoenix Suns,101.0,Box Score,,13154.0,
78,"Mon, Nov 11, 2013",7:30 pm,Orlando Magic,105.0,Boston Celtics,120.0,Box Score,,18624.0,
79,"Mon, Nov 11, 2013",7:00 pm,Atlanta Hawks,103.0,Charlotte Bobcats,94.0,Box Score,,13996.0,
80,"Mon, Nov 11, 2013",8:00 pm,Cleveland Cavaliers,81.0,Chicago Bulls,96.0,Box Score,,21778.0,
81,"Mon, Nov 11, 2013",8:00 pm,Toronto Raptors,104.0,Houston Rockets,110.0,Box Score,2OT,18134.0,
82,"Mon, Nov 11, 2013",7:00 pm,Memphis Grizzlies,79.0,Indiana Pacers,95.0,Box Score,,13130.0,
83,"Mon, Nov 11, 2013",10:30 pm,Minnesota Timberwolves,107.0,Los Angeles Clippers,109.0,Box Score,,19060.0,
84,"Mon, Nov 11, 2013",7:00 pm,San Antonio Spurs,109.0,Philadelphia 76ers,85.0,Box Score,,12424.0,
85,"Mon, Nov 11, 2013",10:00 pm,Detroit Pistons,103.0,Portland Trail Blazers,109.0,Box Score,,18834.0,
86,"Mon, Nov 11, 2013",9:00 pm,Denver Nuggets,100.0,Utah Jazz,81.0,Box Score,,16866.0,
87,"Tue, Nov 12, 2013",8:30 pm,Washington Wizards,95.0,Dallas Mavericks,105.0,Box Score,,19627.0,
88,"Tue, Nov 12, 2013",10:30 pm,Detroit Pistons,95.0,Golden State Warriors,113.0,Box Score,,19596.0,
89,"Tue, Nov 12, 2013",10:30 pm,New Orleans Pelicans,95.0,Los Angeles Lakers,116.0,Box Score,,18426.0,
90,"Tue, Nov 12, 2013",7:30 pm,Milwaukee Bucks,95.0,Miami Heat,118.0,Box Score,,19600.0,
91,"Wed, Nov 13, 2013",8:00 pm,New York Knicks,95.0,Atlanta Hawks,91.0,Box Score,,15057.0,
92,"Wed, Nov 13, 2013",7:30 pm,Charlotte Bobcats,89.0,Boston Celtics,83.0,Box Score,,17032.0,
93,"Wed, Nov 13, 2013",9:00 pm,Los Angeles Lakers,99.0,Denver Nuggets,111.0,Box Score,,17824.0,
94,"Wed, Nov 13, 2013",10:30 pm,Oklahoma City Thunder,103.0,Los Angeles Clippers,111.0,Box Score,,19273.0,
95,"Wed, Nov 13, 2013",8:00 pm,Toronto Raptors,103.0,Memphis Grizzlies,87.0,Box Score,,15971.0,
96,"Wed, Nov 13, 2013",8:00 pm,Cleveland Cavaliers,95.0,Minnesota Timberwolves,124.0,Box Score,,14978.0,
97,"Wed, Nov 13, 2013",7:00 pm,Milwaukee Bucks,91.0,Orlando Magic,94.0,Box Score,,13588.0,
98,"Wed, Nov 13, 2013",7:00 pm,Houston Rockets,117.0,Philadelphia 76ers,123.0,Box Score,OT,11671.0,
99,"Wed, Nov 13, 2013",10:00 pm,Phoenix Suns,89.0,Portland Trail Blazers,90.0,Box Score,,19537.0,
100,"Wed, Nov 13, 2013",10:00 pm,Brooklyn Nets,86.0,Sacramento Kings,107.0,Box Score,,15122.0,
101,"Wed, Nov 13, 2013",8:30 pm,Washington Wizards,79.0,San Antonio Spurs,92.0,Box Score,,18581.0,
102,"Wed, Nov 13, 2013",9:00 pm,New Orleans Pelicans,105.0,Utah Jazz,111.0,Box Score,,16717.0,
103,"Thu, Nov 14, 2013",10:30 pm,Oklahoma City Thunder,115.0,Golden State Warriors,116.0,Box Score,,19596.0,
104,"Thu, Nov 14, 2013",8:00 pm,Houston Rockets,109.0,New York Knicks,106.0,Box Score,,19812.0,
105,"Fri, Nov 15, 2013",7:30 pm,Philadelphia 76ers,103.0,Atlanta Hawks,113.0,Box Score,,12070.0,
106,"Fri, Nov 15, 2013",7:30 pm,Portland Trail Blazers,109.0,Boston Celtics,96.0,Box Score,,18624.0,
107,"Fri, Nov 15, 2013",7:30 pm,Charlotte Bobcats,86.0,Cleveland Cavaliers,80.0,Box Score,,18679.0,
108,"Fri, Nov 15, 2013",8:00 pm,Minnesota Timberwolves,113.0,Denver Nuggets,117.0,Box Score,,17142.0,
109,"Fri, Nov 15, 2013",7:00 pm,Milwaukee Bucks,77.0,Indiana Pacers,104.0,Box Score,,16202.0,
110,"Fri, Nov 15, 2013",10:30 pm,Memphis Grizzlies,89.0,Los Angeles Lakers,86.0,Box Score,,18997.0,
111,"Fri, Nov 15, 2013",7:30 pm,Dallas Mavericks,104.0,Miami Heat,110.0,Box Score,,19772.0,
112,"Fri, Nov 15, 2013",9:00 pm,Brooklyn Nets,100.0,Phoenix Suns,98.0,Box Score,OT,15984.0,
113,"Fri, Nov 15, 2013",10:30 pm,Detroit Pistons,97.0,Sacramento Kings,90.0,Box Score,,17317.0,
114,"Fri, Nov 15, 2013",7:00 pm,Chicago Bulls,96.0,Toronto Raptors,80.0,Box Score,,19800.0,
115,"Fri, Nov 15, 2013",9:00 pm,San Antonio Spurs,91.0,Utah Jazz,82.0,Box Score,,17530.0,
116,"Sat, Nov 16, 2013",7:00 pm,Miami Heat,97.0,Charlotte Bobcats,81.0,Box Score,,19084.0,
117,"Sat, Nov 16, 2013",8:00 pm,Indiana Pacers,94.0,Chicago Bulls,110.0,Box Score,,22158.0,
118,"Sat, Nov 16, 2013",10:30 pm,Utah Jazz,88.0,Golden State Warriors,102.0,Box Score,,19596.0,
119,"Sat, Nov 16, 2013",8:00 pm,Denver Nuggets,111.0,Houston Rockets,122.0,Box Score,,18147.0,
120,"Sat, Nov 16, 2013",10:30 pm,Brooklyn Nets,103.0,Los Angeles Clippers,110.0,Box Score,,19349.0,
121,"Sat, Nov 16, 2013",8:30 pm,Oklahoma City Thunder,92.0,Milwaukee Bucks,79.0,Box Score,,15984.0,
122,"Sat, Nov 16, 2013",8:00 pm,Boston Celtics,88.0,Minnesota Timberwolves,106.0,Box Score,,15111.0,
123,"Sat, Nov 16, 2013",8:00 pm,Philadelphia 76ers,98.0,New Orleans Pelicans,135.0,Box Score,,16659.0,
124,"Sat, Nov 16, 2013",7:30 pm,Atlanta Hawks,110.0,New York Knicks,90.0,Box Score,,19812.0,
125,"Sat, Nov 16, 2013",7:00 pm,Dallas Mavericks,108.0,Orlando Magic,100.0,Box Score,,15039.0,
126,"Sat, Nov 16, 2013",7:00 pm,Cleveland Cavaliers,103.0,Washington Wizards,96.0,Box Score,OT,18038.0,
127,"Sun, Nov 17, 2013",9:30 pm,Detroit Pistons,99.0,Los Angeles Lakers,114.0,Box Score,,18997.0,
128,"Sun, Nov 17, 2013",6:00 pm,Memphis Grizzlies,97.0,Sacramento Kings,86.0,Box Score,,15630.0,
129,"Sun, Nov 17, 2013",1:00 pm,Portland Trail Blazers,118.0,Toronto Raptors,110.0,Box Score,OT,17945.0,
130,"Mon, Nov 18, 2013",7:30 pm,Portland Trail Blazers,108.0,Brooklyn Nets,98.0,Box Score,,17732.0,
131,"Mon, Nov 18, 2013",8:00 pm,Charlotte Bobcats,81.0,Chicago Bulls,86.0,Box Score,,21628.0,
132,"Mon, Nov 18, 2013",8:30 pm,Philadelphia 76ers,94.0,Dallas Mavericks,97.0,Box Score,,19790.0,
133,"Mon, Nov 18, 2013",10:30 pm,Memphis Grizzlies,106.0,Los Angeles Clippers,102.0,Box Score,,19060.0,
134,"Mon, Nov 18, 2013",8:00 pm,Denver Nuggets,113.0,Oklahoma City Thunder,115.0,Box Score,,18203.0,
135,"Mon, Nov 18, 2013",9:00 pm,Golden State Warriors,98.0,Utah Jazz,87.0,Box Score,,16051.0,
136,"Tue, Nov 19, 2013",7:30 pm,New York Knicks,86.0,Detroit Pistons,92.0,Box Score,,13213.0,
137,"Tue, Nov 19, 2013",8:00 pm,Boston Celtics,85.0,Houston Rockets,109.0,Box Score,,18232.0,
138,"Tue, Nov 19, 2013",7:30 pm,Atlanta Hawks,88.0,Miami Heat,104.0,Box Score,,19600.0,
139,"Tue, Nov 19, 2013",10:00 pm,Phoenix Suns,104.0,Sacramento Kings,107.0,Box Score,,14626.0,
140,"Tue, Nov 19, 2013",7:00 pm,Minnesota Timberwolves,100.0,Washington Wizards,104.0,Box Score,,14804.0,
141,"Wed, Nov 20, 2013",7:30 pm,Detroit Pistons,85.0,Atlanta Hawks,93.0,Box Score,,13167.0,
142,"Wed, Nov 20, 2013",7:00 pm,Brooklyn Nets,91.0,Charlotte Bobcats,95.0,Box Score,,13843.0,
143,"Wed, Nov 20, 2013",7:00 pm,Washington Wizards,98.0,Cleveland Cavaliers,91.0,Box Score,,16189.0,
144,"Wed, Nov 20, 2013",9:30 pm,Houston Rockets,120.0,Dallas Mavericks,123.0,Box Score,,20045.0,
145,"Wed, Nov 20, 2013",10:30 pm,Memphis Grizzlies,88.0,Golden State Warriors,81.0,Box Score,OT,19596.0,
146,"Wed, Nov 20, 2013",8:00 pm,Portland Trail Blazers,91.0,Milwaukee Bucks,82.0,Box Score,,11789.0,
147,"Wed, Nov 20, 2013",8:00 pm,Los Angeles Clippers,102.0,Minnesota Timberwolves,98.0,Box Score,,13101.0,
148,"Wed, Nov 20, 2013",8:00 pm,Utah Jazz,98.0,New Orleans Pelicans,105.0,Box Score,,13203.0,
149,"Wed, Nov 20, 2013",7:00 pm,Indiana Pacers,103.0,New York Knicks,96.0,Box Score,OT,19812.0,
150,"Wed, Nov 20, 2013",7:00 pm,Miami Heat,120.0,Orlando Magic,92.0,Box Score,,17256.0,
151,"Wed, Nov 20, 2013",7:00 pm,Toronto Raptors,108.0,Philadelphia 76ers,98.0,Box Score,,10787.0,
152,"Wed, Nov 20, 2013",9:00 pm,Sacramento Kings,113.0,Phoenix Suns,106.0,Box Score,,12705.0,
153,"Wed, Nov 20, 2013",8:30 pm,Boston Celtics,93.0,San Antonio Spurs,104.0,Box Score,,18581.0,
154,"Thu, Nov 21, 2013",10:30 pm,Chicago Bulls,87.0,Denver Nuggets,97.0,Box Score,,18423.0,
155,"Thu, Nov 21, 2013",8:00 pm,Los Angeles Clippers,91.0,Oklahoma City Thunder,105.0,Box Score,,18203.0,
156,"Fri, Nov 22, 2013",7:30 pm,Indiana Pacers,97.0,Boston Celtics,82.0,Box Score,,18624.0,
157,"Fri, Nov 22, 2013",7:00 pm,Phoenix Suns,98.0,Charlotte Bobcats,91.0,Box Score,,14916.0,
158,"Fri, Nov 22, 2013",8:30 pm,Utah Jazz,93.0,Dallas Mavericks,103.0,Box Score,,19781.0,
159,"Fri, Nov 22, 2013",7:30 pm,Atlanta Hawks,96.0,Detroit Pistons,89.0,Box Score,,13467.0,
160,"Fri, Nov 22, 2013",10:30 pm,Golden State Warriors,95.0,Los Angeles Lakers,102.0,Box Score,,18997.0,
161,"Fri, Nov 22, 2013",8:00 pm,San Antonio Spurs,102.0,Memphis Grizzlies,86.0,Box Score,,17109.0,
162,"Fri, Nov 22, 2013",8:00 pm,Brooklyn Nets,81.0,Minnesota Timberwolves,111.0,Box Score,,15551.0,
163,"Fri, Nov 22, 2013",8:00 pm,Cleveland Cavaliers,100.0,New Orleans Pelicans,104.0,Box Score,,15186.0,
164,"Fri, Nov 22, 2013",7:00 pm,Milwaukee Bucks,107.0,Philadelphia 76ers,115.0,Box Score,OT,13588.0,
165,"Fri, Nov 22, 2013",10:00 pm,Chicago Bulls,95.0,Portland Trail Blazers,98.0,Box Score,,20618.0,
166,"Fri, Nov 22, 2013",7:00 pm,Washington Wizards,88.0,Toronto Raptors,96.0,Box Score,,18671.0,
167,"Sat, Nov 23, 2013",7:30 pm,Boston Celtics,94.0,Atlanta Hawks,87.0,Box Score,,15189.0,
168,"Sat, Nov 23, 2013",9:00 pm,Dallas Mavericks,100.0,Denver Nuggets,102.0,Box Score,,17841.0,
169,"Sat, Nov 23, 2013",10:30 pm,Portland Trail Blazers,113.0,Golden State Warriors,101.0,Box Score,,19596.0,
170,"Sat, Nov 23, 2013",8:00 pm,Minnesota Timberwolves,101.0,Houston Rockets,112.0,Box Score,,18196.0,
171,"Sat, Nov 23, 2013",7:00 pm,Philadelphia 76ers,98.0,Indiana Pacers,106.0,Box Score,,18165.0,
172,"Sat, Nov 23, 2013",3:30 pm,Sacramento Kings,102.0,Los Angeles Clippers,103.0,Box Score,,19060.0,
173,"Sat, Nov 23, 2013",7:30 pm,Orlando Magic,99.0,Miami Heat,101.0,Box Score,,19647.0,
174,"Sat, Nov 23, 2013",8:30 pm,Charlotte Bobcats,96.0,Milwaukee Bucks,72.0,Box Score,,14871.0,
175,"Sat, Nov 23, 2013",8:30 pm,Cleveland Cavaliers,96.0,San Antonio Spurs,126.0,Box Score,,18581.0,
176,"Sat, Nov 23, 2013",7:00 pm,New York Knicks,89.0,Washington Wizards,98.0,Box Score,,18089.0,
177,"Sun, Nov 24, 2013",2:00 pm,Detroit Pistons,109.0,Brooklyn Nets,97.0,Box Score,,17732.0,
178,"Sun, Nov 24, 2013",3:30 pm,Chicago Bulls,82.0,Los Angeles Clippers,121.0,Box Score,,19245.0,
179,"Sun, Nov 24, 2013",9:30 pm,Sacramento Kings,86.0,Los Angeles Lakers,100.0,Box Score,,18997.0,
180,"Sun, Nov 24, 2013",7:00 pm,Utah Jazz,73.0,Oklahoma City Thunder,95.0,Box Score,,18203.0,
181,"Sun, Nov 24, 2013",6:00 pm,Phoenix Suns,104.0,Orlando Magic,96.0,Box Score,,15785.0,
182,"Mon, Nov 25, 2013",7:00 pm,Boston Celtics,96.0,Charlotte Bobcats,86.0,Box Score,,13558.0,
183,"Mon, Nov 25, 2013",8:30 pm,Denver Nuggets,110.0,Dallas Mavericks,96.0,Box Score,,19677.0,
184,"Mon, Nov 25, 2013",7:30 pm,Milwaukee Bucks,94.0,Detroit Pistons,113.0,Box Score,,12150.0,
185,"Mon, Nov 25, 2013",7:00 pm,Minnesota Timberwolves,84.0,Indiana Pacers,98.0,Box Score,,16426.0,
186,"Mon, Nov 25, 2013",8:00 pm,Houston Rockets,93.0,Memphis Grizzlies,86.0,Box Score,,15246.0,
187,"Mon, Nov 25, 2013",7:30 pm,Phoenix Suns,92.0,Miami Heat,107.0,Box Score,,19758.0,
188,"Mon, Nov 25, 2013",10:00 pm,New York Knicks,91.0,Portland Trail Blazers,102.0,Box Score,,19939.0,
189,"Mon, Nov 25, 2013",8:30 pm,New Orleans Pelicans,93.0,San Antonio Spurs,112.0,Box Score,,18323.0,
190,"Mon, Nov 25, 2013",9:00 pm,Chicago Bulls,83.0,Utah Jazz,89.0,Box Score,OT,18936.0,
191,"Tue, Nov 26, 2013",7:30 pm,Orlando Magic,109.0,Atlanta Hawks,92.0,Box Score,,13164.0,
192,"Tue, Nov 26, 2013",8:00 pm,Golden State Warriors,102.0,New Orleans Pelicans,101.0,Box Score,,15330.0,
193,"Tue, Nov 26, 2013",7:00 pm,Brooklyn Nets,102.0,Toronto Raptors,100.0,Box Score,,16421.0,
194,"Tue, Nov 26, 2013",7:00 pm,Los Angeles Lakers,111.0,Washington Wizards,116.0,Box Score,,19204.0,
195,"Wed, Nov 27, 2013",7:30 pm,Memphis Grizzlies,100.0,Boston Celtics,93.0,Box Score,,17319.0,
196,"Wed, Nov 27, 2013",7:30 pm,Los Angeles Lakers,99.0,Brooklyn Nets,94.0,Box Score,,17732.0,
197,"Wed, Nov 27, 2013",7:00 pm,Indiana Pacers,99.0,Charlotte Bobcats,74.0,Box Score,,15170.0,
198,"Wed, Nov 27, 2013",7:30 pm,Miami Heat,95.0,Cleveland Cavaliers,84.0,Box Score,,20562.0,
