,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
0,"Fri, Nov 1, 1991",Charlotte Hornets,108.0,Boston Celtics,111.0,Box Score,,14890.0,
1,"Fri, Nov 1, 1991",Philadelphia 76ers,90.0,Chicago Bulls,110.0,Box Score,,18676.0,
2,"Fri, Nov 1, 1991",Golden State Warriors,108.0,Denver Nuggets,105.0,Box Score,,11713.0,
3,"Fri, Nov 1, 1991",Milwaukee Bucks,109.0,Detroit Pistons,99.0,Box Score,,21454.0,
4,"Fri, Nov 1, 1991",Los Angeles Lakers,121.0,Houston Rockets,126.0,Box Score,2OT,16611.0,
5,"Fri, Nov 1, 1991",Washington Bullets,109.0,Indiana Pacers,103.0,Box Score,,13407.0,
6,"Fri, Nov 1, 1991",Utah Jazz,112.0,Minnesota Timberwolves,97.0,Box Score,,19006.0,
7,"Fri, Nov 1, 1991",New York Knicks,96.0,Orlando Magic,106.0,Box Score,,15151.0,
8,"Fri, Nov 1, 1991",Cleveland Cavaliers,106.0,Portland Trail Blazers,117.0,Box Score,,12888.0,
9,"Fri, Nov 1, 1991",Los Angeles Clippers,90.0,Sacramento Kings,94.0,Box Score,,17014.0,
10,"Fri, Nov 1, 1991",Dallas Mavericks,99.0,San Antonio Spurs,140.0,Box Score,,16057.0,
11,"Fri, Nov 1, 1991",Phoenix Suns,99.0,Seattle SuperSonics,95.0,Box Score,,12863.0,
12,"Sat, Nov 2, 1991",Detroit Pistons,89.0,Atlanta Hawks,87.0,Box Score,,16435.0,
13,"Sat, Nov 2, 1991",New Jersey Nets,116.0,Charlotte Hornets,108.0,Box Score,,23698.0,
14,"Sat, Nov 2, 1991",Los Angeles Lakers,114.0,Dallas Mavericks,113.0,Box Score,OT,17502.0,
15,"Sat, Nov 2, 1991",Houston Rockets,101.0,Denver Nuggets,109.0,Box Score,OT,7692.0,
16,"Sat, Nov 2, 1991",Sacramento Kings,91.0,Golden State Warriors,153.0,Box Score,,15025.0,
17,"Sat, Nov 2, 1991",Utah Jazz,112.0,Indiana Pacers,127.0,Box Score,,12842.0,
18,"Sat, Nov 2, 1991",Cleveland Cavaliers,105.0,Los Angeles Clippers,106.0,Box Score,,10533.0,
19,"Sat, Nov 2, 1991",New York Knicks,93.0,Miami Heat,107.0,Box Score,,15008.0,
20,"Sat, Nov 2, 1991",Chicago Bulls,107.0,Milwaukee Bucks,109.0,Box Score,,18633.0,
21,"Sat, Nov 2, 1991",Orlando Magic,122.0,Philadelphia 76ers,115.0,Box Score,,13170.0,
22,"Sat, Nov 2, 1991",Phoenix Suns,100.0,Portland Trail Blazers,76.0,Box Score,,12888.0,
23,"Sat, Nov 2, 1991",Boston Celtics,118.0,Washington Bullets,126.0,Box Score,OT,18756.0,
24,"Sun, Nov 3, 1991",San Antonio Spurs,106.0,Seattle SuperSonics,98.0,Box Score,,12863.0,
25,"Tue, Nov 5, 1991",Utah Jazz,94.0,Atlanta Hawks,98.0,Box Score,,10952.0,
26,"Tue, Nov 5, 1991",Golden State Warriors,118.0,Chicago Bulls,110.0,Box Score,,18136.0,
27,"Tue, Nov 5, 1991",Cleveland Cavaliers,112.0,Dallas Mavericks,101.0,Box Score,,14019.0,
28,"Tue, Nov 5, 1991",San Antonio Spurs,96.0,Denver Nuggets,97.0,Box Score,,13976.0,
29,"Tue, Nov 5, 1991",Charlotte Hornets,93.0,Detroit Pistons,117.0,Box Score,,21454.0,
30,"Tue, Nov 5, 1991",Portland Trail Blazers,99.0,Houston Rockets,106.0,Box Score,,12814.0,
31,"Tue, Nov 5, 1991",Los Angeles Clippers,114.0,Los Angeles Lakers,109.0,Box Score,OT,16618.0,
32,"Tue, Nov 5, 1991",Boston Celtics,93.0,Miami Heat,89.0,Box Score,,15008.0,
33,"Tue, Nov 5, 1991",Milwaukee Bucks,85.0,New York Knicks,113.0,Box Score,,15768.0,
34,"Tue, Nov 5, 1991",Indiana Pacers,111.0,Phoenix Suns,105.0,Box Score,,14487.0,
35,"Tue, Nov 5, 1991",Sacramento Kings,87.0,Seattle SuperSonics,98.0,Box Score,,9343.0,
