,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
51,"Wed, Nov 11, 1981",Los Angeles Lakers,95.0,Houston Rockets,93.0,Box Score,,15535.0,
52,"Wed, Nov 11, 1981",Milwaukee Bucks,100.0,New Jersey Nets,88.0,Box Score,,12971.0,
53,"Wed, Nov 11, 1981",Chicago Bulls,90.0,Philadelphia 76ers,117.0,Box Score,,10191.0,
54,"Wed, Nov 11, 1981",Dallas Mavericks,79.0,Seattle SuperSonics,107.0,Box Score,,10148.0,
55,"Thu, Nov 12, 1981",Washington Bullets,95.0,Atlanta Hawks,87.0,Box Score,,4684.0,
56,"Thu, Nov 12, 1981",Cleveland Cavaliers,99.0,Detroit Pistons,130.0,Box Score,,3586.0,
57,"Thu, Nov 12, 1981",Indiana Pacers,93.0,Phoenix Suns,95.0,Box Score,,10224.0,
58,"Thu, Nov 12, 1981",Portland Trail Blazers,115.0,San Diego Clippers,122.0,Box Score,,5053.0,
59,"Fri, Nov 13, 1981",New Jersey Nets,97.0,Boston Celtics,111.0,Box Score,,11753.0,"at Hartford, CT"
60,"Fri, Nov 13, 1981",Golden State Warriors,102.0,Houston Rockets,100.0,Box Score,,8556.0,
61,"Fri, Nov 13, 1981",Portland Trail Blazers,115.0,Los Angeles Lakers,119.0,Box Score,,17505.0,
62,"Fri, Nov 13, 1981",New York Knicks,85.0,Milwaukee Bucks,95.0,Box Score,,11052.0,
63,"Fri, Nov 13, 1981",Kansas City Kings,85.0,Philadelphia 76ers,105.0,Box Score,,10289.0,
64,"Fri, Nov 13, 1981",San Antonio Spurs,119.0,Seattle SuperSonics,112.0,Box Score,,15433.0,
65,"Fri, Nov 13, 1981",Denver Nuggets,124.0,Utah Jazz,131.0,Box Score,,7112.0,
66,"Sat, Nov 14, 1981",Detroit Pistons,117.0,Atlanta Hawks,104.0,Box Score,,8208.0,
67,"Sat, Nov 14, 1981",Boston Celtics,92.0,Cleveland Cavaliers,91.0,Box Score,,11373.0,
68,"Sat, Nov 14, 1981",Golden State Warriors,118.0,Dallas Mavericks,112.0,Box Score,,9540.0,
69,"Sat, Nov 14, 1981",Utah Jazz,105.0,Houston Rockets,109.0,Box Score,OT,9355.0,
70,"Sat, Nov 14, 1981",Kansas City Kings,92.0,New Jersey Nets,103.0,Box Score,,12561.0,
71,"Sat, Nov 14, 1981",Philadelphia 76ers,109.0,New York Knicks,102.0,Box Score,,18091.0,
72,"Sat, Nov 14, 1981",Los Angeles Lakers,98.0,Phoenix Suns,97.0,Box Score,,14068.0,
73,"Sat, Nov 14, 1981",Indiana Pacers,123.0,San Diego Clippers,114.0,Box Score,,5696.0,
74,"Sat, Nov 14, 1981",Chicago Bulls,99.0,Washington Bullets,104.0,Box Score,,6715.0,
75,"Sun, Nov 15, 1981",Indiana Pacers,123.0,Los Angeles Lakers,124.0,Box Score,2OT,14140.0,
76,"Sun, Nov 15, 1981",Cleveland Cavaliers,96.0,Milwaukee Bucks,98.0,Box Score,,8257.0,
77,"Sun, Nov 15, 1981",San Antonio Spurs,110.0,Portland Trail Blazers,105.0,Box Score,,12666.0,
78,"Tue, Nov 17, 1981",Boston Celtics,98.0,Chicago Bulls,95.0,Box Score,,17418.0,
79,"Tue, Nov 17, 1981",San Antonio Spurs,112.0,Dallas Mavericks,105.0,Box Score,,7858.0,
80,"Tue, Nov 17, 1981",Houston Rockets,102.0,Indiana Pacers,82.0,Box Score,,7084.0,
81,"Tue, Nov 17, 1981",Kansas City Kings,124.0,New York Knicks,110.0,Box Score,,8923.0,
82,"Tue, Nov 17, 1981",Milwaukee Bucks,99.0,Washington Bullets,95.0,Box Score,,6203.0,
83,"Wed, Nov 18, 1981",Phoenix Suns,97.0,Atlanta Hawks,102.0,Box Score,,5103.0,
84,"Wed, Nov 18, 1981",Houston Rockets,106.0,Boston Celtics,104.0,Box Score,,15320.0,
85,"Wed, Nov 18, 1981",Detroit Pistons,103.0,Cleveland Cavaliers,110.0,Box Score,,4957.0,
86,"Wed, Nov 18, 1981",San Diego Clippers,128.0,Denver Nuggets,133.0,Box Score,,6495.0,
87,"Wed, Nov 18, 1981",New Jersey Nets,107.0,Golden State Warriors,121.0,Box Score,,9463.0,
88,"Wed, Nov 18, 1981",Milwaukee Bucks,100.0,Philadelphia 76ers,102.0,Box Score,,12785.0,
89,"Wed, Nov 18, 1981",Seattle SuperSonics,93.0,San Antonio Spurs,111.0,Box Score,,12258.0,
90,"Wed, Nov 18, 1981",Los Angeles Lakers,113.0,Utah Jazz,110.0,Box Score,,10802.0,
91,"Thu, Nov 19, 1981",Washington Bullets,97.0,Detroit Pistons,122.0,Box Score,,3691.0,
92,"Thu, Nov 19, 1981",Kansas City Kings,99.0,Indiana Pacers,102.0,Box Score,,5786.0,
93,"Thu, Nov 19, 1981",Atlanta Hawks,89.0,New York Knicks,84.0,Box Score,,9614.0,
94,"Thu, Nov 19, 1981",Golden State Warriors,105.0,San Diego Clippers,100.0,Box Score,,6241.0,
95,"Fri, Nov 20, 1981",Milwaukee Bucks,89.0,Boston Celtics,112.0,Box Score,,15320.0,
96,"Fri, Nov 20, 1981",Utah Jazz,105.0,Chicago Bulls,103.0,Box Score,,9210.0,
97,"Fri, Nov 20, 1981",Philadelphia 76ers,99.0,Cleveland Cavaliers,94.0,Box Score,,10550.0,
98,"Fri, Nov 20, 1981",Seattle SuperSonics,90.0,Dallas Mavericks,89.0,Box Score,,8059.0,
99,"Fri, Nov 20, 1981",San Antonio Spurs,116.0,Los Angeles Lakers,136.0,Box Score,,17505.0,
100,"Fri, Nov 20, 1981",New Jersey Nets,86.0,Portland Trail Blazers,106.0,Box Score,,12666.0,
101,"Fri, Nov 20, 1981",Houston Rockets,95.0,Washington Bullets,94.0,Box Score,,11253.0,
102,"Sat, Nov 21, 1981",Indiana Pacers,100.0,Atlanta Hawks,107.0,Box Score,,7758.0,
103,"Sat, Nov 21, 1981",Washington Bullets,105.0,Chicago Bulls,117.0,Box Score,,7377.0,
104,"Sat, Nov 21, 1981",Phoenix Suns,110.0,Dallas Mavericks,88.0,Box Score,,8268.0,
105,"Sat, Nov 21, 1981",Kansas City Kings,121.0,Denver Nuggets,128.0,Box Score,,12015.0,
106,"Sat, Nov 21, 1981",Utah Jazz,86.0,Detroit Pistons,95.0,Box Score,,11103.0,
107,"Sat, Nov 21, 1981",San Antonio Spurs,122.0,Golden State Warriors,129.0,Box Score,,12801.0,
108,"Sat, Nov 21, 1981",Milwaukee Bucks,112.0,New York Knicks,118.0,Box Score,,13237.0,
109,"Sat, Nov 21, 1981",Houston Rockets,106.0,Philadelphia 76ers,135.0,Box Score,,15362.0,
110,"Sat, Nov 21, 1981",Los Angeles Lakers,119.0,San Diego Clippers,117.0,Box Score,,11057.0,
111,"Sun, Nov 22, 1981",New Jersey Nets,92.0,Seattle SuperSonics,109.0,Box Score,,10291.0,
112,"Tue, Nov 24, 1981",Cleveland Cavaliers,92.0,Atlanta Hawks,94.0,Box Score,OT,4697.0,
113,"Tue, Nov 24, 1981",Los Angeles Lakers,125.0,Dallas Mavericks,110.0,Box Score,,14266.0,
114,"Tue, Nov 24, 1981",New Jersey Nets,102.0,Houston Rockets,84.0,Box Score,,10145.0,
115,"Tue, Nov 24, 1981",New York Knicks,112.0,Indiana Pacers,127.0,Box Score,,5852.0,
116,"Tue, Nov 24, 1981",Detroit Pistons,95.0,Milwaukee Bucks,103.0,Box Score,,10275.0,
117,"Tue, Nov 24, 1981",Chicago Bulls,109.0,San Diego Clippers,102.0,Box Score,,4558.0,
118,"Tue, Nov 24, 1981",Golden State Warriors,88.0,Washington Bullets,107.0,Box Score,,5615.0,
119,"Wed, Nov 25, 1981",Golden State Warriors,101.0,Boston Celtics,122.0,Box Score,,15320.0,
120,"Wed, Nov 25, 1981",Indiana Pacers,108.0,Cleveland Cavaliers,102.0,Box Score,,4667.0,
121,"Wed, Nov 25, 1981",Dallas Mavericks,133.0,Denver Nuggets,139.0,Box Score,,8533.0,
122,"Wed, Nov 25, 1981",Detroit Pistons,129.0,Kansas City Kings,122.0,Box Score,OT,8824.0,
123,"Wed, Nov 25, 1981",Houston Rockets,114.0,Phoenix Suns,128.0,Box Score,,11947.0,
124,"Wed, Nov 25, 1981",Los Angeles Lakers,117.0,San Antonio Spurs,96.0,Box Score,,13653.0,
125,"Wed, Nov 25, 1981",Portland Trail Blazers,103.0,Seattle SuperSonics,110.0,Box Score,,14840.0,
126,"Wed, Nov 25, 1981",San Diego Clippers,100.0,Utah Jazz,102.0,Box Score,,7572.0,
127,"Fri, Nov 27, 1981",Washington Bullets,100.0,Boston Celtics,113.0,Box Score,,15320.0,
128,"Fri, Nov 27, 1981",New York Knicks,116.0,Cleveland Cavaliers,95.0,Box Score,,6211.0,
129,"Fri, Nov 27, 1981",Atlanta Hawks,114.0,Detroit Pistons,112.0,Box Score,OT,20128.0,
130,"Fri, Nov 27, 1981",Philadelphia 76ers,124.0,Indiana Pacers,112.0,Box Score,OT,15613.0,
131,"Fri, Nov 27, 1981",Denver Nuggets,123.0,Kansas City Kings,115.0,Box Score,,7117.0,
132,"Fri, Nov 27, 1981",San Diego Clippers,138.0,Los Angeles Lakers,129.0,Box Score,,14586.0,
133,"Fri, Nov 27, 1981",Golden State Warriors,113.0,Milwaukee Bucks,96.0,Box Score,,11052.0,
134,"Fri, Nov 27, 1981",Chicago Bulls,107.0,Phoenix Suns,111.0,Box Score,,12544.0,
135,"Fri, Nov 27, 1981",New Jersey Nets,86.0,San Antonio Spurs,114.0,Box Score,,10249.0,
136,"Fri, Nov 27, 1981",Houston Rockets,110.0,Seattle SuperSonics,117.0,Box Score,,17137.0,
137,"Fri, Nov 27, 1981",Portland Trail Blazers,103.0,Utah Jazz,93.0,Box Score,,6941.0,
138,"Sat, Nov 28, 1981",Boston Celtics,98.0,Atlanta Hawks,90.0,Box Score,,15092.0,
139,"Sat, Nov 28, 1981",New Jersey Nets,107.0,Dallas Mavericks,111.0,Box Score,,9287.0,
140,"Sat, Nov 28, 1981",Utah Jazz,124.0,Denver Nuggets,131.0,Box Score,OT,11723.0,
141,"Sat, Nov 28, 1981",Cleveland Cavaliers,90.0,New York Knicks,101.0,Box Score,,9633.0,
142,"Sat, Nov 28, 1981",Detroit Pistons,103.0,Philadelphia 76ers,116.0,Box Score,,18026.0,
143,"Sat, Nov 28, 1981",Seattle SuperSonics,120.0,San Diego Clippers,122.0,Box Score,,8233.0,
144,"Sat, Nov 28, 1981",Indiana Pacers,92.0,Washington Bullets,90.0,Box Score,,6723.0,
145,"Sun, Nov 29, 1981",Golden State Warriors,100.0,Kansas City Kings,104.0,Box Score,,6951.0,
146,"Sun, Nov 29, 1981",Houston Rockets,104.0,Los Angeles Lakers,122.0,Box Score,,13247.0,
147,"Sun, Nov 29, 1981",San Antonio Spurs,89.0,Milwaukee Bucks,105.0,Box Score,,10602.0,
148,"Sun, Nov 29, 1981",Chicago Bulls,109.0,Portland Trail Blazers,114.0,Box Score,,12666.0,
0,"Tue, Dec 1, 1981",Philadelphia 76ers,107.0,Atlanta Hawks,98.0,Box Score,,11411.0,
1,"Tue, Dec 1, 1981",Milwaukee Bucks,126.0,Cleveland Cavaliers,110.0,Box Score,,4076.0,
2,"Tue, Dec 1, 1981",Portland Trail Blazers,121.0,Denver Nuggets,113.0,Box Score,,6791.0,
3,"Tue, Dec 1, 1981",Kansas City Kings,106.0,Houston Rockets,104.0,Box Score,,10127.0,
4,"Tue, Dec 1, 1981",Boston Celtics,87.0,Indiana Pacers,90.0,Box Score,,12634.0,
5,"Tue, Dec 1, 1981",Utah Jazz,86.0,Los Angeles Lakers,117.0,Box Score,,11384.0,
6,"Tue, Dec 1, 1981",Detroit Pistons,100.0,New York Knicks,112.0,Box Score,,9578.0,
7,"Tue, Dec 1, 1981",San Diego Clippers,94.0,Phoenix Suns,117.0,Box Score,,10087.0,
8,"Tue, Dec 1, 1981",Chicago Bulls,87.0,Seattle SuperSonics,103.0,Box Score,,10472.0,
9,"Tue, Dec 1, 1981",San Antonio Spurs,110.0,Washington Bullets,99.0,Box Score,,5583.0,
10,"Wed, Dec 2, 1981",Detroit Pistons,114.0,Boston Celtics,115.0,Box Score,,15320.0,
11,"Wed, Dec 2, 1981",Chicago Bulls,119.0,Golden State Warriors,120.0,Box Score,,8202.0,
12,"Wed, Dec 2, 1981",Portland Trail Blazers,112.0,Kansas City Kings,107.0,Box Score,,8385.0,
13,"Wed, Dec 2, 1981",Cleveland Cavaliers,106.0,New Jersey Nets,125.0,Box Score,,12261.0,
14,"Wed, Dec 2, 1981",San Antonio Spurs,106.0,Philadelphia 76ers,101.0,Box Score,,15016.0,
15,"Wed, Dec 2, 1981",Los Angeles Lakers,96.0,Seattle SuperSonics,104.0,Box Score,,20021.0,
16,"Wed, Dec 2, 1981",Dallas Mavericks,103.0,Utah Jazz,114.0,Box Score,,5257.0,
17,"Thu, Dec 3, 1981",Washington Bullets,114.0,New York Knicks,88.0,Box Score,,8350.0,
18,"Thu, Dec 3, 1981",Denver Nuggets,109.0,Phoenix Suns,137.0,Box Score,,10165.0,
19,"Thu, Dec 3, 1981",Dallas Mavericks,111.0,San Diego Clippers,113.0,Box Score,,3293.0,
20,"Fri, Dec 4, 1981",Philadelphia 76ers,103.0,Boston Celtics,111.0,Box Score,,15320.0,
21,"Fri, Dec 4, 1981",Los Angeles Lakers,126.0,Denver Nuggets,117.0,Box Score,,14562.0,
22,"Fri, Dec 4, 1981",Detroit Pistons,95.0,Indiana Pacers,105.0,Box Score,,15410.0,
23,"Fri, Dec 4, 1981",Seattle SuperSonics,109.0,Kansas City Kings,112.0,Box Score,,7128.0,
24,"Fri, Dec 4, 1981",Atlanta Hawks,80.0,Milwaukee Bucks,97.0,Box Score,,10302.0,
25,"Fri, Dec 4, 1981",Portland Trail Blazers,111.0,San Antonio Spurs,127.0,Box Score,,10472.0,
26,"Fri, Dec 4, 1981",Chicago Bulls,105.0,Utah Jazz,101.0,Box Score,,5480.0,
27,"Sat, Dec 5, 1981",Seattle SuperSonics,92.0,Atlanta Hawks,85.0,Box Score,,6213.0,
28,"Sat, Dec 5, 1981",Denver Nuggets,105.0,Dallas Mavericks,109.0,Box Score,,7620.0,
29,"Sat, Dec 5, 1981",Milwaukee Bucks,111.0,Detroit Pistons,108.0,Box Score,,15289.0,
30,"Sat, Dec 5, 1981",San Diego Clippers,113.0,Golden State Warriors,138.0,Box Score,,8503.0,
31,"Sat, Dec 5, 1981",Portland Trail Blazers,98.0,Houston Rockets,110.0,Box Score,,10067.0,
32,"Sat, Dec 5, 1981",Philadelphia 76ers,114.0,New Jersey Nets,105.0,Box Score,,15826.0,
33,"Sat, Dec 5, 1981",Boston Celtics,83.0,New York Knicks,103.0,Box Score,,18891.0,
34,"Sat, Dec 5, 1981",Utah Jazz,99.0,Phoenix Suns,101.0,Box Score,,10550.0,
35,"Sat, Dec 5, 1981",Cleveland Cavaliers,87.0,Washington Bullets,94.0,Box Score,,5798.0,
36,"Sun, Dec 6, 1981",Kansas City Kings,106.0,Los Angeles Lakers,119.0,Box Score,,15321.0,
37,"Tue, Dec 8, 1981",New Jersey Nets,98.0,Atlanta Hawks,88.0,Box Score,,4805.0,
38,"Tue, Dec 8, 1981",Indiana Pacers,116.0,Chicago Bulls,118.0,Box Score,OT,6676.0,
39,"Tue, Dec 8, 1981",Utah Jazz,103.0,Dallas Mavericks,128.0,Box Score,,6895.0,
40,"Tue, Dec 8, 1981",Seattle SuperSonics,107.0,Houston Rockets,96.0,Box Score,,9166.0,
41,"Tue, Dec 8, 1981",Washington Bullets,98.0,Los Angeles Lakers,102.0,Box Score,,10459.0,
42,"Tue, Dec 8, 1981",Denver Nuggets,122.0,New York Knicks,135.0,Box Score,,9299.0,
43,"Tue, Dec 8, 1981",Golden State Warriors,122.0,Portland Trail Blazers,108.0,Box Score,,12666.0,
44,"Tue, Dec 8, 1981",Phoenix Suns,110.0,San Diego Clippers,121.0,Box Score,,4459.0,
45,"Wed, Dec 9, 1981",New Jersey Nets,100.0,Boston Celtics,109.0,Box Score,,15320.0,
46,"Wed, Dec 9, 1981",Atlanta Hawks,108.0,Cleveland Cavaliers,112.0,Box Score,OT,3144.0,
47,"Wed, Dec 9, 1981",Phoenix Suns,127.0,Golden State Warriors,134.0,Box Score,2OT,8785.0,
48,"Wed, Dec 9, 1981",Utah Jazz,77.0,Indiana Pacers,113.0,Box Score,,5511.0,
49,"Wed, Dec 9, 1981",Dallas Mavericks,109.0,Kansas City Kings,113.0,Box Score,OT,6564.0,
50,"Wed, Dec 9, 1981",Houston Rockets,83.0,Milwaukee Bucks,89.0,Box Score,,10960.0,
51,"Wed, Dec 9, 1981",Denver Nuggets,109.0,Philadelphia 76ers,137.0,Box Score,,10896.0,
52,"Wed, Dec 9, 1981",Seattle SuperSonics,99.0,San Antonio Spurs,110.0,Box Score,,8334.0,
53,"Thu, Dec 10, 1981",New York Knicks,106.0,Detroit Pistons,101.0,Box Score,OT,5084.0,
54,"Thu, Dec 10, 1981",Portland Trail Blazers,110.0,Phoenix Suns,117.0,Box Score,,10842.0,
55,"Fri, Dec 11, 1981",Atlanta Hawks,86.0,Boston Celtics,94.0,Box Score,,13369.0,"at Hartford, CT"
56,"Fri, Dec 11, 1981",Houston Rockets,105.0,Chicago Bulls,118.0,Box Score,,8584.0,
57,"Fri, Dec 11, 1981",San Antonio Spurs,101.0,Dallas Mavericks,99.0,Box Score,,7788.0,
58,"Fri, Dec 11, 1981",Portland Trail Blazers,116.0,Los Angeles Lakers,124.0,Box Score,,15658.0,
59,"Fri, Dec 11, 1981",Indiana Pacers,100.0,Milwaukee Bucks,103.0,Box Score,OT,10782.0,
60,"Fri, Dec 11, 1981",Denver Nuggets,123.0,New Jersey Nets,131.0,Box Score,,13421.0,
61,"Fri, Dec 11, 1981",Cleveland Cavaliers,113.0,Philadelphia 76ers,131.0,Box Score,,10365.0,
62,"Fri, Dec 11, 1981",Washington Bullets,106.0,San Diego Clippers,102.0,Box Score,,5157.0,
63,"Fri, Dec 11, 1981",Kansas City Kings,102.0,Utah Jazz,122.0,Box Score,,6336.0,
64,"Sat, Dec 12, 1981",Boston Celtics,97.0,Atlanta Hawks,108.0,Box Score,,9621.0,
65,"Sat, Dec 12, 1981",Philadelphia 76ers,117.0,Chicago Bulls,114.0,Box Score,OT,18849.0,
66,"Sat, Dec 12, 1981",Denver Nuggets,120.0,Cleveland Cavaliers,115.0,Box Score,,6549.0,
67,"Sat, Dec 12, 1981",Kansas City Kings,96.0,Golden State Warriors,98.0,Box Score,,8973.0,
68,"Sat, Dec 12, 1981",Dallas Mavericks,97.0,Houston Rockets,101.0,Box Score,,8139.0,
69,"Sat, Dec 12, 1981",New Jersey Nets,88.0,Indiana Pacers,101.0,Box Score,,6669.0,
70,"Sat, Dec 12, 1981",Milwaukee Bucks,104.0,New York Knicks,86.0,Box Score,,17608.0,
71,"Sat, Dec 12, 1981",Washington Bullets,105.0,Phoenix Suns,98.0,Box Score,,10482.0,
72,"Sat, Dec 12, 1981",Utah Jazz,97.0,San Antonio Spurs,111.0,Box Score,,9842.0,
73,"Sat, Dec 12, 1981",Detroit Pistons,111.0,Seattle SuperSonics,117.0,Box Score,,13880.0,
74,"Sun, Dec 13, 1981",Golden State Warriors,118.0,Los Angeles Lakers,122.0,Box Score,,13103.0,
75,"Sun, Dec 13, 1981",Philadelphia 76ers,108.0,Milwaukee Bucks,127.0,Box Score,,11052.0,
76,"Sun, Dec 13, 1981",Detroit Pistons,99.0,Portland Trail Blazers,105.0,Box Score,,12666.0,
77,"Sun, Dec 13, 1981",San Diego Clippers,74.0,Seattle SuperSonics,98.0,Box Score,,11036.0,
78,"Tue, Dec 15, 1981",New York Knicks,98.0,Atlanta Hawks,111.0,Box Score,,5401.0,
79,"Tue, Dec 15, 1981",Cleveland Cavaliers,89.0,Chicago Bulls,98.0,Box Score,,5887.0,
