,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
23,"Tue, Oct 16, 1979",New Jersey Nets,100,Indiana Pacers,113,Box Score,,,
24,"Tue, Oct 16, 1979",Chicago Bulls,96,Los Angeles Lakers,105,Box Score,,,
25,"Tue, Oct 16, 1979",Houston Rockets,121,New York Knicks,126,Box Score,,,
26,"Tue, Oct 16, 1979",Seattle SuperSonics,86,Phoenix Suns,102,Box Score,,,
27,"Tue, Oct 16, 1979",San Diego Clippers,81,Portland Trail Blazers,88,Box Score,,,
28,"Wed, Oct 17, 1979",Cleveland Cavaliers,108,Boston Celtics,127,Box Score,,,
29,"Wed, Oct 17, 1979",Indiana Pacers,112,Houston Rockets,116,Box Score,,,
30,"Wed, Oct 17, 1979",Golden State Warriors,107,Kansas City Kings,94,Box Score,,,
31,"Wed, Oct 17, 1979",Denver Nuggets,97,Milwaukee Bucks,125,Box Score,,,
32,"Wed, Oct 17, 1979",Philadelphia 76ers,113,New Jersey Nets,88,Box Score,,,
33,"Wed, Oct 17, 1979",Los Angeles Lakers,110,Seattle SuperSonics,112,Box Score,,,
34,"Wed, Oct 17, 1979",Atlanta Hawks,97,Washington Bullets,100,Box Score,,,
35,"Thu, Oct 18, 1979",Indiana Pacers,85,Atlanta Hawks,115,Box Score,,,
36,"Thu, Oct 18, 1979",San Antonio Spurs,134,Cleveland Cavaliers,141,Box Score,,,
37,"Thu, Oct 18, 1979",New York Knicks,115,Detroit Pistons,129,Box Score,,,
38,"Thu, Oct 18, 1979",Chicago Bulls,107,San Diego Clippers,111,Box Score,,,
39,"Thu, Oct 18, 1979",Portland Trail Blazers,107,Utah Jazz,92,Box Score,,,
40,"Fri, Oct 19, 1979",Washington Bullets,93,Boston Celtics,130,Box Score,,,
41,"Fri, Oct 19, 1979",Kansas City Kings,107,Denver Nuggets,84,Box Score,,,
42,"Fri, Oct 19, 1979",Portland Trail Blazers,99,Los Angeles Lakers,82,Box Score,,,
43,"Fri, Oct 19, 1979",Phoenix Suns,94,Milwaukee Bucks,95,Box Score,,,
44,"Fri, Oct 19, 1979",New York Knicks,111,New Jersey Nets,106,Box Score,,,
45,"Fri, Oct 19, 1979",Detroit Pistons,104,Philadelphia 76ers,112,Box Score,,,
46,"Fri, Oct 19, 1979",San Diego Clippers,98,Seattle SuperSonics,106,Box Score,,,
47,"Sat, Oct 20, 1979",Phoenix Suns,104,Chicago Bulls,116,Box Score,,,
48,"Sat, Oct 20, 1979",Utah Jazz,96,Golden State Warriors,101,Box Score,,,
49,"Sat, Oct 20, 1979",Atlanta Hawks,102,Houston Rockets,107,Box Score,,,
50,"Sat, Oct 20, 1979",Boston Celtics,128,Indiana Pacers,131,Box Score,OT,,
51,"Sat, Oct 20, 1979",Philadelphia 76ers,136,New York Knicks,111,Box Score,,,
52,"Sat, Oct 20, 1979",Cleveland Cavaliers,127,San Antonio Spurs,129,Box Score,,,
53,"Sat, Oct 20, 1979",Detroit Pistons,106,Washington Bullets,117,Box Score,,,
54,"Sun, Oct 21, 1979",Phoenix Suns,85,Kansas City Kings,122,Box Score,,,
55,"Sun, Oct 21, 1979",Seattle SuperSonics,97,Los Angeles Lakers,106,Box Score,,,
56,"Sun, Oct 21, 1979",Chicago Bulls,111,Milwaukee Bucks,113,Box Score,,,
57,"Sun, Oct 21, 1979",Golden State Warriors,74,Portland Trail Blazers,91,Box Score,,,
58,"Mon, Oct 22, 1979",San Diego Clippers,109,Utah Jazz,110,Box Score,,,
59,"Tue, Oct 23, 1979",New Jersey Nets,103,Chicago Bulls,108,Box Score,,,
60,"Tue, Oct 23, 1979",Atlanta Hawks,121,Cleveland Cavaliers,111,Box Score,,,
61,"Tue, Oct 23, 1979",Utah Jazz,87,Los Angeles Lakers,102,Box Score,,,
62,"Tue, Oct 23, 1979",Indiana Pacers,112,New York Knicks,136,Box Score,,,
63,"Tue, Oct 23, 1979",Milwaukee Bucks,114,Phoenix Suns,108,Box Score,,,
64,"Tue, Oct 23, 1979",Kansas City Kings,88,Portland Trail Blazers,90,Box Score,,,
65,"Tue, Oct 23, 1979",Boston Celtics,120,San Antonio Spurs,129,Box Score,,,
66,"Tue, Oct 23, 1979",Denver Nuggets,127,San Diego Clippers,132,Box Score,,,
67,"Wed, Oct 24, 1979",Cleveland Cavaliers,118,Atlanta Hawks,128,Box Score,,,
68,"Wed, Oct 24, 1979",Portland Trail Blazers,88,Denver Nuggets,87,Box Score,,,
69,"Wed, Oct 24, 1979",Washington Bullets,103,Detroit Pistons,104,Box Score,,,
70,"Wed, Oct 24, 1979",Phoenix Suns,110,Golden State Warriors,108,Box Score,OT,,
71,"Wed, Oct 24, 1979",Boston Celtics,100,Houston Rockets,99,Box Score,,,
72,"Wed, Oct 24, 1979",Indiana Pacers,110,Philadelphia 76ers,132,Box Score,,,
73,"Wed, Oct 24, 1979",Kansas City Kings,92,Seattle SuperSonics,105,Box Score,,,
74,"Thu, Oct 25, 1979",Milwaukee Bucks,118,San Diego Clippers,115,Box Score,,,
75,"Thu, Oct 25, 1979",Chicago Bulls,105,Utah Jazz,113,Box Score,,,
76,"Fri, Oct 26, 1979",San Antonio Spurs,129,Detroit Pistons,113,Box Score,,,
77,"Fri, Oct 26, 1979",Washington Bullets,108,Indiana Pacers,118,Box Score,,,
78,"Fri, Oct 26, 1979",Kansas City Kings,104,Los Angeles Lakers,116,Box Score,,,
79,"Fri, Oct 26, 1979",Atlanta Hawks,94,New Jersey Nets,90,Box Score,,,
80,"Fri, Oct 26, 1979",New York Knicks,116,Philadelphia 76ers,127,Box Score,,,
81,"Fri, Oct 26, 1979",Chicago Bulls,93,Portland Trail Blazers,95,Box Score,,,
82,"Fri, Oct 26, 1979",Phoenix Suns,92,Seattle SuperSonics,86,Box Score,,,
83,"Sat, Oct 27, 1979",Boston Celtics,100,Atlanta Hawks,95,Box Score,,,
84,"Sat, Oct 27, 1979",Philadelphia 76ers,112,Cleveland Cavaliers,106,Box Score,,,
85,"Sat, Oct 27, 1979",Utah Jazz,96,Denver Nuggets,116,Box Score,,,
86,"Sat, Oct 27, 1979",Kansas City Kings,95,Golden State Warriors,101,Box Score,,,
87,"Sat, Oct 27, 1979",Detroit Pistons,118,Milwaukee Bucks,132,Box Score,,,
88,"Sat, Oct 27, 1979",New Jersey Nets,92,New York Knicks,94,Box Score,,,
89,"Sat, Oct 27, 1979",Indiana Pacers,121,San Antonio Spurs,128,Box Score,,,
90,"Sat, Oct 27, 1979",Seattle SuperSonics,105,San Diego Clippers,110,Box Score,,,
91,"Sun, Oct 28, 1979",Golden State Warriors,90,Los Angeles Lakers,97,Box Score,,,
92,"Sun, Oct 28, 1979",Houston Rockets,115,New Jersey Nets,120,Box Score,,,
93,"Sun, Oct 28, 1979",Phoenix Suns,89,Portland Trail Blazers,88,Box Score,,,
94,"Sun, Oct 28, 1979",Kansas City Kings,106,San Diego Clippers,101,Box Score,,,
95,"Sun, Oct 28, 1979",Chicago Bulls,97,Seattle SuperSonics,108,Box Score,,,
96,"Tue, Oct 30, 1979",Los Angeles Lakers,111,Chicago Bulls,105,Box Score,,,
97,"Tue, Oct 30, 1979",Houston Rockets,112,Cleveland Cavaliers,124,Box Score,,,
98,"Tue, Oct 30, 1979",New York Knicks,112,Denver Nuggets,121,Box Score,,,
99,"Tue, Oct 30, 1979",San Antonio Spurs,109,Phoenix Suns,142,Box Score,,,
100,"Wed, Oct 31, 1979",Philadelphia 76ers,97,Atlanta Hawks,102,Box Score,,,
101,"Wed, Oct 31, 1979",Portland Trail Blazers,106,Golden State Warriors,111,Box Score,,,
102,"Wed, Oct 31, 1979",Houston Rockets,129,Indiana Pacers,133,Box Score,OT,,
103,"Wed, Oct 31, 1979",Utah Jazz,108,Kansas City Kings,125,Box Score,,,
104,"Wed, Oct 31, 1979",Los Angeles Lakers,106,Milwaukee Bucks,110,Box Score,,,
105,"Wed, Oct 31, 1979",Boston Celtics,116,New Jersey Nets,79,Box Score,,,
106,"Wed, Oct 31, 1979",San Antonio Spurs,130,San Diego Clippers,123,Box Score,,,
107,"Wed, Oct 31, 1979",Denver Nuggets,89,Seattle SuperSonics,97,Box Score,,,
108,"Wed, Oct 31, 1979",Cleveland Cavaliers,105,Washington Bullets,114,Box Score,,,
0,"Thu, Nov 1, 1979",Cleveland Cavaliers,127,Detroit Pistons,125,Box Score,,,
1,"Thu, Nov 1, 1979",New York Knicks,134,Utah Jazz,118,Box Score,,,
2,"Fri, Nov 2, 1979",Chicago Bulls,99,Denver Nuggets,113,Box Score,,,
3,"Fri, Nov 2, 1979",New York Knicks,112,Kansas City Kings,111,Box Score,,,
4,"Fri, Nov 2, 1979",Phoenix Suns,110,Los Angeles Lakers,112,Box Score,,,
5,"Fri, Nov 2, 1979",Indiana Pacers,93,New Jersey Nets,115,Box Score,,,
6,"Fri, Nov 2, 1979",Atlanta Hawks,85,Philadelphia 76ers,81,Box Score,,,
7,"Fri, Nov 2, 1979",Portland Trail Blazers,123,San Diego Clippers,102,Box Score,,,
8,"Fri, Nov 2, 1979",San Antonio Spurs,107,Seattle SuperSonics,117,Box Score,,,
9,"Sat, Nov 3, 1979",New Jersey Nets,107,Atlanta Hawks,110,Box Score,,,
10,"Sat, Nov 3, 1979",Milwaukee Bucks,136,Chicago Bulls,134,Box Score,OT,,
11,"Sat, Nov 3, 1979",Kansas City Kings,110,Cleveland Cavaliers,123,Box Score,,,
12,"Sat, Nov 3, 1979",Houston Rockets,114,Detroit Pistons,111,Box Score,,,
13,"Sat, Nov 3, 1979",Denver Nuggets,103,Golden State Warriors,130,Box Score,,,
14,"Sat, Nov 3, 1979",Philadelphia 76ers,120,Indiana Pacers,114,Box Score,2OT,,
15,"Sat, Nov 3, 1979",Utah Jazz,109,San Diego Clippers,126,Box Score,,,
16,"Sat, Nov 3, 1979",Boston Celtics,118,Washington Bullets,97,Box Score,,,
17,"Sun, Nov 4, 1979",Seattle SuperSonics,114,Milwaukee Bucks,101,Box Score,,,
18,"Sun, Nov 4, 1979",Kansas City Kings,98,New Jersey Nets,101,Box Score,,,
19,"Sun, Nov 4, 1979",San Antonio Spurs,124,Portland Trail Blazers,127,Box Score,OT,,
20,"Tue, Nov 6, 1979",Seattle SuperSonics,114,Chicago Bulls,97,Box Score,,,
21,"Tue, Nov 6, 1979",Indiana Pacers,117,Cleveland Cavaliers,134,Box Score,,,
22,"Tue, Nov 6, 1979",San Diego Clippers,112,Los Angeles Lakers,127,Box Score,,,
23,"Tue, Nov 6, 1979",Philadelphia 76ers,118,Milwaukee Bucks,117,Box Score,OT,,
24,"Tue, Nov 6, 1979",Atlanta Hawks,98,New York Knicks,96,Box Score,,,
25,"Tue, Nov 6, 1979",New Jersey Nets,95,San Antonio Spurs,108,Box Score,,,
26,"Tue, Nov 6, 1979",Phoenix Suns,120,Utah Jazz,107,Box Score,,,
27,"Wed, Nov 7, 1979",San Antonio Spurs,105,Boston Celtics,117,Box Score,,,
28,"Wed, Nov 7, 1979",Seattle SuperSonics,92,Denver Nuggets,113,Box Score,,,
29,"Wed, Nov 7, 1979",Atlanta Hawks,115,Detroit Pistons,107,Box Score,,,
30,"Wed, Nov 7, 1979",Los Angeles Lakers,109,Golden State Warriors,126,Box Score,,,
31,"Wed, Nov 7, 1979",New Jersey Nets,101,Houston Rockets,106,Box Score,,,
32,"Wed, Nov 7, 1979",Portland Trail Blazers,90,Indiana Pacers,97,Box Score,,,
33,"Wed, Nov 7, 1979",Kansas City Kings,102,Philadelphia 76ers,110,Box Score,,,
34,"Wed, Nov 7, 1979",San Diego Clippers,114,Phoenix Suns,102,Box Score,,,
35,"Thu, Nov 8, 1979",Portland Trail Blazers,89,Milwaukee Bucks,98,Box Score,,,
36,"Thu, Nov 8, 1979",Denver Nuggets,96,Utah Jazz,92,Box Score,,,
37,"Fri, Nov 9, 1979",Kansas City Kings,119,Boston Celtics,127,Box Score,,,
38,"Fri, Nov 9, 1979",San Diego Clippers,92,Chicago Bulls,107,Box Score,,,
39,"Fri, Nov 9, 1979",Philadelphia 76ers,98,Detroit Pistons,106,Box Score,,,
40,"Fri, Nov 9, 1979",Denver Nuggets,122,Los Angeles Lakers,126,Box Score,OT,,
41,"Fri, Nov 9, 1979",Cleveland Cavaliers,106,Phoenix Suns,110,Box Score,,,
42,"Fri, Nov 9, 1979",San Antonio Spurs,116,Washington Bullets,125,Box Score,,,
43,"Sat, Nov 10, 1979",Washington Bullets,105,Atlanta Hawks,109,Box Score,,,
44,"Sat, Nov 10, 1979",Portland Trail Blazers,94,Chicago Bulls,90,Box Score,,,
45,"Sat, Nov 10, 1979",Indiana Pacers,104,Golden State Warriors,101,Box Score,,,
46,"Sat, Nov 10, 1979",Detroit Pistons,104,Houston Rockets,112,Box Score,,,
47,"Sat, Nov 10, 1979",San Diego Clippers,104,Milwaukee Bucks,133,Box Score,,,
48,"Sat, Nov 10, 1979",San Antonio Spurs,123,New York Knicks,119,Box Score,,,
49,"Sat, Nov 10, 1979",Boston Celtics,94,Philadelphia 76ers,95,Box Score,,,
50,"Sat, Nov 10, 1979",Seattle SuperSonics,88,Utah Jazz,87,Box Score,,,
51,"Sun, Nov 11, 1979",Portland Trail Blazers,112,Kansas City Kings,109,Box Score,,,
52,"Sun, Nov 11, 1979",Cleveland Cavaliers,126,Los Angeles Lakers,140,Box Score,,,
53,"Sun, Nov 11, 1979",Denver Nuggets,91,Phoenix Suns,116,Box Score,,,
54,"Mon, Nov 12, 1979",Indiana Pacers,113,Utah Jazz,105,Box Score,OT,,
55,"Tue, Nov 13, 1979",Houston Rockets,128,Chicago Bulls,127,Box Score,,,
56,"Tue, Nov 13, 1979",Cleveland Cavaliers,110,Denver Nuggets,116,Box Score,,,
57,"Tue, Nov 13, 1979",Philadelphia 76ers,103,Kansas City Kings,110,Box Score,,,
58,"Tue, Nov 13, 1979",Atlanta Hawks,82,New Jersey Nets,101,Box Score,,,
59,"Tue, Nov 13, 1979",Washington Bullets,111,New York Knicks,107,Box Score,,,
60,"Tue, Nov 13, 1979",Milwaukee Bucks,101,Portland Trail Blazers,92,Box Score,,,
61,"Tue, Nov 13, 1979",Golden State Warriors,127,San Antonio Spurs,131,Box Score,OT,,
62,"Tue, Nov 13, 1979",Los Angeles Lakers,137,San Diego Clippers,91,Box Score,,,
63,"Wed, Nov 14, 1979",Utah Jazz,97,Atlanta Hawks,108,Box Score,,,
64,"Wed, Nov 14, 1979",Detroit Pistons,111,Boston Celtics,115,Box Score,,,
65,"Wed, Nov 14, 1979",Golden State Warriors,92,Houston Rockets,133,Box Score,,,
66,"Wed, Nov 14, 1979",Indiana Pacers,100,Phoenix Suns,104,Box Score,,,
67,"Wed, Nov 14, 1979",Milwaukee Bucks,117,Seattle SuperSonics,136,Box Score,,,
68,"Wed, Nov 14, 1979",Chicago Bulls,105,Washington Bullets,118,Box Score,,,
69,"Thu, Nov 15, 1979",Denver Nuggets,102,Golden State Warriors,120,Box Score,,,
70,"Thu, Nov 15, 1979",Los Angeles Lakers,108,Kansas City Kings,114,Box Score,,,
71,"Thu, Nov 15, 1979",New York Knicks,132,San Antonio Spurs,136,Box Score,,,
72,"Fri, Nov 16, 1979",Utah Jazz,97,Boston Celtics,113,Box Score,,,
73,"Fri, Nov 16, 1979",Los Angeles Lakers,135,Denver Nuggets,128,Box Score,OT,,
74,"Fri, Nov 16, 1979",New York Knicks,130,Houston Rockets,133,Box Score,,,
75,"Fri, Nov 16, 1979",Chicago Bulls,97,Kansas City Kings,103,Box Score,,,"at St. Louis, MO"
76,"Fri, Nov 16, 1979",Washington Bullets,92,New Jersey Nets,91,Box Score,,,
77,"Fri, Nov 16, 1979",San Antonio Spurs,106,Philadelphia 76ers,105,Box Score,,,
78,"Fri, Nov 16, 1979",Portland Trail Blazers,97,Phoenix Suns,98,Box Score,,,
79,"Fri, Nov 16, 1979",Indiana Pacers,97,San Diego Clippers,105,Box Score,,,
80,"Fri, Nov 16, 1979",Cleveland Cavaliers,100,Seattle SuperSonics,108,Box Score,,,
81,"Sat, Nov 17, 1979",Houston Rockets,102,Atlanta Hawks,100,Box Score,,,
82,"Sat, Nov 17, 1979",Philadelphia 76ers,103,Chicago Bulls,106,Box Score,OT,,
83,"Sat, Nov 17, 1979",New Jersey Nets,98,Detroit Pistons,93,Box Score,,,
84,"Sat, Nov 17, 1979",Seattle SuperSonics,108,Golden State Warriors,103,Box Score,,,
85,"Sat, Nov 17, 1979",Boston Celtics,109,New York Knicks,113,Box Score,,,
86,"Sat, Nov 17, 1979",Cleveland Cavaliers,96,Portland Trail Blazers,103,Box Score,,,
87,"Sat, Nov 17, 1979",Utah Jazz,103,Washington Bullets,111,Box Score,,,
88,"Sun, Nov 18, 1979",Kansas City Kings,109,Denver Nuggets,92,Box Score,,,
89,"Sun, Nov 18, 1979",Indiana Pacers,104,Los Angeles Lakers,127,Box Score,,,
90,"Sun, Nov 18, 1979",San Antonio Spurs,105,New Jersey Nets,107,Box Score,,,
91,"Sun, Nov 18, 1979",Golden State Warriors,99,Phoenix Suns,95,Box Score,,,
92,"Sun, Nov 18, 1979",Seattle SuperSonics,95,Portland Trail Blazers,100,Box Score,,,
93,"Sun, Nov 18, 1979",Milwaukee Bucks,96,San Diego Clippers,112,Box Score,,,
94,"Tue, Nov 20, 1979",Detroit Pistons,105,Atlanta Hawks,109,Box Score,,,
95,"Tue, Nov 20, 1979",Denver Nuggets,124,Chicago Bulls,91,Box Score,,,
96,"Tue, Nov 20, 1979",Utah Jazz,107,Cleveland Cavaliers,119,Box Score,,,
97,"Tue, Nov 20, 1979",Golden State Warriors,109,Kansas City Kings,112,Box Score,,,
98,"Tue, Nov 20, 1979",Houston Rockets,125,New York Knicks,130,Box Score,OT,,
99,"Tue, Nov 20, 1979",Los Angeles Lakers,99,Portland Trail Blazers,114,Box Score,,,
100,"Tue, Nov 20, 1979",Philadelphia 76ers,118,San Antonio Spurs,114,Box Score,,,
101,"Tue, Nov 20, 1979",Phoenix Suns,110,San Diego Clippers,117,Box Score,,,
102,"Wed, Nov 21, 1979",New Jersey Nets,103,Boston Celtics,111,Box Score,,,
103,"Wed, Nov 21, 1979",San Diego Clippers,84,Denver Nuggets,105,Box Score,,,
104,"Wed, Nov 21, 1979",Utah Jazz,93,Detroit Pistons,98,Box Score,,,
105,"Wed, Nov 21, 1979",Philadelphia 76ers,94,Houston Rockets,97,Box Score,,,
106,"Wed, Nov 21, 1979",New York Knicks,108,Indiana Pacers,119,Box Score,,,
107,"Wed, Nov 21, 1979",Atlanta Hawks,93,Milwaukee Bucks,96,Box Score,,,
108,"Wed, Nov 21, 1979",Kansas City Kings,120,Phoenix Suns,128,Box Score,,,
109,"Wed, Nov 21, 1979",Los Angeles Lakers,110,Seattle SuperSonics,119,Box Score,,,
110,"Wed, Nov 21, 1979",Cleveland Cavaliers,122,Washington Bullets,103,Box Score,,,
111,"Thu, Nov 22, 1979",Golden State Warriors,93,Cleveland Cavaliers,120,Box Score,,,
112,"Thu, Nov 22, 1979",Milwaukee Bucks,117,New Jersey Nets,109,Box Score,,,
113,"Fri, Nov 23, 1979",Indiana Pacers,103,Boston Celtics,118,Box Score,,,
114,"Fri, Nov 23, 1979",Atlanta Hawks,98,Chicago Bulls,103,Box Score,,,
115,"Fri, Nov 23, 1979",Milwaukee Bucks,100,Detroit Pistons,119,Box Score,,,
116,"Fri, Nov 23, 1979",Houston Rockets,102,Philadelphia 76ers,113,Box Score,,,
117,"Fri, Nov 23, 1979",Los Angeles Lakers,112,Phoenix Suns,126,Box Score,,,
118,"Fri, Nov 23, 1979",Washington Bullets,108,San Antonio Spurs,128,Box Score,,,
119,"Fri, Nov 23, 1979",Kansas City Kings,107,San Diego Clippers,91,Box Score,,,
120,"Fri, Nov 23, 1979",Portland Trail Blazers,90,Seattle SuperSonics,94,Box Score,,,
121,"Sat, Nov 24, 1979",Boston Celtics,106,Atlanta Hawks,101,Box Score,,,
122,"Sat, Nov 24, 1979",Golden State Warriors,106,Chicago Bulls,101,Box Score,,,
123,"Sat, Nov 24, 1979",Phoenix Suns,115,Denver Nuggets,101,Box Score,,,
124,"Sat, Nov 24, 1979",Washington Bullets,105,Houston Rockets,103,Box Score,,,
125,"Sat, Nov 24, 1979",Detroit Pistons,97,Indiana Pacers,115,Box Score,,,
126,"Sat, Nov 24, 1979",Cleveland Cavaliers,113,New York Knicks,133,Box Score,,,
127,"Sat, Nov 24, 1979",New Jersey Nets,82,Philadelphia 76ers,91,Box Score,,,
128,"Sun, Nov 25, 1979",New Jersey Nets,103,Cleveland Cavaliers,112,Box Score,,,
129,"Sun, Nov 25, 1979",Kansas City Kings,110,Los Angeles Lakers,111,Box Score,,,
130,"Sun, Nov 25, 1979",Golden State Warriors,90,Milwaukee Bucks,114,Box Score,,,
131,"Sun, Nov 25, 1979",Phoenix Suns,87,Portland Trail Blazers,86,Box Score,,,
132,"Mon, Nov 26, 1979",Indiana Pacers,112,Philadelphia 76ers,113,Box Score,,,
133,"Tue, Nov 27, 1979",Houston Rockets,115,Kansas City Kings,117,Box Score,,,
134,"Tue, Nov 27, 1979",New Jersey Nets,118,Milwaukee Bucks,93,Box Score,,,
135,"Tue, Nov 27, 1979",Detroit Pistons,114,New York Knicks,116,Box Score,OT,,
136,"Tue, Nov 27, 1979",Atlanta Hawks,143,San Antonio Spurs,120,Box Score,,,
137,"Tue, Nov 27, 1979",Chicago Bulls,103,San Diego Clippers,128,Box Score,,,
138,"Tue, Nov 27, 1979",Los Angeles Lakers,122,Utah Jazz,118,Box Score,,,
139,"Tue, Nov 27, 1979",Denver Nuggets,96,Washington Bullets,91,Box Score,,,
140,"Wed, Nov 28, 1979",Portland Trail Blazers,99,Atlanta Hawks,106,Box Score,,,
141,"Wed, Nov 28, 1979",Denver Nuggets,97,Boston Celtics,119,Box Score,,,
142,"Wed, Nov 28, 1979",San Diego Clippers,114,Golden State Warriors,108,Box Score,,,
143,"Wed, Nov 28, 1979",Cleveland Cavaliers,111,Houston Rockets,113,Box Score,OT,,
144,"Wed, Nov 28, 1979",Milwaukee Bucks,87,Indiana Pacers,79,Box Score,,,
145,"Wed, Nov 28, 1979",Detroit Pistons,89,New Jersey Nets,98,Box Score,,,
146,"Wed, Nov 28, 1979",Washington Bullets,102,Philadelphia 76ers,120,Box Score,,,
147,"Wed, Nov 28, 1979",Phoenix Suns,116,Seattle SuperSonics,127,Box Score,,,
148,"Thu, Nov 29, 1979",New York Knicks,115,Cleveland Cavaliers,117,Box Score,,,
149,"Thu, Nov 29, 1979",Kansas City Kings,105,Detroit Pistons,95,Box Score,,,
150,"Fri, Nov 30, 1979",New York Knicks,97,Boston Celtics,100,Box Score,,,
151,"Fri, Nov 30, 1979",Utah Jazz,112,Golden State Warriors,104,Box Score,,,
152,"Fri, Nov 30, 1979",Atlanta Hawks,95,Houston Rockets,106,Box Score,,,
153,"Fri, Nov 30, 1979",Seattle SuperSonics,107,Kansas City Kings,102,Box Score,OT,,
154,"Fri, Nov 30, 1979",Chicago Bulls,107,Los Angeles Lakers,100,Box Score,,,
155,"Fri, Nov 30, 1979",Denver Nuggets,118,New Jersey Nets,127,Box Score,,,
156,"Fri, Nov 30, 1979",San Diego Clippers,101,Philadelphia 76ers,104,Box Score,,,
157,"Fri, Nov 30, 1979",Portland Trail Blazers,100,San Antonio Spurs,107,Box Score,,,
158,"Fri, Nov 30, 1979",Indiana Pacers,99,Washington Bullets,91,Box Score,,,
0,"Sat, Dec 1, 1979",San Diego Clippers,96,Atlanta Hawks,106,Box Score,,,
1,"Sat, Dec 1, 1979",San Antonio Spurs,124,Detroit Pistons,134,Box Score,,,
2,"Sat, Dec 1, 1979",Milwaukee Bucks,109,Golden State Warriors,99,Box Score,,,
3,"Sat, Dec 1, 1979",Portland Trail Blazers,112,Houston Rockets,120,Box Score,OT,,
4,"Sat, Dec 1, 1979",Boston Celtics,106,Indiana Pacers,102,Box Score,OT,,
5,"Sat, Dec 1, 1979",Denver Nuggets,112,New York Knicks,121,Box Score,,,
6,"Sat, Dec 1, 1979",Cleveland Cavaliers,105,Philadelphia 76ers,117,Box Score,,,
7,"Sat, Dec 1, 1979",Chicago Bulls,86,Phoenix Suns,99,Box Score,,,
8,"Sat, Dec 1, 1979",Seattle SuperSonics,95,Utah Jazz,97,Box Score,,,
9,"Sat, Dec 1, 1979",New Jersey Nets,100,Washington Bullets,104,Box Score,,,
10,"Sun, Dec 2, 1979",Atlanta Hawks,108,Cleveland Cavaliers,126,Box Score,,,
11,"Sun, Dec 2, 1979",Boston Celtics,88,Kansas City Kings,94,Box Score,,,
12,"Sun, Dec 2, 1979",Milwaukee Bucks,103,Los Angeles Lakers,116,Box Score,,,
13,"Sun, Dec 2, 1979",Golden State Warriors,98,Seattle SuperSonics,111,Box Score,,,
14,"Mon, Dec 3, 1979",Milwaukee Bucks,96,Utah Jazz,89,Box Score,,,
15,"Tue, Dec 4, 1979",San Diego Clippers,112,Cleveland Cavaliers,115,Box Score,,,
16,"Tue, Dec 4, 1979",Boston Celtics,118,Detroit Pistons,114,Box Score,OT,,
17,"Tue, Dec 4, 1979",Phoenix Suns,114,New York Knicks,118,Box Score,,,
18,"Tue, Dec 4, 1979",Los Angeles Lakers,127,San Antonio Spurs,121,Box Score,,,
19,"Wed, Dec 5, 1979",Atlanta Hawks,120,Boston Celtics,92,Box Score,,,
20,"Wed, Dec 5, 1979",Milwaukee Bucks,107,Denver Nuggets,123,Box Score,,,
