,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
52,"Tue, Oct 24, 1978",Kansas City Kings,123.0,Chicago Bulls,117.0,Box Score,,,
53,"Tue, Oct 24, 1978",New Orleans Jazz,104.0,Cleveland Cavaliers,122.0,Box Score,,,
54,"Tue, Oct 24, 1978",New Jersey Nets,97.0,Indiana Pacers,95.0,Box Score,,,
55,"Tue, Oct 24, 1978",Atlanta Hawks,109.0,New York Knicks,113.0,Box Score,,,
56,"Tue, Oct 24, 1978",Milwaukee Bucks,116.0,Phoenix Suns,124.0,Box Score,,,
57,"Tue, Oct 24, 1978",Washington Bullets,102.0,Portland Trail Blazers,104.0,Box Score,,,
58,"Tue, Oct 24, 1978",Boston Celtics,109.0,San Antonio Spurs,132.0,Box Score,,,
59,"Tue, Oct 24, 1978",Los Angeles Lakers,123.0,San Diego Clippers,124.0,Box Score,,,
60,"Wed, Oct 25, 1978",Phoenix Suns,104.0,Denver Nuggets,108.0,Box Score,,,
61,"Wed, Oct 25, 1978",Cleveland Cavaliers,105.0,Detroit Pistons,110.0,Box Score,,,
62,"Wed, Oct 25, 1978",New York Knicks,101.0,Houston Rockets,106.0,Box Score,,,
63,"Wed, Oct 25, 1978",New Orleans Jazz,109.0,Kansas City Kings,114.0,Box Score,,,
64,"Wed, Oct 25, 1978",Golden State Warriors,118.0,New Jersey Nets,121.0,Box Score,,,
65,"Wed, Oct 25, 1978",Atlanta Hawks,117.0,Philadelphia 76ers,118.0,Box Score,,,
66,"Wed, Oct 25, 1978",Milwaukee Bucks,116.0,San Diego Clippers,125.0,Box Score,,,
67,"Wed, Oct 25, 1978",Washington Bullets,92.0,Seattle SuperSonics,121.0,Box Score,,,
68,"Thu, Oct 26, 1978",New York Knicks,111.0,New Orleans Jazz,123.0,Box Score,,,
69,"Fri, Oct 27, 1978",Phoenix Suns,115.0,Chicago Bulls,110.0,Box Score,OT,,
70,"Fri, Oct 27, 1978",Kansas City Kings,102.0,Detroit Pistons,107.0,Box Score,,,
71,"Fri, Oct 27, 1978",Washington Bullets,83.0,Golden State Warriors,102.0,Box Score,,,
72,"Fri, Oct 27, 1978",Denver Nuggets,99.0,Indiana Pacers,112.0,Box Score,,,
73,"Fri, Oct 27, 1978",San Diego Clippers,101.0,Los Angeles Lakers,113.0,Box Score,,,
74,"Fri, Oct 27, 1978",Cleveland Cavaliers,108.0,New Jersey Nets,123.0,Box Score,,,
75,"Fri, Oct 27, 1978",Milwaukee Bucks,79.0,Seattle SuperSonics,80.0,Box Score,,,
76,"Sat, Oct 28, 1978",Chicago Bulls,92.0,Atlanta Hawks,116.0,Box Score,,,
77,"Sat, Oct 28, 1978",Philadelphia 76ers,101.0,Houston Rockets,99.0,Box Score,,,
78,"Sat, Oct 28, 1978",Phoenix Suns,102.0,Kansas City Kings,112.0,Box Score,,,
79,"Sat, Oct 28, 1978",Boston Celtics,109.0,New Jersey Nets,111.0,Box Score,,,
80,"Sat, Oct 28, 1978",Indiana Pacers,106.0,New York Knicks,111.0,Box Score,,,
81,"Sat, Oct 28, 1978",Milwaukee Bucks,95.0,Portland Trail Blazers,106.0,Box Score,,,
82,"Sat, Oct 28, 1978",Detroit Pistons,126.0,San Antonio Spurs,150.0,Box Score,,,
83,"Sun, Oct 29, 1978",Golden State Warriors,99.0,Cleveland Cavaliers,94.0,Box Score,,,
84,"Sun, Oct 29, 1978",Houston Rockets,121.0,Denver Nuggets,134.0,Box Score,,,
85,"Sun, Oct 29, 1978",Washington Bullets,93.0,Los Angeles Lakers,109.0,Box Score,,,
86,"Sun, Oct 29, 1978",Seattle SuperSonics,100.0,San Diego Clippers,103.0,Box Score,,,
87,"Tue, Oct 31, 1978",Indiana Pacers,119.0,Cleveland Cavaliers,114.0,Box Score,,,
88,"Tue, Oct 31, 1978",Denver Nuggets,107.0,Los Angeles Lakers,134.0,Box Score,,,
89,"Tue, Oct 31, 1978",Kansas City Kings,112.0,Milwaukee Bucks,114.0,Box Score,,,
90,"Tue, Oct 31, 1978",Chicago Bulls,92.0,New Orleans Jazz,97.0,Box Score,,,
91,"Tue, Oct 31, 1978",New York Knicks,108.0,Phoenix Suns,120.0,Box Score,,,
92,"Tue, Oct 31, 1978",Detroit Pistons,96.0,Portland Trail Blazers,112.0,Box Score,,,
93,"Tue, Oct 31, 1978",Golden State Warriors,139.0,San Antonio Spurs,138.0,Box Score,OT,,
94,"Tue, Oct 31, 1978",Atlanta Hawks,110.0,Washington Bullets,108.0,Box Score,,,
0,"Wed, Nov 1, 1978",Chicago Bulls,112.0,Boston Celtics,118.0,Box Score,,,
1,"Wed, Nov 1, 1978",Golden State Warriors,112.0,Houston Rockets,105.0,Box Score,,,
2,"Wed, Nov 1, 1978",Washington Bullets,124.0,Indiana Pacers,113.0,Box Score,,,
3,"Wed, Nov 1, 1978",Cleveland Cavaliers,107.0,Kansas City Kings,122.0,Box Score,,,
4,"Wed, Nov 1, 1978",Milwaukee Bucks,110.0,New Jersey Nets,131.0,Box Score,,,
5,"Wed, Nov 1, 1978",San Antonio Spurs,115.0,Philadelphia 76ers,116.0,Box Score,,,
6,"Thu, Nov 2, 1978",Golden State Warriors,113.0,Atlanta Hawks,106.0,Box Score,,,
7,"Thu, Nov 2, 1978",Seattle SuperSonics,95.0,Detroit Pistons,94.0,Box Score,,,
8,"Thu, Nov 2, 1978",Phoenix Suns,106.0,New Orleans Jazz,99.0,Box Score,,,
9,"Thu, Nov 2, 1978",New York Knicks,127.0,San Diego Clippers,122.0,Box Score,,,
10,"Fri, Nov 3, 1978",San Antonio Spurs,110.0,Boston Celtics,103.0,Box Score,,,
11,"Fri, Nov 3, 1978",Detroit Pistons,99.0,Chicago Bulls,93.0,Box Score,,,
12,"Fri, Nov 3, 1978",Cleveland Cavaliers,93.0,Denver Nuggets,110.0,Box Score,,,
13,"Fri, Nov 3, 1978",Kansas City Kings,108.0,Indiana Pacers,115.0,Box Score,,,
14,"Fri, Nov 3, 1978",New York Knicks,124.0,Los Angeles Lakers,147.0,Box Score,,,
15,"Fri, Nov 3, 1978",Seattle SuperSonics,102.0,New Jersey Nets,81.0,Box Score,,,
16,"Fri, Nov 3, 1978",Milwaukee Bucks,103.0,Philadelphia 76ers,118.0,Box Score,,,
17,"Fri, Nov 3, 1978",San Diego Clippers,98.0,Portland Trail Blazers,119.0,Box Score,,,
18,"Sat, Nov 4, 1978",New Jersey Nets,118.0,Atlanta Hawks,117.0,Box Score,OT,,
19,"Sat, Nov 4, 1978",Indiana Pacers,84.0,Chicago Bulls,97.0,Box Score,,,
20,"Sat, Nov 4, 1978",Golden State Warriors,103.0,Detroit Pistons,95.0,Box Score,,,
21,"Sat, Nov 4, 1978",Phoenix Suns,103.0,Houston Rockets,110.0,Box Score,,,
22,"Sat, Nov 4, 1978",Denver Nuggets,107.0,Kansas City Kings,109.0,Box Score,,,
23,"Sat, Nov 4, 1978",New Orleans Jazz,116.0,Milwaukee Bucks,108.0,Box Score,,,
24,"Sat, Nov 4, 1978",Cleveland Cavaliers,112.0,San Diego Clippers,106.0,Box Score,,,
25,"Sat, Nov 4, 1978",San Antonio Spurs,119.0,Washington Bullets,124.0,Box Score,,,
26,"Sun, Nov 5, 1978",Cleveland Cavaliers,107.0,Los Angeles Lakers,117.0,Box Score,,,
27,"Sun, Nov 5, 1978",New York Knicks,96.0,Portland Trail Blazers,111.0,Box Score,,,
28,"Tue, Nov 7, 1978",Los Angeles Lakers,112.0,Chicago Bulls,111.0,Box Score,,,
29,"Tue, Nov 7, 1978",Boston Celtics,108.0,Milwaukee Bucks,125.0,Box Score,,,
30,"Tue, Nov 7, 1978",San Diego Clippers,121.0,New Orleans Jazz,115.0,Box Score,,,
31,"Tue, Nov 7, 1978",Portland Trail Blazers,103.0,Washington Bullets,143.0,Box Score,,,
32,"Wed, Nov 8, 1978",Portland Trail Blazers,112.0,Boston Celtics,109.0,Box Score,,,
33,"Wed, Nov 8, 1978",Milwaukee Bucks,106.0,Detroit Pistons,117.0,Box Score,,,
34,"Wed, Nov 8, 1978",Kansas City Kings,105.0,Golden State Warriors,97.0,Box Score,,,
35,"Wed, Nov 8, 1978",Los Angeles Lakers,113.0,Indiana Pacers,111.0,Box Score,,,
36,"Wed, Nov 8, 1978",New Jersey Nets,117.0,Philadelphia 76ers,123.0,Box Score,,,Game protested and completed on 1979-03-23
37,"Wed, Nov 8, 1978",Cleveland Cavaliers,96.0,Phoenix Suns,118.0,Box Score,,,
38,"Wed, Nov 8, 1978",San Diego Clippers,125.0,San Antonio Spurs,163.0,Box Score,,,
39,"Wed, Nov 8, 1978",New York Knicks,104.0,Seattle SuperSonics,100.0,Box Score,,,
40,"Thu, Nov 9, 1978",San Diego Clippers,101.0,Atlanta Hawks,125.0,Box Score,,,
41,"Thu, Nov 9, 1978",New York Knicks,109.0,Denver Nuggets,116.0,Box Score,,,
42,"Fri, Nov 10, 1978",Atlanta Hawks,115.0,Boston Celtics,103.0,Box Score,,,
43,"Fri, Nov 10, 1978",Chicago Bulls,101.0,Detroit Pistons,115.0,Box Score,,,
44,"Fri, Nov 10, 1978",Indiana Pacers,111.0,Golden State Warriors,116.0,Box Score,,,
45,"Fri, Nov 10, 1978",Kansas City Kings,127.0,Los Angeles Lakers,136.0,Box Score,,,
46,"Fri, Nov 10, 1978",Houston Rockets,126.0,Milwaukee Bucks,131.0,Box Score,,,
47,"Fri, Nov 10, 1978",Portland Trail Blazers,86.0,New Jersey Nets,91.0,Box Score,,,
48,"Fri, Nov 10, 1978",San Antonio Spurs,102.0,New Orleans Jazz,113.0,Box Score,,,
49,"Fri, Nov 10, 1978",Denver Nuggets,150.0,Phoenix Suns,132.0,Box Score,,,
50,"Fri, Nov 10, 1978",Cleveland Cavaliers,95.0,Seattle SuperSonics,109.0,Box Score,,,
51,"Fri, Nov 10, 1978",Philadelphia 76ers,123.0,Washington Bullets,122.0,Box Score,,,
52,"Sat, Nov 11, 1978",Milwaukee Bucks,95.0,Atlanta Hawks,102.0,Box Score,,,
53,"Sat, Nov 11, 1978",New Jersey Nets,125.0,Chicago Bulls,112.0,Box Score,,,
54,"Sat, Nov 11, 1978",Kansas City Kings,117.0,Denver Nuggets,113.0,Box Score,,,
55,"Sat, Nov 11, 1978",San Diego Clippers,123.0,Houston Rockets,136.0,Box Score,,,
56,"Sat, Nov 11, 1978",Boston Celtics,98.0,New York Knicks,111.0,Box Score,,,
57,"Sat, Nov 11, 1978",Detroit Pistons,112.0,Philadelphia 76ers,135.0,Box Score,,,
58,"Sat, Nov 11, 1978",Washington Bullets,124.0,San Antonio Spurs,143.0,Box Score,,,
59,"Sun, Nov 12, 1978",Detroit Pistons,128.0,Boston Celtics,123.0,Box Score,,,
60,"Sun, Nov 12, 1978",Indiana Pacers,106.0,Los Angeles Lakers,134.0,Box Score,,,
61,"Sun, Nov 12, 1978",New Orleans Jazz,122.0,Phoenix Suns,128.0,Box Score,,,
62,"Sun, Nov 12, 1978",Cleveland Cavaliers,91.0,Portland Trail Blazers,98.0,Box Score,,,
63,"Tue, Nov 14, 1978",Washington Bullets,122.0,Cleveland Cavaliers,106.0,Box Score,,,
64,"Tue, Nov 14, 1978",Los Angeles Lakers,137.0,Milwaukee Bucks,119.0,Box Score,,,
65,"Tue, Nov 14, 1978",Philadelphia 76ers,108.0,New Jersey Nets,124.0,Box Score,,,
66,"Tue, Nov 14, 1978",Denver Nuggets,100.0,New York Knicks,106.0,Box Score,,,
67,"Tue, Nov 14, 1978",New Orleans Jazz,103.0,Portland Trail Blazers,123.0,Box Score,,,
68,"Tue, Nov 14, 1978",Indiana Pacers,106.0,San Diego Clippers,109.0,Box Score,,,
69,"Wed, Nov 15, 1978",Los Angeles Lakers,133.0,Detroit Pistons,126.0,Box Score,,,
70,"Wed, Nov 15, 1978",Chicago Bulls,117.0,Houston Rockets,103.0,Box Score,,,
71,"Wed, Nov 15, 1978",Atlanta Hawks,100.0,Kansas City Kings,109.0,Box Score,,,
72,"Wed, Nov 15, 1978",Denver Nuggets,103.0,Philadelphia 76ers,109.0,Box Score,OT,,
73,"Wed, Nov 15, 1978",Phoenix Suns,125.0,San Antonio Spurs,119.0,Box Score,,,
74,"Wed, Nov 15, 1978",New Orleans Jazz,118.0,Seattle SuperSonics,135.0,Box Score,,,
75,"Wed, Nov 15, 1978",Milwaukee Bucks,111.0,Washington Bullets,138.0,Box Score,,,
76,"Thu, Nov 16, 1978",New York Knicks,97.0,Cleveland Cavaliers,93.0,Box Score,,,
77,"Thu, Nov 16, 1978",Golden State Warriors,109.0,San Diego Clippers,112.0,Box Score,,,
78,"Fri, Nov 17, 1978",Denver Nuggets,118.0,Boston Celtics,120.0,Box Score,,,
79,"Fri, Nov 17, 1978",Chicago Bulls,100.0,Golden State Warriors,89.0,Box Score,,,
80,"Fri, Nov 17, 1978",New Orleans Jazz,109.0,Los Angeles Lakers,121.0,Box Score,,,
81,"Fri, Nov 17, 1978",Washington Bullets,143.0,New Jersey Nets,94.0,Box Score,,,
82,"Fri, Nov 17, 1978",Phoenix Suns,94.0,Philadelphia 76ers,95.0,Box Score,,,
83,"Fri, Nov 17, 1978",Indiana Pacers,115.0,Seattle SuperSonics,126.0,Box Score,,,
84,"Sat, Nov 18, 1978",Philadelphia 76ers,116.0,Atlanta Hawks,124.0,Box Score,,,
85,"Sat, Nov 18, 1978",Boston Celtics,92.0,Cleveland Cavaliers,90.0,Box Score,,,
86,"Sat, Nov 18, 1978",Phoenix Suns,119.0,Detroit Pistons,105.0,Box Score,,,
87,"Sat, Nov 18, 1978",Seattle SuperSonics,104.0,Golden State Warriors,112.0,Box Score,,,
88,"Sat, Nov 18, 1978",San Antonio Spurs,120.0,Houston Rockets,126.0,Box Score,,,
89,"Sat, Nov 18, 1978",New Jersey Nets,100.0,Kansas City Kings,114.0,Box Score,,,
90,"Sat, Nov 18, 1978",Milwaukee Bucks,100.0,New York Knicks,102.0,Box Score,,,
91,"Sat, Nov 18, 1978",Indiana Pacers,111.0,Portland Trail Blazers,123.0,Box Score,,,
92,"Sat, Nov 18, 1978",New Orleans Jazz,111.0,San Diego Clippers,114.0,Box Score,,,
93,"Sat, Nov 18, 1978",Denver Nuggets,114.0,Washington Bullets,119.0,Box Score,,,
94,"Sun, Nov 19, 1978",Chicago Bulls,95.0,Los Angeles Lakers,104.0,Box Score,,,
95,"Sun, Nov 19, 1978",Portland Trail Blazers,85.0,Seattle SuperSonics,88.0,Box Score,,,
96,"Tue, Nov 21, 1978",Phoenix Suns,110.0,Cleveland Cavaliers,108.0,Box Score,,,
97,"Tue, Nov 21, 1978",Portland Trail Blazers,93.0,Milwaukee Bucks,123.0,Box Score,,,
98,"Tue, Nov 21, 1978",New Jersey Nets,118.0,New Orleans Jazz,140.0,Box Score,,,
99,"Tue, Nov 21, 1978",Detroit Pistons,79.0,New York Knicks,96.0,Box Score,,,
100,"Tue, Nov 21, 1978",Golden State Warriors,115.0,Philadelphia 76ers,105.0,Box Score,,,
101,"Tue, Nov 21, 1978",Indiana Pacers,108.0,San Antonio Spurs,103.0,Box Score,,,
102,"Tue, Nov 21, 1978",Atlanta Hawks,113.0,San Diego Clippers,107.0,Box Score,,,
103,"Wed, Nov 22, 1978",Washington Bullets,119.0,Boston Celtics,103.0,Box Score,,,
104,"Wed, Nov 22, 1978",Atlanta Hawks,113.0,Denver Nuggets,111.0,Box Score,,,
105,"Wed, Nov 22, 1978",Los Angeles Lakers,121.0,Houston Rockets,114.0,Box Score,,,
106,"Wed, Nov 22, 1978",Phoenix Suns,115.0,Indiana Pacers,110.0,Box Score,,,
107,"Wed, Nov 22, 1978",Portland Trail Blazers,96.0,Kansas City Kings,115.0,Box Score,,,
108,"Wed, Nov 22, 1978",Golden State Warriors,92.0,New Jersey Nets,100.0,Box Score,,,
109,"Wed, Nov 22, 1978",Chicago Bulls,96.0,Seattle SuperSonics,98.0,Box Score,,,
110,"Thu, Nov 23, 1978",San Antonio Spurs,116.0,Milwaukee Bucks,114.0,Box Score,,,
111,"Thu, Nov 23, 1978",Golden State Warriors,98.0,New Orleans Jazz,106.0,Box Score,,,
112,"Fri, Nov 24, 1978",New York Knicks,98.0,Boston Celtics,109.0,Box Score,,,
113,"Fri, Nov 24, 1978",Atlanta Hawks,117.0,Detroit Pistons,119.0,Box Score,OT,,
114,"Fri, Nov 24, 1978",Cleveland Cavaliers,104.0,Indiana Pacers,98.0,Box Score,,,
115,"Fri, Nov 24, 1978",New Orleans Jazz,100.0,New Jersey Nets,103.0,Box Score,,,
116,"Fri, Nov 24, 1978",San Diego Clippers,120.0,Philadelphia 76ers,134.0,Box Score,,,
117,"Fri, Nov 24, 1978",Houston Rockets,113.0,Phoenix Suns,120.0,Box Score,,,
118,"Fri, Nov 24, 1978",Chicago Bulls,100.0,Portland Trail Blazers,99.0,Box Score,,,
119,"Fri, Nov 24, 1978",Denver Nuggets,103.0,Seattle SuperSonics,100.0,Box Score,,,
120,"Fri, Nov 24, 1978",Los Angeles Lakers,103.0,Washington Bullets,113.0,Box Score,,,
121,"Sat, Nov 25, 1978",Los Angeles Lakers,103.0,Atlanta Hawks,109.0,Box Score,,,
122,"Sat, Nov 25, 1978",Seattle SuperSonics,110.0,Denver Nuggets,104.0,Box Score,,,
123,"Sat, Nov 25, 1978",San Diego Clippers,87.0,Kansas City Kings,86.0,Box Score,,,
124,"Sat, Nov 25, 1978",Philadelphia 76ers,126.0,Milwaukee Bucks,127.0,Box Score,,,
125,"Sat, Nov 25, 1978",New Orleans Jazz,96.0,New York Knicks,103.0,Box Score,,,
126,"Sat, Nov 25, 1978",Houston Rockets,105.0,Portland Trail Blazers,127.0,Box Score,,,
127,"Sat, Nov 25, 1978",New Jersey Nets,110.0,San Antonio Spurs,151.0,Box Score,,,
128,"Sun, Nov 26, 1978",Milwaukee Bucks,112.0,Indiana Pacers,114.0,Box Score,,,
129,"Sun, Nov 26, 1978",Chicago Bulls,109.0,Phoenix Suns,125.0,Box Score,,,
130,"Sun, Nov 26, 1978",Boston Celtics,103.0,San Diego Clippers,105.0,Box Score,,,
131,"Sun, Nov 26, 1978",Houston Rockets,108.0,Seattle SuperSonics,103.0,Box Score,,,
132,"Sun, Nov 26, 1978",Golden State Warriors,102.0,Washington Bullets,110.0,Box Score,,,
133,"Tue, Nov 28, 1978",Phoenix Suns,112.0,Chicago Bulls,124.0,Box Score,,,
134,"Tue, Nov 28, 1978",Atlanta Hawks,98.0,Cleveland Cavaliers,112.0,Box Score,,,
135,"Tue, Nov 28, 1978",Detroit Pistons,105.0,Los Angeles Lakers,103.0,Box Score,,,
136,"Tue, Nov 28, 1978",Denver Nuggets,100.0,Milwaukee Bucks,117.0,Box Score,,,
137,"Tue, Nov 28, 1978",Philadelphia 76ers,103.0,New Orleans Jazz,107.0,Box Score,,,
138,"Tue, Nov 28, 1978",Washington Bullets,133.0,New York Knicks,106.0,Box Score,,,
139,"Tue, Nov 28, 1978",Boston Celtics,97.0,Portland Trail Blazers,102.0,Box Score,,,
140,"Wed, Nov 29, 1978",Houston Rockets,94.0,Golden State Warriors,109.0,Box Score,,,
141,"Wed, Nov 29, 1978",New York Knicks,99.0,Indiana Pacers,101.0,Box Score,,,
142,"Wed, Nov 29, 1978",Philadelphia 76ers,120.0,San Antonio Spurs,114.0,Box Score,OT,,
143,"Wed, Nov 29, 1978",New Jersey Nets,111.0,Seattle SuperSonics,125.0,Box Score,,,
144,"Thu, Nov 30, 1978",New York Knicks,96.0,Atlanta Hawks,102.0,Box Score,OT,,
145,"Thu, Nov 30, 1978",Portland Trail Blazers,98.0,Cleveland Cavaliers,97.0,Box Score,,,
146,"Thu, Nov 30, 1978",Boston Celtics,94.0,Kansas City Kings,108.0,Box Score,,,
147,"Thu, Nov 30, 1978",Denver Nuggets,105.0,New Orleans Jazz,111.0,Box Score,,,
148,"Thu, Nov 30, 1978",Detroit Pistons,109.0,Phoenix Suns,119.0,Box Score,,,
149,"Thu, Nov 30, 1978",Houston Rockets,113.0,San Diego Clippers,104.0,Box Score,,,
0,"Fri, Dec 1, 1978",Seattle SuperSonics,80.0,Boston Celtics,87.0,Box Score,,,
1,"Fri, Dec 1, 1978",Detroit Pistons,120.0,Denver Nuggets,125.0,Box Score,,,
2,"Fri, Dec 1, 1978",New Jersey Nets,120.0,Golden State Warriors,110.0,Box Score,,,
3,"Fri, Dec 1, 1978",Phoenix Suns,122.0,Los Angeles Lakers,130.0,Box Score,,,
4,"Fri, Dec 1, 1978",Indiana Pacers,107.0,Milwaukee Bucks,111.0,Box Score,,,
5,"Fri, Dec 1, 1978",Washington Bullets,117.0,New Orleans Jazz,115.0,Box Score,,,
6,"Sat, Dec 2, 1978",New Orleans Jazz,94.0,Atlanta Hawks,128.0,Box Score,,,
7,"Sat, Dec 2, 1978",Houston Rockets,91.0,Chicago Bulls,105.0,Box Score,,,
8,"Sat, Dec 2, 1978",Milwaukee Bucks,106.0,Cleveland Cavaliers,100.0,Box Score,,,
9,"Sat, Dec 2, 1978",Boston Celtics,117.0,Indiana Pacers,110.0,Box Score,,,
10,"Sat, Dec 2, 1978",Portland Trail Blazers,77.0,New York Knicks,111.0,Box Score,,,
11,"Sat, Dec 2, 1978",Seattle SuperSonics,100.0,Philadelphia 76ers,97.0,Box Score,,,
12,"Sat, Dec 2, 1978",Golden State Warriors,116.0,Phoenix Suns,108.0,Box Score,,,
13,"Sat, Dec 2, 1978",Denver Nuggets,104.0,San Antonio Spurs,93.0,Box Score,,,
14,"Sat, Dec 2, 1978",Detroit Pistons,120.0,San Diego Clippers,113.0,Box Score,,,
15,"Sat, Dec 2, 1978",Kansas City Kings,110.0,Washington Bullets,109.0,Box Score,,,
16,"Sun, Dec 3, 1978",New Jersey Nets,107.0,Los Angeles Lakers,105.0,Box Score,,,
17,"Tue, Dec 5, 1978",Philadelphia 76ers,91.0,Chicago Bulls,96.0,Box Score,,,
18,"Tue, Dec 5, 1978",Boston Celtics,114.0,Detroit Pistons,112.0,Box Score,,,
19,"Tue, Dec 5, 1978",Los Angeles Lakers,114.0,New Orleans Jazz,102.0,Box Score,,,
20,"Tue, Dec 5, 1978",Kansas City Kings,105.0,New York Knicks,92.0,Box Score,,,
21,"Tue, Dec 5, 1978",Cleveland Cavaliers,102.0,Washington Bullets,117.0,Box Score,,,
