,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
27,"Fri, Nov 5, 2010",7:00 pm,Milwaukee Bucks,94.0,Indiana Pacers,90.0,Box Score,,14115.0,
28,"Fri, Nov 5, 2010",7:30 pm,Toronto Raptors,103.0,Los Angeles Lakers,108.0,Box Score,,18997.0,
29,"Fri, Nov 5, 2010",7:00 pm,Atlanta Hawks,113.0,Minnesota Timberwolves,103.0,Box Score,,17222.0,
30,"Fri, Nov 5, 2010",7:00 pm,Miami Heat,93.0,New Orleans Hornets,96.0,Box Score,,17988.0,
31,"Fri, Nov 5, 2010",7:30 pm,Washington Wizards,91.0,New York Knicks,112.0,Box Score,,19763.0,
32,"Fri, Nov 5, 2010",7:00 pm,New Jersey Nets,90.0,Orlando Magic,105.0,Box Score,,18846.0,
33,"Fri, Nov 5, 2010",7:00 pm,Cleveland Cavaliers,123.0,Philadelphia 76ers,116.0,Box Score,,10589.0,
34,"Fri, Nov 5, 2010",7:00 pm,Memphis Grizzlies,118.0,Phoenix Suns,123.0,Box Score,2OT,16470.0,
35,"Sat, Nov 6, 2010",7:00 pm,Orlando Magic,91.0,Charlotte Bobcats,88.0,Box Score,,18136.0,
36,"Sat, Nov 6, 2010",8:00 pm,Denver Nuggets,103.0,Dallas Mavericks,92.0,Box Score,,19948.0,
37,"Sat, Nov 6, 2010",7:30 pm,New Jersey Nets,89.0,Miami Heat,101.0,Box Score,,19600.0,
38,"Sat, Nov 6, 2010",7:30 pm,New Orleans Hornets,87.0,Milwaukee Bucks,81.0,Box Score,,16731.0,
39,"Sat, Nov 6, 2010",7:00 pm,Toronto Raptors,84.0,Portland Trail Blazers,97.0,Box Score,,20363.0,
40,"Sat, Nov 6, 2010",7:00 pm,Memphis Grizzlies,100.0,Sacramento Kings,91.0,Box Score,,14085.0,
41,"Sat, Nov 6, 2010",7:30 pm,Houston Rockets,121.0,San Antonio Spurs,124.0,Box Score,OT,17740.0,
42,"Sat, Nov 6, 2010",7:00 pm,Los Angeles Clippers,107.0,Utah Jazz,109.0,Box Score,2OT,19911.0,
43,"Sat, Nov 6, 2010",7:00 pm,Cleveland Cavaliers,107.0,Washington Wizards,102.0,Box Score,,14442.0,
44,"Sun, Nov 7, 2010",5:00 pm,Phoenix Suns,118.0,Atlanta Hawks,114.0,Box Score,,13395.0,
45,"Sun, Nov 7, 2010",6:00 pm,Golden State Warriors,97.0,Detroit Pistons,102.0,Box Score,,12813.0,
46,"Sun, Nov 7, 2010",6:00 pm,Minnesota Timberwolves,94.0,Houston Rockets,120.0,Box Score,,15058.0,
47,"Sun, Nov 7, 2010",6:30 pm,Portland Trail Blazers,96.0,Los Angeles Lakers,121.0,Box Score,,18997.0,
48,"Sun, Nov 7, 2010",12:00 pm,Philadelphia 76ers,106.0,New York Knicks,96.0,Box Score,,18735.0,
49,"Sun, Nov 7, 2010",6:00 pm,Boston Celtics,92.0,Oklahoma City Thunder,83.0,Box Score,,18203.0,
50,"Mon, Nov 8, 2010",7:00 pm,San Antonio Spurs,95.0,Charlotte Bobcats,91.0,Box Score,,14152.0,
51,"Mon, Nov 8, 2010",7:00 pm,Denver Nuggets,92.0,Chicago Bulls,94.0,Box Score,,21355.0,
52,"Mon, Nov 8, 2010",7:30 pm,Boston Celtics,87.0,Dallas Mavericks,89.0,Box Score,,20194.0,
53,"Mon, Nov 8, 2010",7:00 pm,Phoenix Suns,99.0,Memphis Grizzlies,109.0,Box Score,,10786.0,
54,"Mon, Nov 8, 2010",7:00 pm,Atlanta Hawks,89.0,Orlando Magic,93.0,Box Score,,18846.0,
55,"Mon, Nov 8, 2010",7:00 pm,Golden State Warriors,109.0,Toronto Raptors,102.0,Box Score,,14127.0,
56,"Tue, Nov 9, 2010",7:00 pm,Denver Nuggets,113.0,Indiana Pacers,144.0,Box Score,,11122.0,
57,"Tue, Nov 9, 2010",7:30 pm,Minnesota Timberwolves,94.0,Los Angeles Lakers,99.0,Box Score,,18997.0,
58,"Tue, Nov 9, 2010",7:30 pm,Utah Jazz,116.0,Miami Heat,114.0,Box Score,OT,19600.0,
59,"Tue, Nov 9, 2010",7:00 pm,New York Knicks,80.0,Milwaukee Bucks,107.0,Box Score,,13286.0,
60,"Tue, Nov 9, 2010",7:00 pm,Cleveland Cavaliers,93.0,New Jersey Nets,91.0,Box Score,,10188.0,
61,"Tue, Nov 9, 2010",7:00 pm,Los Angeles Clippers,82.0,New Orleans Hornets,101.0,Box Score,,12479.0,
62,"Tue, Nov 9, 2010",7:00 pm,Detroit Pistons,78.0,Portland Trail Blazers,100.0,Box Score,,20556.0,
63,"Wed, Nov 10, 2010",7:00 pm,Milwaukee Bucks,108.0,Atlanta Hawks,91.0,Box Score,,11211.0,
64,"Wed, Nov 10, 2010",7:30 pm,New Jersey Nets,95.0,Cleveland Cavaliers,87.0,Box Score,,20562.0,
65,"Wed, Nov 10, 2010",7:00 pm,Dallas Mavericks,106.0,Memphis Grizzlies,91.0,Box Score,,10767.0,
66,"Wed, Nov 10, 2010",7:30 pm,Golden State Warriors,122.0,New York Knicks,117.0,Box Score,,19763.0,
67,"Wed, Nov 10, 2010",7:00 pm,Philadelphia 76ers,103.0,Oklahoma City Thunder,109.0,Box Score,,18203.0,
68,"Wed, Nov 10, 2010",7:00 pm,Utah Jazz,104.0,Orlando Magic,94.0,Box Score,,18846.0,
69,"Wed, Nov 10, 2010",7:00 pm,Minnesota Timberwolves,98.0,Sacramento Kings,89.0,Box Score,,12433.0,
70,"Wed, Nov 10, 2010",8:30 pm,Los Angeles Clippers,95.0,San Antonio Spurs,107.0,Box Score,,17309.0,
71,"Wed, Nov 10, 2010",7:00 pm,Charlotte Bobcats,101.0,Toronto Raptors,96.0,Box Score,,14309.0,
72,"Wed, Nov 10, 2010",7:00 pm,Houston Rockets,91.0,Washington Wizards,98.0,Box Score,,13665.0,
73,"Thu, Nov 11, 2010",7:00 pm,Golden State Warriors,90.0,Chicago Bulls,120.0,Box Score,,21140.0,
74,"Thu, Nov 11, 2010",8:30 pm,Los Angeles Lakers,112.0,Denver Nuggets,118.0,Box Score,,19155.0,
75,"Thu, Nov 11, 2010",8:00 pm,Boston Celtics,112.0,Miami Heat,107.0,Box Score,,19650.0,
76,"Fri, Nov 12, 2010",7:00 pm,Utah Jazz,90.0,Atlanta Hawks,86.0,Box Score,,17069.0,
77,"Fri, Nov 12, 2010",7:30 pm,Philadelphia 76ers,90.0,Dallas Mavericks,99.0,Box Score,,19989.0,
78,"Fri, Nov 12, 2010",7:00 pm,Houston Rockets,102.0,Indiana Pacers,99.0,Box Score,,14414.0,
79,"Fri, Nov 12, 2010",7:30 pm,Detroit Pistons,113.0,Los Angeles Clippers,107.0,Box Score,OT,16960.0,
80,"Fri, Nov 12, 2010",7:00 pm,New York Knicks,103.0,Minnesota Timberwolves,112.0,Box Score,,15232.0,
81,"Fri, Nov 12, 2010",8:30 pm,Portland Trail Blazers,108.0,Oklahoma City Thunder,110.0,Box Score,,18203.0,
82,"Fri, Nov 12, 2010",7:00 pm,Toronto Raptors,110.0,Orlando Magic,106.0,Box Score,,18846.0,
83,"Fri, Nov 12, 2010",7:00 pm,Sacramento Kings,89.0,Phoenix Suns,103.0,Box Score,,18029.0,
84,"Fri, Nov 12, 2010",7:00 pm,Charlotte Bobcats,93.0,Washington Wizards,85.0,Box Score,,14855.0,
85,"Sat, Nov 13, 2010",7:00 pm,Utah Jazz,96.0,Charlotte Bobcats,95.0,Box Score,,15486.0,
86,"Sat, Nov 13, 2010",7:00 pm,Washington Wizards,96.0,Chicago Bulls,103.0,Box Score,,21610.0,
87,"Sat, Nov 13, 2010",7:30 pm,Indiana Pacers,99.0,Cleveland Cavaliers,85.0,Box Score,,20562.0,
88,"Sat, Nov 13, 2010",7:00 pm,Boston Celtics,116.0,Memphis Grizzlies,110.0,Box Score,OT,18119.0,
89,"Sat, Nov 13, 2010",7:30 pm,Toronto Raptors,100.0,Miami Heat,109.0,Box Score,,19600.0,
90,"Sat, Nov 13, 2010",7:30 pm,Golden State Warriors,72.0,Milwaukee Bucks,79.0,Box Score,,17049.0,
91,"Sat, Nov 13, 2010",7:00 pm,Orlando Magic,91.0,New Jersey Nets,90.0,Box Score,,15086.0,
92,"Sat, Nov 13, 2010",7:00 pm,Portland Trail Blazers,87.0,New Orleans Hornets,107.0,Box Score,,14706.0,
93,"Sat, Nov 13, 2010",7:30 pm,Philadelphia 76ers,93.0,San Antonio Spurs,116.0,Box Score,,17627.0,
94,"Sun, Nov 14, 2010",2:00 pm,Minnesota Timberwolves,105.0,Atlanta Hawks,111.0,Box Score,,12027.0,
95,"Sun, Nov 14, 2010",6:30 pm,Phoenix Suns,121.0,Los Angeles Lakers,116.0,Box Score,,18997.0,
96,"Sun, Nov 14, 2010",7:30 pm,Houston Rockets,104.0,New York Knicks,96.0,Box Score,,19763.0,
97,"Sun, Nov 14, 2010",6:00 pm,San Antonio Spurs,117.0,Oklahoma City Thunder,104.0,Box Score,,18203.0,
98,"Sun, Nov 14, 2010",3:00 pm,Detroit Pistons,100.0,Sacramento Kings,94.0,Box Score,,12377.0,
99,"Mon, Nov 15, 2010",7:00 pm,Minnesota Timberwolves,110.0,Charlotte Bobcats,113.0,Box Score,,11211.0,
100,"Mon, Nov 15, 2010",7:30 pm,New Orleans Hornets,95.0,Dallas Mavericks,98.0,Box Score,,19712.0,
101,"Mon, Nov 15, 2010",7:30 pm,Detroit Pistons,97.0,Golden State Warriors,101.0,Box Score,,19123.0,
102,"Mon, Nov 15, 2010",7:30 pm,New Jersey Nets,110.0,Los Angeles Clippers,96.0,Box Score,,14516.0,
103,"Mon, Nov 15, 2010",7:00 pm,Memphis Grizzlies,72.0,Orlando Magic,89.0,Box Score,,18846.0,
104,"Mon, Nov 15, 2010",7:00 pm,Denver Nuggets,94.0,Phoenix Suns,100.0,Box Score,,17744.0,
105,"Mon, Nov 15, 2010",7:00 pm,Oklahoma City Thunder,115.0,Utah Jazz,108.0,Box Score,,19911.0,
106,"Tue, Nov 16, 2010",7:00 pm,Philadelphia 76ers,93.0,Cleveland Cavaliers,101.0,Box Score,,20562.0,
107,"Tue, Nov 16, 2010",7:00 pm,New York Knicks,118.0,Denver Nuggets,120.0,Box Score,,15190.0,
108,"Tue, Nov 16, 2010",7:30 pm,Chicago Bulls,95.0,Houston Rockets,92.0,Box Score,,18158.0,
109,"Tue, Nov 16, 2010",7:00 pm,Atlanta Hawks,102.0,Indiana Pacers,92.0,Box Score,,11133.0,
110,"Tue, Nov 16, 2010",7:00 pm,Portland Trail Blazers,100.0,Memphis Grizzlies,99.0,Box Score,,10827.0,
111,"Tue, Nov 16, 2010",7:00 pm,Los Angeles Lakers,118.0,Milwaukee Bucks,107.0,Box Score,,18059.0,
112,"Tue, Nov 16, 2010",7:00 pm,Toronto Raptors,94.0,Washington Wizards,109.0,Box Score,,11513.0,
113,"Wed, Nov 17, 2010",7:30 pm,Washington Wizards,83.0,Boston Celtics,114.0,Box Score,,18624.0,
114,"Wed, Nov 17, 2010",7:30 pm,Los Angeles Lakers,103.0,Detroit Pistons,90.0,Box Score,,20284.0,
115,"Wed, Nov 17, 2010",7:00 pm,Phoenix Suns,96.0,Miami Heat,123.0,Box Score,,19600.0,
116,"Wed, Nov 17, 2010",7:00 pm,Los Angeles Clippers,111.0,Minnesota Timberwolves,113.0,Box Score,,12909.0,
117,"Wed, Nov 17, 2010",7:00 pm,Dallas Mavericks,97.0,New Orleans Hornets,99.0,Box Score,,13828.0,
118,"Wed, Nov 17, 2010",7:00 pm,Houston Rockets,99.0,Oklahoma City Thunder,116.0,Box Score,,17509.0,
119,"Wed, Nov 17, 2010",7:00 pm,Toronto Raptors,94.0,Philadelphia 76ers,86.0,Box Score,,12164.0,
120,"Wed, Nov 17, 2010",7:00 pm,New York Knicks,113.0,Sacramento Kings,106.0,Box Score,,12817.0,
121,"Wed, Nov 17, 2010",8:30 pm,Chicago Bulls,94.0,San Antonio Spurs,103.0,Box Score,,18581.0,
122,"Wed, Nov 17, 2010",7:00 pm,New Jersey Nets,88.0,Utah Jazz,98.0,Box Score,,19314.0,
123,"Thu, Nov 18, 2010",7:00 pm,Los Angeles Clippers,80.0,Indiana Pacers,107.0,Box Score,,12459.0,
124,"Thu, Nov 18, 2010",8:00 pm,Phoenix Suns,89.0,Orlando Magic,105.0,Box Score,,18846.0,
125,"Thu, Nov 18, 2010",7:30 pm,Denver Nuggets,83.0,Portland Trail Blazers,86.0,Box Score,,20532.0,
126,"Fri, Nov 19, 2010",7:00 pm,Oklahoma City Thunder,89.0,Boston Celtics,84.0,Box Score,,18624.0,
127,"Fri, Nov 19, 2010",8:30 pm,Chicago Bulls,88.0,Dallas Mavericks,83.0,Box Score,,20133.0,
128,"Fri, Nov 19, 2010",7:30 pm,New York Knicks,125.0,Golden State Warriors,119.0,Box Score,,19808.0,
129,"Fri, Nov 19, 2010",7:30 pm,Charlotte Bobcats,87.0,Miami Heat,95.0,Box Score,,19600.0,
130,"Fri, Nov 19, 2010",7:00 pm,Los Angeles Lakers,112.0,Minnesota Timberwolves,95.0,Box Score,,19356.0,
131,"Fri, Nov 19, 2010",7:00 pm,Cleveland Cavaliers,101.0,New Orleans Hornets,108.0,Box Score,,14755.0,
132,"Fri, Nov 19, 2010",7:00 pm,Milwaukee Bucks,79.0,Philadelphia 76ers,90.0,Box Score,,14557.0,
133,"Fri, Nov 19, 2010",7:00 pm,New Jersey Nets,81.0,Sacramento Kings,86.0,Box Score,,11766.0,
134,"Fri, Nov 19, 2010",7:00 pm,Houston Rockets,96.0,Toronto Raptors,106.0,Box Score,,17369.0,
135,"Fri, Nov 19, 2010",7:00 pm,San Antonio Spurs,94.0,Utah Jazz,82.0,Box Score,,19332.0,
136,"Fri, Nov 19, 2010",7:00 pm,Memphis Grizzlies,86.0,Washington Wizards,89.0,Box Score,,13504.0,
137,"Sat, Nov 20, 2010",8:00 pm,Dallas Mavericks,98.0,Atlanta Hawks,93.0,Box Score,,14143.0,
138,"Sat, Nov 20, 2010",7:00 pm,Phoenix Suns,105.0,Charlotte Bobcats,123.0,Box Score,,16428.0,
139,"Sat, Nov 20, 2010",7:00 pm,New Jersey Nets,103.0,Denver Nuggets,107.0,Box Score,,16396.0,
140,"Sat, Nov 20, 2010",7:00 pm,Orlando Magic,90.0,Indiana Pacers,86.0,Box Score,,14583.0,
141,"Sat, Nov 20, 2010",7:30 pm,New York Knicks,124.0,Los Angeles Clippers,115.0,Box Score,,18325.0,
142,"Sat, Nov 20, 2010",7:00 pm,Miami Heat,95.0,Memphis Grizzlies,97.0,Box Score,,18119.0,
143,"Sat, Nov 20, 2010",7:30 pm,Oklahoma City Thunder,82.0,Milwaukee Bucks,81.0,Box Score,,16975.0,
144,"Sat, Nov 20, 2010",7:00 pm,Utah Jazz,103.0,Portland Trail Blazers,94.0,Box Score,,20533.0,
145,"Sat, Nov 20, 2010",7:30 pm,Cleveland Cavaliers,92.0,San Antonio Spurs,116.0,Box Score,,16982.0,
146,"Sun, Nov 21, 2010",6:00 pm,Washington Wizards,110.0,Detroit Pistons,115.0,Box Score,OT,13241.0,
147,"Sun, Nov 21, 2010",6:30 pm,Golden State Warriors,89.0,Los Angeles Lakers,117.0,Box Score,,18997.0,
148,"Sun, Nov 21, 2010",3:00 pm,New Orleans Hornets,75.0,Sacramento Kings,71.0,Box Score,,12003.0,
149,"Sun, Nov 21, 2010",1:00 pm,Boston Celtics,101.0,Toronto Raptors,102.0,Box Score,,17707.0,
150,"Mon, Nov 22, 2010",7:00 pm,Boston Celtics,99.0,Atlanta Hawks,76.0,Box Score,,14476.0,
151,"Mon, Nov 22, 2010",7:30 pm,Denver Nuggets,106.0,Golden State Warriors,89.0,Box Score,,18023.0,
152,"Mon, Nov 22, 2010",7:30 pm,Phoenix Suns,123.0,Houston Rockets,116.0,Box Score,,15080.0,
153,"Mon, Nov 22, 2010",7:30 pm,New Orleans Hornets,95.0,Los Angeles Clippers,99.0,Box Score,,17787.0,
154,"Mon, Nov 22, 2010",7:30 pm,Indiana Pacers,93.0,Miami Heat,77.0,Box Score,,19600.0,
155,"Mon, Nov 22, 2010",7:00 pm,Minnesota Timberwolves,107.0,Oklahoma City Thunder,117.0,Box Score,,17653.0,
156,"Mon, Nov 22, 2010",7:30 pm,Orlando Magic,97.0,San Antonio Spurs,106.0,Box Score,,17627.0,
157,"Mon, Nov 22, 2010",7:00 pm,Sacramento Kings,83.0,Utah Jazz,94.0,Box Score,,18698.0,
158,"Tue, Nov 23, 2010",7:30 pm,Detroit Pistons,84.0,Dallas Mavericks,88.0,Box Score,,19734.0,
159,"Tue, Nov 23, 2010",7:00 pm,Cleveland Cavaliers,89.0,Indiana Pacers,100.0,Box Score,,12629.0,
160,"Tue, Nov 23, 2010",7:30 pm,Chicago Bulls,91.0,Los Angeles Lakers,98.0,Box Score,,18997.0,
161,"Tue, Nov 23, 2010",7:00 pm,Atlanta Hawks,101.0,New Jersey Nets,107.0,Box Score,OT,13010.0,
162,"Tue, Nov 23, 2010",7:30 pm,Charlotte Bobcats,107.0,New York Knicks,110.0,Box Score,,19763.0,
163,"Tue, Nov 23, 2010",7:00 pm,Philadelphia 76ers,114.0,Washington Wizards,116.0,Box Score,OT,16197.0,
164,"Wed, Nov 24, 2010",7:30 pm,New Jersey Nets,83.0,Boston Celtics,89.0,Box Score,,18624.0,
165,"Wed, Nov 24, 2010",7:00 pm,New York Knicks,99.0,Charlotte Bobcats,95.0,Box Score,,15588.0,
166,"Wed, Nov 24, 2010",7:00 pm,Milwaukee Bucks,81.0,Cleveland Cavaliers,83.0,Box Score,,20562.0,
167,"Wed, Nov 24, 2010",7:30 pm,Golden State Warriors,101.0,Houston Rockets,111.0,Box Score,,13847.0,
168,"Wed, Nov 24, 2010",7:00 pm,Detroit Pistons,84.0,Memphis Grizzlies,105.0,Box Score,,11283.0,
169,"Wed, Nov 24, 2010",7:00 pm,San Antonio Spurs,113.0,Minnesota Timberwolves,109.0,Box Score,OT,13117.0,
170,"Wed, Nov 24, 2010",7:00 pm,Dallas Mavericks,111.0,Oklahoma City Thunder,103.0,Box Score,,18203.0,
171,"Wed, Nov 24, 2010",7:30 pm,Miami Heat,95.0,Orlando Magic,104.0,Box Score,,18936.0,
172,"Wed, Nov 24, 2010",7:00 pm,Chicago Bulls,123.0,Phoenix Suns,115.0,Box Score,2OT,18422.0,
173,"Wed, Nov 24, 2010",7:00 pm,Philadelphia 76ers,90.0,Toronto Raptors,106.0,Box Score,,15012.0,
174,"Wed, Nov 24, 2010",7:00 pm,New Orleans Hornets,87.0,Utah Jazz,105.0,Box Score,,19237.0,
175,"Thu, Nov 25, 2010",8:00 pm,Washington Wizards,96.0,Atlanta Hawks,116.0,Box Score,,15042.0,
