,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
199,"Mon, Nov 29, 1999",Houston Rockets,118.0,Vancouver Grizzlies,110.0,Box Score,OT,15086.0,
200,"Tue, Nov 30, 1999",Dallas Mavericks,99.0,Cleveland Cavaliers,106.0,Box Score,,11033.0,
201,"Tue, Nov 30, 1999",Phoenix Suns,94.0,Los Angeles Clippers,80.0,Box Score,,10233.0,
202,"Tue, Nov 30, 1999",Denver Nuggets,92.0,Minnesota Timberwolves,109.0,Box Score,,13117.0,
203,"Tue, Nov 30, 1999",Washington Wizards,85.0,New Jersey Nets,78.0,Box Score,,13507.0,
204,"Tue, Nov 30, 1999",Sacramento Kings,111.0,Orlando Magic,102.0,Box Score,,14439.0,
205,"Tue, Nov 30, 1999",New York Knicks,70.0,Philadelphia 76ers,74.0,Box Score,,17420.0,
206,"Tue, Nov 30, 1999",Detroit Pistons,87.0,San Antonio Spurs,106.0,Box Score,,18328.0,
207,"Tue, Nov 30, 1999",Los Angeles Lakers,101.0,Seattle SuperSonics,77.0,Box Score,,17072.0,
208,"Tue, Nov 30, 1999",Atlanta Hawks,107.0,Toronto Raptors,89.0,Box Score,,16862.0,
0,"Wed, Dec 1, 1999",Detroit Pistons,96.0,Denver Nuggets,100.0,Box Score,,11881.0,
1,"Wed, Dec 1, 1999",Golden State Warriors,75.0,Los Angeles Lakers,93.0,Box Score,,17689.0,
2,"Wed, Dec 1, 1999",Philadelphia 76ers,83.0,Miami Heat,90.0,Box Score,,14513.0,
3,"Wed, Dec 1, 1999",Houston Rockets,122.0,Phoenix Suns,128.0,Box Score,2OT,18630.0,
4,"Wed, Dec 1, 1999",Charlotte Hornets,90.0,Portland Trail Blazers,94.0,Box Score,,19980.0,
5,"Wed, Dec 1, 1999",Indiana Pacers,96.0,Vancouver Grizzlies,89.0,Box Score,,11683.0,
6,"Wed, Dec 1, 1999",Cleveland Cavaliers,111.0,Washington Wizards,108.0,Box Score,,12144.0,
7,"Thu, Dec 2, 1999",Sacramento Kings,100.0,Atlanta Hawks,110.0,Box Score,,14537.0,
8,"Thu, Dec 2, 1999",Dallas Mavericks,101.0,Chicago Bulls,95.0,Box Score,,22109.0,
9,"Thu, Dec 2, 1999",Seattle SuperSonics,117.0,Golden State Warriors,108.0,Box Score,,10112.0,
10,"Thu, Dec 2, 1999",Houston Rockets,109.0,Los Angeles Clippers,96.0,Box Score,,10673.0,
11,"Thu, Dec 2, 1999",New York Knicks,84.0,Milwaukee Bucks,80.0,Box Score,,14365.0,
12,"Thu, Dec 2, 1999",Orlando Magic,103.0,Minnesota Timberwolves,93.0,Box Score,,13228.0,
13,"Thu, Dec 2, 1999",San Antonio Spurs,96.0,New Jersey Nets,94.0,Box Score,,13626.0,
14,"Fri, Dec 3, 1999",Miami Heat,84.0,Boston Celtics,96.0,Box Score,,15954.0,
15,"Fri, Dec 3, 1999",Philadelphia 76ers,102.0,Cleveland Cavaliers,100.0,Box Score,OT,14626.0,
16,"Fri, Dec 3, 1999",Orlando Magic,112.0,Denver Nuggets,100.0,Box Score,,14383.0,
17,"Fri, Dec 3, 1999",San Antonio Spurs,80.0,Detroit Pistons,102.0,Box Score,,18338.0,
18,"Fri, Dec 3, 1999",Portland Trail Blazers,80.0,Los Angeles Lakers,93.0,Box Score,,18997.0,
19,"Fri, Dec 3, 1999",Washington Wizards,93.0,Toronto Raptors,95.0,Box Score,,15787.0,
20,"Fri, Dec 3, 1999",Indiana Pacers,100.0,Utah Jazz,75.0,Box Score,,19084.0,
21,"Fri, Dec 3, 1999",Charlotte Hornets,113.0,Vancouver Grizzlies,94.0,Box Score,,12107.0,
22,"Sat, Dec 4, 1999",Detroit Pistons,110.0,Atlanta Hawks,112.0,Box Score,,17328.0,
23,"Sat, Dec 4, 1999",Milwaukee Bucks,92.0,Chicago Bulls,91.0,Box Score,,22188.0,
24,"Sat, Dec 4, 1999",Utah Jazz,94.0,Golden State Warriors,82.0,Box Score,,11790.0,
25,"Sat, Dec 4, 1999",Phoenix Suns,95.0,Houston Rockets,105.0,Box Score,,16285.0,
26,"Sat, Dec 4, 1999",Seattle SuperSonics,102.0,Los Angeles Clippers,89.0,Box Score,,10326.0,
27,"Sat, Dec 4, 1999",Dallas Mavericks,103.0,Minnesota Timberwolves,84.0,Box Score,,16671.0,
28,"Sat, Dec 4, 1999",New York Knicks,92.0,New Jersey Nets,82.0,Box Score,,20049.0,
29,"Sat, Dec 4, 1999",Boston Celtics,74.0,Philadelphia 76ers,77.0,Box Score,,16784.0,
30,"Sat, Dec 4, 1999",Sacramento Kings,114.0,Washington Wizards,104.0,Box Score,,19220.0,
31,"Sun, Dec 5, 1999",Orlando Magic,100.0,Los Angeles Lakers,117.0,Box Score,,18422.0,
32,"Sun, Dec 5, 1999",Dallas Mavericks,97.0,Milwaukee Bucks,103.0,Box Score,,12214.0,
33,"Sun, Dec 5, 1999",Denver Nuggets,80.0,New York Knicks,78.0,Box Score,,19763.0,
34,"Sun, Dec 5, 1999",Portland Trail Blazers,92.0,Phoenix Suns,90.0,Box Score,,19023.0,
