,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
17,"Mon, Nov 3, 2008",7:30 pm,Cleveland Cavaliers,100.0,Dallas Mavericks,81.0,Box Score,,19923.0,
18,"Mon, Nov 3, 2008",7:30 pm,Utah Jazz,89.0,Los Angeles Clippers,73.0,Box Score,,12712.0,
19,"Mon, Nov 3, 2008",7:00 pm,Golden State Warriors,79.0,Memphis Grizzlies,90.0,Box Score,,10121.0,
20,"Mon, Nov 3, 2008",7:00 pm,Chicago Bulls,93.0,Orlando Magic,96.0,Box Score,,15606.0,
21,"Mon, Nov 3, 2008",7:00 pm,Sacramento Kings,91.0,Philadelphia 76ers,125.0,Box Score,,10100.0,
22,"Tue, Nov 4, 2008",7:30 pm,Boston Celtics,103.0,Houston Rockets,99.0,Box Score,,18291.0,
23,"Tue, Nov 4, 2008",7:30 pm,Phoenix Suns,114.0,New Jersey Nets,86.0,Box Score,,15230.0,
24,"Tue, Nov 4, 2008",7:30 pm,Dallas Mavericks,98.0,San Antonio Spurs,81.0,Box Score,,17398.0,
25,"Wed, Nov 5, 2008",8:00 pm,Chicago Bulls,93.0,Cleveland Cavaliers,107.0,Box Score,,20562.0,
26,"Wed, Nov 5, 2008",7:30 pm,Denver Nuggets,101.0,Golden State Warriors,111.0,Box Score,,18194.0,
27,"Wed, Nov 5, 2008",7:00 pm,Phoenix Suns,113.0,Indiana Pacers,103.0,Box Score,,11660.0,
28,"Wed, Nov 5, 2008",7:30 pm,Los Angeles Clippers,88.0,Los Angeles Lakers,106.0,Box Score,,18997.0,
29,"Wed, Nov 5, 2008",7:30 pm,Philadelphia 76ers,83.0,Miami Heat,106.0,Box Score,,15103.0,
30,"Wed, Nov 5, 2008",7:00 pm,Washington Wizards,104.0,Milwaukee Bucks,112.0,Box Score,OT,13895.0,
31,"Wed, Nov 5, 2008",7:00 pm,San Antonio Spurs,129.0,Minnesota Timberwolves,125.0,Box Score,2OT,11112.0,
32,"Wed, Nov 5, 2008",7:00 pm,Atlanta Hawks,87.0,New Orleans Hornets,79.0,Box Score,,16030.0,
33,"Wed, Nov 5, 2008",7:30 pm,Charlotte Bobcats,98.0,New York Knicks,101.0,Box Score,,17977.0,
34,"Wed, Nov 5, 2008",7:00 pm,Boston Celtics,96.0,Oklahoma City Thunder,83.0,Box Score,,19136.0,
35,"Wed, Nov 5, 2008",7:00 pm,Memphis Grizzlies,95.0,Sacramento Kings,100.0,Box Score,,13685.0,
36,"Wed, Nov 5, 2008",7:00 pm,Detroit Pistons,100.0,Toronto Raptors,93.0,Box Score,,18602.0,
37,"Wed, Nov 5, 2008",7:00 pm,Portland Trail Blazers,96.0,Utah Jazz,103.0,Box Score,,19911.0,
38,"Thu, Nov 6, 2008",8:00 pm,Philadelphia 76ers,88.0,Orlando Magic,98.0,Box Score,,16407.0,
39,"Thu, Nov 6, 2008",7:30 pm,Houston Rockets,99.0,Portland Trail Blazers,101.0,Box Score,OT,20611.0,
40,"Fri, Nov 7, 2008",7:30 pm,Toronto Raptors,92.0,Atlanta Hawks,110.0,Box Score,,18290.0,
41,"Fri, Nov 7, 2008",7:30 pm,Milwaukee Bucks,89.0,Boston Celtics,101.0,Box Score,,18624.0,
42,"Fri, Nov 7, 2008",7:00 pm,New Orleans Hornets,89.0,Charlotte Bobcats,92.0,Box Score,,13435.0,
43,"Fri, Nov 7, 2008",7:30 pm,Phoenix Suns,83.0,Chicago Bulls,100.0,Box Score,,21967.0,
44,"Fri, Nov 7, 2008",7:30 pm,Indiana Pacers,107.0,Cleveland Cavaliers,111.0,Box Score,,20562.0,
45,"Fri, Nov 7, 2008",8:30 pm,Dallas Mavericks,105.0,Denver Nuggets,108.0,Box Score,,19175.0,
46,"Fri, Nov 7, 2008",7:30 pm,Memphis Grizzlies,109.0,Golden State Warriors,104.0,Box Score,,18744.0,
47,"Fri, Nov 7, 2008",7:30 pm,Houston Rockets,92.0,Los Angeles Clippers,83.0,Box Score,,14670.0,
48,"Fri, Nov 7, 2008",7:30 pm,Detroit Pistons,96.0,New Jersey Nets,103.0,Box Score,,17767.0,
49,"Fri, Nov 7, 2008",7:00 pm,Minnesota Timberwolves,109.0,Sacramento Kings,121.0,Box Score,,10592.0,
50,"Fri, Nov 7, 2008",7:00 pm,Miami Heat,99.0,San Antonio Spurs,83.0,Box Score,,17387.0,
51,"Fri, Nov 7, 2008",7:00 pm,Oklahoma City Thunder,97.0,Utah Jazz,104.0,Box Score,,19911.0,
52,"Fri, Nov 7, 2008",7:00 pm,New York Knicks,114.0,Washington Wizards,108.0,Box Score,,20173.0,
53,"Sat, Nov 8, 2008",7:30 pm,Cleveland Cavaliers,106.0,Chicago Bulls,97.0,Box Score,,21965.0,
54,"Sat, Nov 8, 2008",7:00 pm,New Jersey Nets,80.0,Indiana Pacers,98.0,Box Score,,14355.0,
55,"Sat, Nov 8, 2008",7:30 pm,Phoenix Suns,104.0,Milwaukee Bucks,96.0,Box Score,,17935.0,
56,"Sat, Nov 8, 2008",7:00 pm,Miami Heat,89.0,New Orleans Hornets,100.0,Box Score,,17701.0,
57,"Sat, Nov 8, 2008",7:00 pm,Washington Wizards,81.0,Orlando Magic,106.0,Box Score,,16911.0,
58,"Sat, Nov 8, 2008",7:00 pm,Minnesota Timberwolves,93.0,Portland Trail Blazers,97.0,Box Score,,20599.0,
59,"Sun, Nov 9, 2008",1:00 pm,Toronto Raptors,89.0,Charlotte Bobcats,79.0,Box Score,,12111.0,
60,"Sun, Nov 9, 2008",6:00 pm,Memphis Grizzlies,90.0,Denver Nuggets,100.0,Box Score,,14359.0,
61,"Sun, Nov 9, 2008",6:00 pm,Boston Celtics,88.0,Detroit Pistons,76.0,Box Score,,22076.0,
62,"Sun, Nov 9, 2008",12:30 pm,Dallas Mavericks,92.0,Los Angeles Clippers,103.0,Box Score,,14249.0,
63,"Sun, Nov 9, 2008",6:30 pm,Houston Rockets,82.0,Los Angeles Lakers,111.0,Box Score,,18997.0,
64,"Sun, Nov 9, 2008",3:00 pm,Utah Jazz,99.0,New York Knicks,107.0,Box Score,,19344.0,
65,"Sun, Nov 9, 2008",6:00 pm,Atlanta Hawks,89.0,Oklahoma City Thunder,85.0,Box Score,,18231.0,
66,"Sun, Nov 9, 2008",6:00 pm,Golden State Warriors,98.0,Sacramento Kings,115.0,Box Score,,12090.0,
67,"Mon, Nov 10, 2008",7:30 pm,Toronto Raptors,87.0,Boston Celtics,94.0,Box Score,,18624.0,
68,"Mon, Nov 10, 2008",7:00 pm,Oklahoma City Thunder,99.0,Indiana Pacers,107.0,Box Score,,10165.0,
69,"Mon, Nov 10, 2008",7:30 pm,New Jersey Nets,94.0,Miami Heat,99.0,Box Score,,15028.0,
70,"Mon, Nov 10, 2008",7:00 pm,Portland Trail Blazers,106.0,Orlando Magic,99.0,Box Score,,14210.0,
71,"Mon, Nov 10, 2008",7:00 pm,Memphis Grizzlies,102.0,Phoenix Suns,107.0,Box Score,,18422.0,
72,"Tue, Nov 11, 2008",7:00 pm,Denver Nuggets,88.0,Charlotte Bobcats,80.0,Box Score,,10753.0,
73,"Tue, Nov 11, 2008",7:30 pm,Atlanta Hawks,113.0,Chicago Bulls,108.0,Box Score,,21738.0,
74,"Tue, Nov 11, 2008",7:00 pm,Milwaukee Bucks,93.0,Cleveland Cavaliers,99.0,Box Score,,19842.0,
75,"Tue, Nov 11, 2008",7:30 pm,Los Angeles Lakers,106.0,Dallas Mavericks,99.0,Box Score,,20391.0,
76,"Tue, Nov 11, 2008",7:30 pm,Minnesota Timberwolves,110.0,Golden State Warriors,113.0,Box Score,OT,17422.0,
77,"Tue, Nov 11, 2008",7:00 pm,Utah Jazz,93.0,Philadelphia 76ers,80.0,Box Score,,12839.0,
78,"Tue, Nov 11, 2008",7:00 pm,Detroit Pistons,100.0,Sacramento Kings,92.0,Box Score,,11423.0,
79,"Tue, Nov 11, 2008",7:30 pm,New York Knicks,80.0,San Antonio Spurs,92.0,Box Score,,16569.0,
80,"Wed, Nov 12, 2008",7:30 pm,Atlanta Hawks,102.0,Boston Celtics,103.0,Box Score,,18624.0,
81,"Wed, Nov 12, 2008",7:30 pm,Sacramento Kings,103.0,Los Angeles Clippers,98.0,Box Score,,13266.0,
82,"Wed, Nov 12, 2008",7:00 pm,New York Knicks,132.0,Memphis Grizzlies,103.0,Box Score,,10129.0,
83,"Wed, Nov 12, 2008",8:00 pm,Portland Trail Blazers,104.0,Miami Heat,96.0,Box Score,,15021.0,
84,"Wed, Nov 12, 2008",7:00 pm,San Antonio Spurs,78.0,Milwaukee Bucks,82.0,Box Score,,14036.0,
85,"Wed, Nov 12, 2008",7:30 pm,Indiana Pacers,98.0,New Jersey Nets,87.0,Box Score,,13551.0,
86,"Wed, Nov 12, 2008",7:00 pm,Los Angeles Lakers,93.0,New Orleans Hornets,86.0,Box Score,,18239.0,
87,"Wed, Nov 12, 2008",7:00 pm,Orlando Magic,109.0,Oklahoma City Thunder,92.0,Box Score,,18185.0,
88,"Wed, Nov 12, 2008",8:30 pm,Houston Rockets,94.0,Phoenix Suns,82.0,Box Score,,18422.0,
89,"Wed, Nov 12, 2008",7:00 pm,Philadelphia 76ers,106.0,Toronto Raptors,96.0,Box Score,,18093.0,
90,"Wed, Nov 12, 2008",8:00 pm,Utah Jazz,87.0,Washington Wizards,95.0,Box Score,,14885.0,
91,"Thu, Nov 13, 2008",7:30 pm,Dallas Mavericks,91.0,Chicago Bulls,98.0,Box Score,,21751.0,
92,"Thu, Nov 13, 2008",8:00 pm,Denver Nuggets,99.0,Cleveland Cavaliers,110.0,Box Score,,20562.0,
93,"Thu, Nov 13, 2008",7:30 pm,Detroit Pistons,107.0,Golden State Warriors,102.0,Box Score,,18477.0,
94,"Fri, Nov 14, 2008",8:00 pm,Denver Nuggets,94.0,Boston Celtics,85.0,Box Score,,18624.0,
95,"Fri, Nov 14, 2008",7:00 pm,Utah Jazz,96.0,Charlotte Bobcats,104.0,Box Score,,14189.0,
96,"Fri, Nov 14, 2008",7:30 pm,Orlando Magic,102.0,Dallas Mavericks,100.0,Box Score,,20085.0,
97,"Fri, Nov 14, 2008",7:00 pm,Philadelphia 76ers,94.0,Indiana Pacers,92.0,Box Score,,12742.0,
98,"Fri, Nov 14, 2008",7:30 pm,Detroit Pistons,106.0,Los Angeles Lakers,95.0,Box Score,,18997.0,
99,"Fri, Nov 14, 2008",7:00 pm,Milwaukee Bucks,101.0,Memphis Grizzlies,96.0,Box Score,OT,11308.0,
100,"Fri, Nov 14, 2008",7:30 pm,Washington Wizards,77.0,Miami Heat,97.0,Box Score,,15284.0,
101,"Fri, Nov 14, 2008",7:30 pm,Atlanta Hawks,108.0,New Jersey Nets,115.0,Box Score,,15309.0,
102,"Fri, Nov 14, 2008",7:00 pm,Portland Trail Blazers,82.0,New Orleans Hornets,87.0,Box Score,,16071.0,
103,"Fri, Nov 14, 2008",7:30 pm,Oklahoma City Thunder,106.0,New York Knicks,116.0,Box Score,,18008.0,
104,"Fri, Nov 14, 2008",7:00 pm,Phoenix Suns,97.0,Sacramento Kings,95.0,Box Score,OT,12810.0,
105,"Fri, Nov 14, 2008",7:30 pm,Houston Rockets,75.0,San Antonio Spurs,77.0,Box Score,,18797.0,
106,"Sat, Nov 15, 2008",7:00 pm,New Jersey Nets,119.0,Atlanta Hawks,107.0,Box Score,,18729.0,
107,"Sat, Nov 15, 2008",7:30 pm,Indiana Pacers,91.0,Chicago Bulls,104.0,Box Score,,21759.0,
108,"Sat, Nov 15, 2008",7:30 pm,Utah Jazz,93.0,Cleveland Cavaliers,105.0,Box Score,,20562.0,
109,"Sat, Nov 15, 2008",7:30 pm,New Orleans Hornets,82.0,Houston Rockets,91.0,Box Score,,18303.0,
110,"Sat, Nov 15, 2008",12:30 pm,Golden State Warriors,121.0,Los Angeles Clippers,103.0,Box Score,,12823.0,
111,"Sat, Nov 15, 2008",7:30 pm,Boston Celtics,102.0,Milwaukee Bucks,97.0,Box Score,OT,17952.0,
112,"Sat, Nov 15, 2008",7:00 pm,Portland Trail Blazers,88.0,Minnesota Timberwolves,83.0,Box Score,,12213.0,
113,"Sat, Nov 15, 2008",7:00 pm,Oklahoma City Thunder,85.0,Philadelphia 76ers,110.0,Box Score,,13385.0,
114,"Sun, Nov 16, 2008",5:30 pm,Orlando Magic,90.0,Charlotte Bobcats,85.0,Box Score,,12639.0,
115,"Sun, Nov 16, 2008",6:00 pm,Minnesota Timberwolves,84.0,Denver Nuggets,90.0,Box Score,,16721.0,
116,"Sun, Nov 16, 2008",6:00 pm,Dallas Mavericks,124.0,New York Knicks,114.0,Box Score,OT,19271.0,
117,"Sun, Nov 16, 2008",6:00 pm,Detroit Pistons,86.0,Phoenix Suns,104.0,Box Score,,18422.0,
118,"Sun, Nov 16, 2008",6:00 pm,San Antonio Spurs,90.0,Sacramento Kings,88.0,Box Score,,11699.0,
119,"Sun, Nov 16, 2008",1:00 pm,Miami Heat,96.0,Toronto Raptors,107.0,Box Score,,19800.0,
120,"Mon, Nov 17, 2008",7:30 pm,San Antonio Spurs,86.0,Los Angeles Clippers,83.0,Box Score,,14962.0,
121,"Mon, Nov 17, 2008",7:00 pm,Houston Rockets,100.0,Oklahoma City Thunder,89.0,Box Score,,18145.0,
122,"Mon, Nov 17, 2008",7:00 pm,Phoenix Suns,97.0,Utah Jazz,109.0,Box Score,,19911.0,
123,"Tue, Nov 18, 2008",7:30 pm,New York Knicks,101.0,Boston Celtics,110.0,Box Score,,18624.0,
124,"Tue, Nov 18, 2008",7:00 pm,Dallas Mavericks,100.0,Charlotte Bobcats,83.0,Box Score,,10935.0,
125,"Tue, Nov 18, 2008",7:00 pm,Milwaukee Bucks,105.0,Denver Nuggets,114.0,Box Score,,14413.0,
126,"Tue, Nov 18, 2008",7:30 pm,Portland Trail Blazers,106.0,Golden State Warriors,111.0,Box Score,,18284.0,
127,"Tue, Nov 18, 2008",7:00 pm,Atlanta Hawks,96.0,Indiana Pacers,113.0,Box Score,,13379.0,
128,"Tue, Nov 18, 2008",7:30 pm,Chicago Bulls,109.0,Los Angeles Lakers,116.0,Box Score,,18997.0,
129,"Tue, Nov 18, 2008",7:00 pm,Sacramento Kings,94.0,Memphis Grizzlies,109.0,Box Score,,10834.0,
130,"Tue, Nov 18, 2008",7:30 pm,Cleveland Cavaliers,106.0,New Jersey Nets,82.0,Box Score,,16911.0,
131,"Tue, Nov 18, 2008",7:00 pm,Toronto Raptors,90.0,Orlando Magic,103.0,Box Score,,16353.0,
132,"Tue, Nov 18, 2008",7:00 pm,Miami Heat,94.0,Washington Wizards,87.0,Box Score,,15102.0,
133,"Wed, Nov 19, 2008",7:00 pm,Washington Wizards,87.0,Atlanta Hawks,91.0,Box Score,,14416.0,
134,"Wed, Nov 19, 2008",7:30 pm,Cleveland Cavaliers,89.0,Detroit Pistons,96.0,Box Score,,22076.0,
135,"Wed, Nov 19, 2008",7:00 pm,Dallas Mavericks,96.0,Houston Rockets,86.0,Box Score,,18203.0,
136,"Wed, Nov 19, 2008",7:30 pm,Toronto Raptors,101.0,Miami Heat,95.0,Box Score,,15014.0,
137,"Wed, Nov 19, 2008",7:00 pm,Philadelphia 76ers,96.0,Minnesota Timberwolves,102.0,Box Score,,10111.0,
138,"Wed, Nov 19, 2008",7:00 pm,Sacramento Kings,105.0,New Orleans Hornets,96.0,Box Score,,15533.0,
139,"Wed, Nov 19, 2008",7:00 pm,Los Angeles Clippers,108.0,Oklahoma City Thunder,88.0,Box Score,,18312.0,
140,"Wed, Nov 19, 2008",7:30 pm,Chicago Bulls,74.0,Portland Trail Blazers,116.0,Box Score,,20599.0,
141,"Wed, Nov 19, 2008",7:30 pm,Denver Nuggets,91.0,San Antonio Spurs,81.0,Box Score,,16559.0,
142,"Wed, Nov 19, 2008",7:00 pm,Milwaukee Bucks,94.0,Utah Jazz,105.0,Box Score,,19911.0,
143,"Thu, Nov 20, 2008",8:00 pm,Detroit Pistons,80.0,Boston Celtics,98.0,Box Score,,18624.0,
144,"Thu, Nov 20, 2008",8:30 pm,Los Angeles Lakers,105.0,Phoenix Suns,92.0,Box Score,,18422.0,
145,"Fri, Nov 21, 2008",7:30 pm,Charlotte Bobcats,83.0,Atlanta Hawks,88.0,Box Score,,15068.0,
146,"Fri, Nov 21, 2008",7:30 pm,Memphis Grizzlies,76.0,Dallas Mavericks,91.0,Box Score,,20035.0,
147,"Fri, Nov 21, 2008",7:30 pm,Chicago Bulls,115.0,Golden State Warriors,110.0,Box Score,,19596.0,
148,"Fri, Nov 21, 2008",7:00 pm,Orlando Magic,100.0,Indiana Pacers,98.0,Box Score,OT,14699.0,
149,"Fri, Nov 21, 2008",7:30 pm,Denver Nuggets,90.0,Los Angeles Lakers,104.0,Box Score,,18997.0,
150,"Fri, Nov 21, 2008",7:30 pm,New York Knicks,87.0,Milwaukee Bucks,104.0,Box Score,,14898.0,
151,"Fri, Nov 21, 2008",7:00 pm,Boston Celtics,95.0,Minnesota Timberwolves,78.0,Box Score,,19107.0,
152,"Fri, Nov 21, 2008",8:30 pm,New Orleans Hornets,105.0,Oklahoma City Thunder,80.0,Box Score,,19136.0,
153,"Fri, Nov 21, 2008",7:00 pm,Los Angeles Clippers,88.0,Philadelphia 76ers,89.0,Box Score,,13474.0,
154,"Fri, Nov 21, 2008",7:00 pm,Portland Trail Blazers,117.0,Sacramento Kings,96.0,Box Score,,12056.0,
155,"Fri, Nov 21, 2008",7:30 pm,Utah Jazz,94.0,San Antonio Spurs,119.0,Box Score,,17354.0,
156,"Fri, Nov 21, 2008",7:00 pm,New Jersey Nets,129.0,Toronto Raptors,127.0,Box Score,OT,19800.0,
157,"Fri, Nov 21, 2008",7:00 pm,Houston Rockets,103.0,Washington Wizards,91.0,Box Score,,20173.0,
158,"Sat, Nov 22, 2008",7:00 pm,Milwaukee Bucks,79.0,Charlotte Bobcats,74.0,Box Score,,12096.0,
159,"Sat, Nov 22, 2008",7:30 pm,Atlanta Hawks,96.0,Cleveland Cavaliers,110.0,Box Score,,20562.0,
160,"Sat, Nov 22, 2008",7:00 pm,Utah Jazz,103.0,Memphis Grizzlies,94.0,Box Score,,13121.0,
161,"Sat, Nov 22, 2008",7:30 pm,Indiana Pacers,100.0,Miami Heat,109.0,Box Score,,18685.0,
162,"Sat, Nov 22, 2008",7:30 pm,Los Angeles Clippers,95.0,New Jersey Nets,112.0,Box Score,,17677.0,
163,"Sat, Nov 22, 2008",7:00 pm,Oklahoma City Thunder,97.0,New Orleans Hornets,109.0,Box Score,,16023.0,
164,"Sat, Nov 22, 2008",7:30 pm,Washington Wizards,117.0,New York Knicks,122.0,Box Score,,19763.0,
165,"Sat, Nov 22, 2008",7:00 pm,Houston Rockets,100.0,Orlando Magic,95.0,Box Score,,17461.0,
166,"Sat, Nov 22, 2008",7:00 pm,Portland Trail Blazers,92.0,Phoenix Suns,102.0,Box Score,,18422.0,
167,"Sun, Nov 23, 2008",7:00 pm,Chicago Bulls,101.0,Denver Nuggets,114.0,Box Score,,16202.0,
168,"Sun, Nov 23, 2008",6:00 pm,Minnesota Timberwolves,106.0,Detroit Pistons,80.0,Box Score,,22076.0,
169,"Sun, Nov 23, 2008",6:30 pm,Sacramento Kings,108.0,Los Angeles Lakers,118.0,Box Score,,18997.0,
170,"Sun, Nov 23, 2008",5:00 pm,Golden State Warriors,81.0,Philadelphia 76ers,89.0,Box Score,,13556.0,
171,"Sun, Nov 23, 2008",12:30 pm,Boston Celtics,118.0,Toronto Raptors,103.0,Box Score,,19800.0,
172,"Mon, Nov 24, 2008",7:00 pm,Philadelphia 76ers,84.0,Charlotte Bobcats,93.0,Box Score,,10848.0,
173,"Mon, Nov 24, 2008",7:30 pm,New Orleans Hornets,99.0,Los Angeles Clippers,87.0,Box Score,,14956.0,
174,"Mon, Nov 24, 2008",7:00 pm,San Antonio Spurs,94.0,Memphis Grizzlies,81.0,Box Score,,12053.0,
175,"Mon, Nov 24, 2008",7:30 pm,Houston Rockets,107.0,Miami Heat,98.0,Box Score,,18704.0,
176,"Mon, Nov 24, 2008",7:00 pm,Milwaukee Bucks,101.0,Orlando Magic,108.0,Box Score,,16245.0,
177,"Mon, Nov 24, 2008",7:00 pm,Sacramento Kings,90.0,Portland Trail Blazers,91.0,Box Score,,20467.0,
178,"Mon, Nov 24, 2008",7:00 pm,Chicago Bulls,101.0,Utah Jazz,100.0,Box Score,,19911.0,
179,"Tue, Nov 25, 2008",7:30 pm,Indiana Pacers,106.0,Dallas Mavericks,109.0,Box Score,,19996.0,
180,"Tue, Nov 25, 2008",7:30 pm,New Jersey Nets,93.0,Los Angeles Lakers,120.0,Box Score,,18997.0,
181,"Tue, Nov 25, 2008",7:30 pm,Cleveland Cavaliers,119.0,New York Knicks,101.0,Box Score,,19763.0,
182,"Tue, Nov 25, 2008",7:00 pm,Phoenix Suns,99.0,Oklahoma City Thunder,98.0,Box Score,,19136.0,
183,"Tue, Nov 25, 2008",7:00 pm,Golden State Warriors,100.0,Washington Wizards,124.0,Box Score,,13852.0,
184,"Wed, Nov 26, 2008",7:00 pm,Milwaukee Bucks,96.0,Atlanta Hawks,102.0,Box Score,,15730.0,
185,"Wed, Nov 26, 2008",7:30 pm,Golden State Warriors,111.0,Boston Celtics,119.0,Box Score,,18624.0,
186,"Wed, Nov 26, 2008",7:00 pm,Oklahoma City Thunder,82.0,Cleveland Cavaliers,117.0,Box Score,,19753.0,
187,"Wed, Nov 26, 2008",8:00 pm,New York Knicks,96.0,Detroit Pistons,110.0,Box Score,,22076.0,
188,"Wed, Nov 26, 2008",7:30 pm,Indiana Pacers,91.0,Houston Rockets,90.0,Box Score,,18194.0,
189,"Wed, Nov 26, 2008",7:30 pm,Denver Nuggets,106.0,Los Angeles Clippers,105.0,Box Score,,14934.0,
190,"Wed, Nov 26, 2008",7:00 pm,Phoenix Suns,110.0,Minnesota Timberwolves,102.0,Box Score,,11708.0,
191,"Wed, Nov 26, 2008",7:30 pm,Orlando Magic,96.0,Philadelphia 76ers,94.0,Box Score,,14985.0,
192,"Wed, Nov 26, 2008",7:00 pm,Miami Heat,68.0,Portland Trail Blazers,106.0,Box Score,,20528.0,
193,"Wed, Nov 26, 2008",7:00 pm,New Jersey Nets,116.0,Sacramento Kings,114.0,Box Score,OT,11650.0,
