,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
11,"Fri, Nov 2, 1984",Seattle SuperSonics,101.0,Utah Jazz,107.0,Box Score,,3955.0,"at Las Vegas, NV"
12,"Fri, Nov 2, 1984",Milwaukee Bucks,102.0,Washington Bullets,96.0,Box Score,,7102.0,
13,"Sat, Nov 3, 1984",Washington Bullets,107.0,Atlanta Hawks,127.0,Box Score,,6646.0,
14,"Sat, Nov 3, 1984",Phoenix Suns,105.0,Dallas Mavericks,93.0,Box Score,,16657.0,
15,"Sat, Nov 3, 1984",Utah Jazz,107.0,Golden State Warriors,112.0,Box Score,,5280.0,
16,"Sat, Nov 3, 1984",New York Knicks,93.0,Houston Rockets,105.0,Box Score,,16016.0,
17,"Sat, Nov 3, 1984",Denver Nuggets,128.0,Kansas City Kings,114.0,Box Score,,6440.0,
18,"Sat, Nov 3, 1984",Portland Trail Blazers,131.0,Los Angeles Clippers,112.0,Box Score,,8901.0,
19,"Sat, Nov 3, 1984",Cleveland Cavaliers,88.0,Milwaukee Bucks,117.0,Box Score,,10012.0,
20,"Sat, Nov 3, 1984",Indiana Pacers,117.0,New Jersey Nets,118.0,Box Score,,10399.0,
21,"Sun, Nov 4, 1984",Portland Trail Blazers,116.0,Los Angeles Lakers,124.0,Box Score,,14148.0,
22,"Sun, Nov 4, 1984",New York Knicks,130.0,San Antonio Spurs,131.0,Box Score,2OT,8033.0,
23,"Mon, Nov 5, 1984",Detroit Pistons,107.0,Cleveland Cavaliers,98.0,Box Score,,4219.0,
24,"Mon, Nov 5, 1984",Denver Nuggets,104.0,Los Angeles Clippers,107.0,Box Score,,6474.0,
25,"Tue, Nov 6, 1984",New York Knicks,104.0,Dallas Mavericks,107.0,Box Score,,15385.0,
26,"Tue, Nov 6, 1984",Kansas City Kings,94.0,Houston Rockets,108.0,Box Score,,13570.0,
27,"Tue, Nov 6, 1984",Denver Nuggets,146.0,Los Angeles Lakers,130.0,Box Score,,11272.0,
28,"Tue, Nov 6, 1984",Phoenix Suns,99.0,Portland Trail Blazers,116.0,Box Score,,12666.0,
29,"Tue, Nov 6, 1984",Seattle SuperSonics,91.0,San Antonio Spurs,99.0,Box Score,,8085.0,
30,"Wed, Nov 7, 1984",Los Angeles Clippers,108.0,Boston Celtics,135.0,Box Score,,14890.0,
31,"Wed, Nov 7, 1984",Chicago Bulls,122.0,Detroit Pistons,118.0,Box Score,,15542.0,
32,"Wed, Nov 7, 1984",Atlanta Hawks,99.0,Milwaukee Bucks,103.0,Box Score,,8429.0,
33,"Wed, Nov 7, 1984",Washington Bullets,88.0,New Jersey Nets,99.0,Box Score,,9603.0,
34,"Wed, Nov 7, 1984",Indiana Pacers,113.0,Philadelphia 76ers,134.0,Box Score,,10971.0,
35,"Wed, Nov 7, 1984",San Antonio Spurs,124.0,Utah Jazz,136.0,Box Score,,8814.0,
36,"Thu, Nov 8, 1984",Atlanta Hawks,105.0,Dallas Mavericks,112.0,Box Score,OT,14219.0,
37,"Thu, Nov 8, 1984",Portland Trail Blazers,125.0,Denver Nuggets,128.0,Box Score,,8754.0,
38,"Thu, Nov 8, 1984",Los Angeles Lakers,106.0,Golden State Warriors,122.0,Box Score,,10523.0,
39,"Thu, Nov 8, 1984",Seattle SuperSonics,89.0,Houston Rockets,99.0,Box Score,,15202.0,
40,"Thu, Nov 8, 1984",Chicago Bulls,121.0,New York Knicks,106.0,Box Score,,19252.0,
41,"Thu, Nov 8, 1984",Cleveland Cavaliers,111.0,Phoenix Suns,112.0,Box Score,,10641.0,
42,"Thu, Nov 8, 1984",Los Angeles Clippers,88.0,Washington Bullets,93.0,Box Score,,5271.0,
43,"Fri, Nov 9, 1984",Philadelphia 76ers,119.0,Boston Celtics,130.0,Box Score,,14890.0,
44,"Fri, Nov 9, 1984",Indiana Pacers,105.0,Milwaukee Bucks,122.0,Box Score,,9121.0,
45,"Fri, Nov 9, 1984",Kansas City Kings,101.0,New Jersey Nets,99.0,Box Score,,9492.0,
46,"Fri, Nov 9, 1984",Los Angeles Lakers,130.0,Portland Trail Blazers,126.0,Box Score,,12666.0,
47,"Fri, Nov 9, 1984",Golden State Warriors,117.0,Utah Jazz,125.0,Box Score,OT,8743.0,
48,"Sat, Nov 10, 1984",Seattle SuperSonics,102.0,Dallas Mavericks,106.0,Box Score,,17007.0,
49,"Sat, Nov 10, 1984",Utah Jazz,135.0,Denver Nuggets,147.0,Box Score,,9719.0,
50,"Sat, Nov 10, 1984",Milwaukee Bucks,100.0,Detroit Pistons,104.0,Box Score,,21172.0,
51,"Sat, Nov 10, 1984",Los Angeles Clippers,92.0,Houston Rockets,117.0,Box Score,,16016.0,
52,"Sat, Nov 10, 1984",Chicago Bulls,118.0,Indiana Pacers,116.0,Box Score,,16920.0,
53,"Sat, Nov 10, 1984",Kansas City Kings,100.0,New York Knicks,113.0,Box Score,,9373.0,
54,"Sat, Nov 10, 1984",Atlanta Hawks,114.0,Phoenix Suns,107.0,Box Score,,12424.0,
55,"Sat, Nov 10, 1984",Cleveland Cavaliers,103.0,San Antonio Spurs,127.0,Box Score,,9939.0,
56,"Sat, Nov 10, 1984",Boston Celtics,95.0,Washington Bullets,112.0,Box Score,,14395.0,
57,"Sun, Nov 11, 1984",New Jersey Nets,111.0,Los Angeles Lakers,121.0,Box Score,,13257.0,
58,"Sun, Nov 11, 1984",Golden State Warriors,97.0,Portland Trail Blazers,109.0,Box Score,,12666.0,
59,"Mon, Nov 12, 1984",Boston Celtics,132.0,Indiana Pacers,115.0,Box Score,,13876.0,
60,"Mon, Nov 12, 1984",Dallas Mavericks,97.0,Utah Jazz,123.0,Box Score,,7731.0,
61,"Tue, Nov 13, 1984",Milwaukee Bucks,110.0,Atlanta Hawks,99.0,Box Score,,6371.0,
62,"Tue, Nov 13, 1984",San Antonio Spurs,117.0,Chicago Bulls,120.0,Box Score,,9866.0,
63,"Tue, Nov 13, 1984",Phoenix Suns,110.0,Denver Nuggets,122.0,Box Score,,6702.0,
64,"Tue, Nov 13, 1984",Cleveland Cavaliers,98.0,Houston Rockets,106.0,Box Score,,14831.0,
65,"Tue, Nov 13, 1984",New Jersey Nets,99.0,Los Angeles Clippers,90.0,Box Score,,7322.0,
66,"Tue, Nov 13, 1984",Washington Bullets,103.0,New York Knicks,92.0,Box Score,,8945.0,
67,"Tue, Nov 13, 1984",Dallas Mavericks,101.0,Portland Trail Blazers,94.0,Box Score,,12666.0,
68,"Tue, Nov 13, 1984",Golden State Warriors,102.0,Seattle SuperSonics,109.0,Box Score,,5105.0,
69,"Wed, Nov 14, 1984",New York Knicks,99.0,Boston Celtics,115.0,Box Score,,14890.0,
70,"Wed, Nov 14, 1984",Houston Rockets,117.0,Indiana Pacers,125.0,Box Score,,14072.0,
71,"Wed, Nov 14, 1984",Detroit Pistons,137.0,Philadelphia 76ers,133.0,Box Score,OT,14448.0,
72,"Wed, Nov 14, 1984",New Jersey Nets,86.0,Phoenix Suns,98.0,Box Score,,10327.0,
73,"Wed, Nov 14, 1984",San Antonio Spurs,106.0,Washington Bullets,125.0,Box Score,,5014.0,
74,"Thu, Nov 15, 1984",Cleveland Cavaliers,102.0,Atlanta Hawks,99.0,Box Score,,3836.0,
75,"Thu, Nov 15, 1984",Boston Celtics,125.0,Chicago Bulls,105.0,Box Score,,17753.0,
76,"Thu, Nov 15, 1984",Dallas Mavericks,112.0,Golden State Warriors,117.0,Box Score,,4625.0,
77,"Thu, Nov 15, 1984",Milwaukee Bucks,103.0,Los Angeles Clippers,90.0,Box Score,,7235.0,
78,"Thu, Nov 15, 1984",Utah Jazz,120.0,Portland Trail Blazers,129.0,Box Score,,12666.0,
79,"Fri, Nov 16, 1984",Houston Rockets,102.0,Denver Nuggets,119.0,Box Score,,18557.0,
80,"Fri, Nov 16, 1984",Philadelphia 76ers,101.0,Detroit Pistons,90.0,Box Score,,30177.0,
81,"Fri, Nov 16, 1984",San Antonio Spurs,117.0,Indiana Pacers,128.0,Box Score,OT,10074.0,
82,"Fri, Nov 16, 1984",Kansas City Kings,116.0,Los Angeles Lakers,128.0,Box Score,,13287.0,
83,"Fri, Nov 16, 1984",Milwaukee Bucks,106.0,Phoenix Suns,118.0,Box Score,,12988.0,
84,"Fri, Nov 16, 1984",Portland Trail Blazers,89.0,Seattle SuperSonics,91.0,Box Score,,10904.0,
85,"Fri, Nov 16, 1984",New York Knicks,104.0,Washington Bullets,118.0,Box Score,,6431.0,
86,"Sat, Nov 17, 1984",Indiana Pacers,108.0,Atlanta Hawks,118.0,Box Score,,7696.0,
87,"Sat, Nov 17, 1984",Philadelphia 76ers,109.0,Chicago Bulls,100.0,Box Score,,18116.0,
88,"Sat, Nov 17, 1984",Detroit Pistons,124.0,Dallas Mavericks,110.0,Box Score,,17007.0,
89,"Sat, Nov 17, 1984",New Jersey Nets,131.0,Golden State Warriors,114.0,Box Score,,7784.0,
90,"Sat, Nov 17, 1984",San Antonio Spurs,133.0,Houston Rockets,141.0,Box Score,,16016.0,
91,"Sat, Nov 17, 1984",Kansas City Kings,113.0,Los Angeles Clippers,121.0,Box Score,,7335.0,
92,"Sat, Nov 17, 1984",Cleveland Cavaliers,88.0,New York Knicks,112.0,Box Score,,8783.0,
93,"Sat, Nov 17, 1984",Phoenix Suns,94.0,Utah Jazz,108.0,Box Score,,9793.0,
94,"Sun, Nov 18, 1984",Milwaukee Bucks,89.0,Los Angeles Lakers,96.0,Box Score,,12768.0,
95,"Sun, Nov 18, 1984",Los Angeles Clippers,105.0,Portland Trail Blazers,113.0,Box Score,,12666.0,
96,"Sun, Nov 18, 1984",New Jersey Nets,102.0,Seattle SuperSonics,97.0,Box Score,,5473.0,
97,"Mon, Nov 19, 1984",Indiana Pacers,137.0,Chicago Bulls,120.0,Box Score,,7516.0,
98,"Tue, Nov 20, 1984",Milwaukee Bucks,108.0,Dallas Mavericks,109.0,Box Score,,16511.0,
99,"Tue, Nov 20, 1984",Detroit Pistons,117.0,Houston Rockets,123.0,Box Score,,16016.0,
100,"Tue, Nov 20, 1984",Utah Jazz,122.0,Kansas City Kings,129.0,Box Score,,7132.0,
101,"Tue, Nov 20, 1984",Phoenix Suns,108.0,Los Angeles Lakers,130.0,Box Score,,13792.0,
102,"Tue, Nov 20, 1984",Golden State Warriors,101.0,New York Knicks,106.0,Box Score,,8863.0,
103,"Tue, Nov 20, 1984",Washington Bullets,120.0,Philadelphia 76ers,105.0,Box Score,,11914.0,
104,"Tue, Nov 20, 1984",New Jersey Nets,107.0,Portland Trail Blazers,117.0,Box Score,OT,12666.0,
105,"Tue, Nov 20, 1984",Denver Nuggets,124.0,Seattle SuperSonics,114.0,Box Score,,5388.0,
106,"Wed, Nov 21, 1984",Utah Jazz,90.0,Atlanta Hawks,122.0,Box Score,,4107.0,"at New Orleans, LA"
107,"Wed, Nov 21, 1984",Golden State Warriors,91.0,Boston Celtics,135.0,Box Score,,14890.0,
108,"Wed, Nov 21, 1984",New York Knicks,109.0,Cleveland Cavaliers,101.0,Box Score,,4192.0,
109,"Wed, Nov 21, 1984",Philadelphia 76ers,112.0,Indiana Pacers,107.0,Box Score,,15031.0,
110,"Wed, Nov 21, 1984",Denver Nuggets,112.0,Los Angeles Clippers,106.0,Box Score,,6440.0,
111,"Wed, Nov 21, 1984",Chicago Bulls,98.0,Milwaukee Bucks,108.0,Box Score,,11052.0,
112,"Wed, Nov 21, 1984",Los Angeles Lakers,102.0,Phoenix Suns,97.0,Box Score,,12671.0,
113,"Wed, Nov 21, 1984",Detroit Pistons,114.0,San Antonio Spurs,101.0,Box Score,,8524.0,
114,"Wed, Nov 21, 1984",Kansas City Kings,92.0,Washington Bullets,97.0,Box Score,,4862.0,
115,"Fri, Nov 23, 1984",Washington Bullets,110.0,Boston Celtics,118.0,Box Score,,14890.0,
116,"Fri, Nov 23, 1984",Golden State Warriors,107.0,Cleveland Cavaliers,106.0,Box Score,,5402.0,
117,"Fri, Nov 23, 1984",New York Knicks,120.0,Detroit Pistons,97.0,Box Score,,25310.0,
118,"Fri, Nov 23, 1984",Kansas City Kings,122.0,Indiana Pacers,105.0,Box Score,,11504.0,
119,"Fri, Nov 23, 1984",Philadelphia 76ers,119.0,Phoenix Suns,117.0,Box Score,OT,14660.0,
120,"Fri, Nov 23, 1984",Chicago Bulls,113.0,Seattle SuperSonics,94.0,Box Score,,12283.0,
121,"Fri, Nov 23, 1984",Houston Rockets,98.0,Utah Jazz,111.0,Box Score,,12698.0,
122,"Sat, Nov 24, 1984",New Jersey Nets,99.0,Atlanta Hawks,101.0,Box Score,,6960.0,
123,"Sat, Nov 24, 1984",Houston Rockets,95.0,Dallas Mavericks,113.0,Box Score,,17007.0,
124,"Sat, Nov 24, 1984",Philadelphia 76ers,110.0,Denver Nuggets,114.0,Box Score,,17022.0,
125,"Sat, Nov 24, 1984",Boston Celtics,135.0,Kansas City Kings,124.0,Box Score,,17341.0,
126,"Sat, Nov 24, 1984",Los Angeles Lakers,108.0,Los Angeles Clippers,103.0,Box Score,,14991.0,
127,"Sat, Nov 24, 1984",Golden State Warriors,97.0,Milwaukee Bucks,103.0,Box Score,,10656.0,
128,"Sat, Nov 24, 1984",Indiana Pacers,100.0,New York Knicks,119.0,Box Score,,10856.0,
129,"Sat, Nov 24, 1984",Chicago Bulls,131.0,Portland Trail Blazers,141.0,Box Score,,12666.0,
130,"Sat, Nov 24, 1984",Utah Jazz,123.0,San Antonio Spurs,117.0,Box Score,,8164.0,
131,"Sat, Nov 24, 1984",Detroit Pistons,106.0,Washington Bullets,112.0,Box Score,,14431.0,
132,"Sun, Nov 25, 1984",Atlanta Hawks,111.0,Cleveland Cavaliers,118.0,Box Score,,3630.0,
133,"Sun, Nov 25, 1984",Phoenix Suns,109.0,Los Angeles Clippers,114.0,Box Score,,6134.0,
134,"Sun, Nov 25, 1984",Seattle SuperSonics,105.0,Los Angeles Lakers,94.0,Box Score,,12270.0,
135,"Tue, Nov 27, 1984",Portland Trail Blazers,115.0,Cleveland Cavaliers,106.0,Box Score,,3605.0,
136,"Tue, Nov 27, 1984",Boston Celtics,114.0,Dallas Mavericks,99.0,Box Score,,17007.0,
137,"Tue, Nov 27, 1984",Los Angeles Clippers,110.0,Denver Nuggets,139.0,Box Score,,6715.0,
138,"Tue, Nov 27, 1984",Chicago Bulls,103.0,Golden State Warriors,109.0,Box Score,,13295.0,
139,"Tue, Nov 27, 1984",Milwaukee Bucks,105.0,Indiana Pacers,126.0,Box Score,,7550.0,
140,"Tue, Nov 27, 1984",Atlanta Hawks,96.0,New York Knicks,97.0,Box Score,,9480.0,
141,"Tue, Nov 27, 1984",Utah Jazz,102.0,Phoenix Suns,115.0,Box Score,,9621.0,
142,"Tue, Nov 27, 1984",Houston Rockets,114.0,San Antonio Spurs,97.0,Box Score,,11930.0,
143,"Tue, Nov 27, 1984",Kansas City Kings,96.0,Seattle SuperSonics,104.0,Box Score,,5160.0,
144,"Tue, Nov 27, 1984",Philadelphia 76ers,93.0,Washington Bullets,89.0,Box Score,,14210.0,
145,"Wed, Nov 28, 1984",Milwaukee Bucks,83.0,Atlanta Hawks,95.0,Box Score,,2172.0,"at New Orleans, LA"
146,"Wed, Nov 28, 1984",Portland Trail Blazers,113.0,Detroit Pistons,120.0,Box Score,,10269.0,
147,"Wed, Nov 28, 1984",Boston Celtics,110.0,Houston Rockets,100.0,Box Score,,16016.0,
148,"Wed, Nov 28, 1984",Seattle SuperSonics,90.0,Los Angeles Clippers,106.0,Box Score,,6261.0,
149,"Wed, Nov 28, 1984",New York Knicks,96.0,New Jersey Nets,111.0,Box Score,,15271.0,
150,"Wed, Nov 28, 1984",Indiana Pacers,101.0,Philadelphia 76ers,122.0,Box Score,,9581.0,
151,"Wed, Nov 28, 1984",Los Angeles Lakers,114.0,Utah Jazz,109.0,Box Score,,11331.0,
152,"Thu, Nov 29, 1984",Kansas City Kings,107.0,Golden State Warriors,110.0,Box Score,,3782.0,
153,"Thu, Nov 29, 1984",Chicago Bulls,95.0,Phoenix Suns,100.0,Box Score,,12713.0,
154,"Thu, Nov 29, 1984",Dallas Mavericks,116.0,San Antonio Spurs,124.0,Box Score,,7069.0,
155,"Fri, Nov 30, 1984",Houston Rockets,116.0,Atlanta Hawks,102.0,Box Score,,14357.0,
156,"Fri, Nov 30, 1984",Seattle SuperSonics,98.0,Dallas Mavericks,108.0,Box Score,,16725.0,
157,"Fri, Nov 30, 1984",Washington Bullets,114.0,Detroit Pistons,106.0,Box Score,,12399.0,
158,"Fri, Nov 30, 1984",Chicago Bulls,104.0,Los Angeles Clippers,100.0,Box Score,,14366.0,
159,"Fri, Nov 30, 1984",Kansas City Kings,121.0,Los Angeles Lakers,130.0,Box Score,,12766.0,
160,"Fri, Nov 30, 1984",New York Knicks,100.0,Milwaukee Bucks,118.0,Box Score,,9975.0,
161,"Fri, Nov 30, 1984",Indiana Pacers,100.0,New Jersey Nets,123.0,Box Score,,10833.0,
162,"Fri, Nov 30, 1984",Portland Trail Blazers,116.0,Philadelphia 76ers,126.0,Box Score,,14785.0,
163,"Fri, Nov 30, 1984",Denver Nuggets,97.0,Utah Jazz,116.0,Box Score,,8326.0,
0,"Sat, Dec 1, 1984",Boston Celtics,110.0,Cleveland Cavaliers,104.0,Box Score,,12503.0,
1,"Sat, Dec 1, 1984",Utah Jazz,111.0,Denver Nuggets,118.0,Box Score,,8868.0,
2,"Sat, Dec 1, 1984",Seattle SuperSonics,94.0,Houston Rockets,86.0,Box Score,,12734.0,
3,"Sat, Dec 1, 1984",Detroit Pistons,131.0,Indiana Pacers,109.0,Box Score,,13276.0,
4,"Sat, Dec 1, 1984",Portland Trail Blazers,115.0,New York Knicks,93.0,Box Score,,13644.0,
5,"Sat, Dec 1, 1984",Golden State Warriors,103.0,Phoenix Suns,115.0,Box Score,,11051.0,
6,"Sat, Dec 1, 1984",Los Angeles Clippers,110.0,San Antonio Spurs,142.0,Box Score,,7790.0,
7,"Sat, Dec 1, 1984",Milwaukee Bucks,97.0,Washington Bullets,100.0,Box Score,,7524.0,
8,"Sun, Dec 2, 1984",Cleveland Cavaliers,99.0,Boston Celtics,122.0,Box Score,,14890.0,
9,"Sun, Dec 2, 1984",Chicago Bulls,113.0,Los Angeles Lakers,112.0,Box Score,,15505.0,
10,"Sun, Dec 2, 1984",New Jersey Nets,112.0,Philadelphia 76ers,114.0,Box Score,,10451.0,
11,"Mon, Dec 3, 1984",Phoenix Suns,96.0,Seattle SuperSonics,108.0,Box Score,,5401.0,
12,"Tue, Dec 4, 1984",New Jersey Nets,97.0,Chicago Bulls,112.0,Box Score,,6126.0,
13,"Tue, Dec 4, 1984",Los Angeles Lakers,116.0,Cleveland Cavaliers,112.0,Box Score,,11298.0,
14,"Tue, Dec 4, 1984",Boston Celtics,99.0,Detroit Pistons,104.0,Box Score,,19413.0,
15,"Tue, Dec 4, 1984",Utah Jazz,107.0,Golden State Warriors,105.0,Box Score,,4918.0,
16,"Tue, Dec 4, 1984",Los Angeles Clippers,116.0,Houston Rockets,100.0,Box Score,,11281.0,
17,"Tue, Dec 4, 1984",Denver Nuggets,98.0,New York Knicks,100.0,Box Score,,8487.0,
18,"Tue, Dec 4, 1984",Phoenix Suns,104.0,Portland Trail Blazers,112.0,Box Score,,12666.0,
19,"Tue, Dec 4, 1984",Atlanta Hawks,106.0,San Antonio Spurs,114.0,Box Score,,8044.0,
20,"Wed, Dec 5, 1984",Denver Nuggets,107.0,Boston Celtics,123.0,Box Score,,14890.0,
21,"Wed, Dec 5, 1984",Los Angeles Clippers,110.0,Dallas Mavericks,106.0,Box Score,,14882.0,
22,"Wed, Dec 5, 1984",Atlanta Hawks,100.0,Kansas City Kings,121.0,Box Score,,5355.0,
23,"Wed, Dec 5, 1984",Los Angeles Lakers,104.0,New Jersey Nets,93.0,Box Score,,14532.0,
24,"Wed, Dec 5, 1984",Milwaukee Bucks,111.0,Philadelphia 76ers,112.0,Box Score,,9247.0,
25,"Thu, Dec 6, 1984",Houston Rockets,113.0,Golden State Warriors,114.0,Box Score,,13295.0,
26,"Thu, Dec 6, 1984",Detroit Pistons,99.0,Milwaukee Bucks,114.0,Box Score,,9925.0,
27,"Thu, Dec 6, 1984",Dallas Mavericks,112.0,New York Knicks,83.0,Box Score,,8282.0,
28,"Thu, Dec 6, 1984",San Antonio Spurs,96.0,Portland Trail Blazers,113.0,Box Score,,12666.0,
29,"Thu, Dec 6, 1984",Seattle SuperSonics,106.0,Utah Jazz,99.0,Box Score,,9696.0,
30,"Thu, Dec 6, 1984",Indiana Pacers,106.0,Washington Bullets,111.0,Box Score,,5012.0,
31,"Fri, Dec 7, 1984",Los Angeles Clippers,89.0,Atlanta Hawks,101.0,Box Score,,5051.0,
32,"Fri, Dec 7, 1984",New York Knicks,93.0,Chicago Bulls,95.0,Box Score,,8022.0,
33,"Fri, Dec 7, 1984",Denver Nuggets,115.0,Detroit Pistons,122.0,Box Score,,11427.0,
34,"Fri, Dec 7, 1984",Los Angeles Lakers,116.0,Philadelphia 76ers,122.0,Box Score,,17921.0,
35,"Fri, Dec 7, 1984",Kansas City Kings,113.0,Phoenix Suns,121.0,Box Score,,10306.0,
36,"Fri, Dec 7, 1984",San Antonio Spurs,117.0,Seattle SuperSonics,114.0,Box Score,,5950.0,
37,"Sat, Dec 8, 1984",Dallas Mavericks,97.0,Chicago Bulls,99.0,Box Score,,13167.0,
38,"Sat, Dec 8, 1984",Denver Nuggets,114.0,Cleveland Cavaliers,108.0,Box Score,,3943.0,
39,"Sat, Dec 8, 1984",Phoenix Suns,102.0,Golden State Warriors,98.0,Box Score,,6192.0,
40,"Sat, Dec 8, 1984",Indiana Pacers,96.0,Milwaukee Bucks,99.0,Box Score,,9289.0,
41,"Sat, Dec 8, 1984",Boston Celtics,107.0,New Jersey Nets,98.0,Box Score,,15581.0,
42,"Sat, Dec 8, 1984",Houston Rockets,127.0,Portland Trail Blazers,120.0,Box Score,,12666.0,
43,"Sat, Dec 8, 1984",Los Angeles Lakers,98.0,Washington Bullets,101.0,Box Score,,19105.0,
44,"Sun, Dec 9, 1984",Atlanta Hawks,127.0,Boston Celtics,128.0,Box Score,,14890.0,
45,"Sun, Dec 9, 1984",San Antonio Spurs,123.0,Los Angeles Clippers,126.0,Box Score,,7092.0,
46,"Sun, Dec 9, 1984",New York Knicks,94.0,Philadelphia 76ers,110.0,Box Score,,10891.0,
47,"Sun, Dec 9, 1984",Houston Rockets,90.0,Seattle SuperSonics,96.0,Box Score,,10865.0,
48,"Sun, Dec 9, 1984",Kansas City Kings,120.0,Utah Jazz,123.0,Box Score,,4070.0,"at Las Vegas, NV"
49,"Mon, Dec 10, 1984",Atlanta Hawks,104.0,Indiana Pacers,98.0,Box Score,,6431.0,
