,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
99,"Tue, Nov 18, 1980",Golden State Warriors,103.0,Washington Bullets,97.0,Box Score,,6428.0,
100,"Wed, Nov 19, 1980",Boston Celtics,103.0,Indiana Pacers,91.0,Box Score,,10815.0,
101,"Wed, Nov 19, 1980",San Antonio Spurs,112.0,New Jersey Nets,104.0,Box Score,OT,6974.0,
102,"Wed, Nov 19, 1980",Golden State Warriors,101.0,Philadelphia 76ers,110.0,Box Score,,8167.0,
103,"Thu, Nov 20, 1980",Houston Rockets,117.0,Cleveland Cavaliers,114.0,Box Score,,3844.0,
104,"Thu, Nov 20, 1980",San Diego Clippers,90.0,Detroit Pistons,97.0,Box Score,,3031.0,
105,"Thu, Nov 20, 1980",Los Angeles Lakers,99.0,Phoenix Suns,102.0,Box Score,,12660.0,
106,"Thu, Nov 20, 1980",Milwaukee Bucks,97.0,Portland Trail Blazers,93.0,Box Score,,12666.0,
107,"Fri, Nov 21, 1980",Golden State Warriors,106.0,Boston Celtics,108.0,Box Score,,15320.0,
108,"Fri, Nov 21, 1980",New York Knicks,121.0,Chicago Bulls,130.0,Box Score,,7234.0,
109,"Fri, Nov 21, 1980",Seattle SuperSonics,101.0,Dallas Mavericks,91.0,Box Score,,6514.0,
110,"Fri, Nov 21, 1980",Kansas City Kings,121.0,Denver Nuggets,134.0,Box Score,,10811.0,
111,"Fri, Nov 21, 1980",Phoenix Suns,88.0,Los Angeles Lakers,116.0,Box Score,,14164.0,
112,"Fri, Nov 21, 1980",Houston Rockets,116.0,New Jersey Nets,108.0,Box Score,,7161.0,
113,"Fri, Nov 21, 1980",Indiana Pacers,88.0,Philadelphia 76ers,97.0,Box Score,,8237.0,
114,"Fri, Nov 21, 1980",San Diego Clippers,90.0,Washington Bullets,102.0,Box Score,,8625.0,
115,"Sat, Nov 22, 1980",Utah Jazz,93.0,Atlanta Hawks,99.0,Box Score,,12117.0,
116,"Sat, Nov 22, 1980",Washington Bullets,101.0,Chicago Bulls,114.0,Box Score,,8179.0,
117,"Sat, Nov 22, 1980",Boston Celtics,98.0,Cleveland Cavaliers,113.0,Box Score,,8252.0,
118,"Sat, Nov 22, 1980",New Jersey Nets,103.0,Detroit Pistons,117.0,Box Score,,3534.0,
119,"Sat, Nov 22, 1980",Houston Rockets,120.0,Indiana Pacers,129.0,Box Score,,7357.0,
120,"Sat, Nov 22, 1980",Golden State Warriors,116.0,New York Knicks,110.0,Box Score,,14759.0,
121,"Sat, Nov 22, 1980",Philadelphia 76ers,108.0,San Antonio Spurs,101.0,Box Score,,15362.0,
122,"Sun, Nov 23, 1980",Milwaukee Bucks,110.0,Los Angeles Lakers,94.0,Box Score,,14814.0,
123,"Sun, Nov 23, 1980",Denver Nuggets,113.0,Phoenix Suns,131.0,Box Score,,11151.0,
124,"Sun, Nov 23, 1980",Dallas Mavericks,96.0,Portland Trail Blazers,116.0,Box Score,,12666.0,
125,"Sun, Nov 23, 1980",Seattle SuperSonics,99.0,San Diego Clippers,110.0,Box Score,,5019.0,
126,"Mon, Nov 24, 1980",Houston Rockets,110.0,New York Knicks,113.0,Box Score,OT,9074.0,
