,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
62,"Sat, Nov 10, 1990",New York Knicks,93.0,Sacramento Kings,88.0,Box Score,,17014.0,
63,"Sat, Nov 10, 1990",Houston Rockets,110.0,San Antonio Spurs,111.0,Box Score,,15908.0,
64,"Sat, Nov 10, 1990",Golden State Warriors,117.0,Seattle SuperSonics,100.0,Box Score,,13130.0,"at Tacoma, WA"
65,"Sun, Nov 11, 1990",Utah Jazz,90.0,Houston Rockets,110.0,Box Score,,13041.0,
66,"Sun, Nov 11, 1990",New York Knicks,109.0,Los Angeles Lakers,103.0,Box Score,,17342.0,
67,"Sun, Nov 11, 1990",Orlando Magic,81.0,Minnesota Timberwolves,108.0,Box Score,,19006.0,
68,"Sun, Nov 11, 1990",Los Angeles Clippers,107.0,Portland Trail Blazers,138.0,Box Score,,12884.0,
69,"Mon, Nov 12, 1990",Washington Bullets,97.0,New Jersey Nets,92.0,Box Score,,6103.0,
70,"Tue, Nov 13, 1990",Cleveland Cavaliers,121.0,Atlanta Hawks,104.0,Box Score,,10645.0,
71,"Tue, Nov 13, 1990",Washington Bullets,105.0,Charlotte Hornets,120.0,Box Score,,23901.0,
72,"Tue, Nov 13, 1990",Miami Heat,93.0,Detroit Pistons,118.0,Box Score,,21454.0,
73,"Tue, Nov 13, 1990",San Antonio Spurs,124.0,Golden State Warriors,128.0,Box Score,,15025.0,
74,"Tue, Nov 13, 1990",Minnesota Timberwolves,88.0,Houston Rockets,90.0,Box Score,,13234.0,
75,"Tue, Nov 13, 1990",Philadelphia 76ers,108.0,Indiana Pacers,100.0,Box Score,,10257.0,
76,"Tue, Nov 13, 1990",Phoenix Suns,112.0,Los Angeles Lakers,111.0,Box Score,,16512.0,
77,"Tue, Nov 13, 1990",Boston Celtics,91.0,Milwaukee Bucks,119.0,Box Score,,15321.0,
78,"Tue, Nov 13, 1990",Dallas Mavericks,103.0,Orlando Magic,109.0,Box Score,,14588.0,
79,"Tue, Nov 13, 1990",Denver Nuggets,129.0,Portland Trail Blazers,155.0,Box Score,,12884.0,
80,"Tue, Nov 13, 1990",New York Knicks,116.0,Seattle SuperSonics,110.0,Box Score,OT,12352.0,
81,"Tue, Nov 13, 1990",Chicago Bulls,84.0,Utah Jazz,82.0,Box Score,,12616.0,
82,"Wed, Nov 14, 1990",Charlotte Hornets,126.0,Boston Celtics,135.0,Box Score,,14890.0,
83,"Wed, Nov 14, 1990",Indiana Pacers,95.0,Cleveland Cavaliers,113.0,Box Score,,11799.0,
84,"Wed, Nov 14, 1990",Phoenix Suns,102.0,Los Angeles Clippers,108.0,Box Score,,11812.0,
85,"Wed, Nov 14, 1990",Dallas Mavericks,93.0,Miami Heat,105.0,Box Score,,15008.0,
86,"Wed, Nov 14, 1990",Milwaukee Bucks,95.0,New Jersey Nets,112.0,Box Score,,6424.0,
87,"Wed, Nov 14, 1990",Atlanta Hawks,104.0,Philadelphia 76ers,112.0,Box Score,,13613.0,
88,"Thu, Nov 15, 1990",Minnesota Timberwolves,108.0,Denver Nuggets,121.0,Box Score,,6663.0,
89,"Thu, Nov 15, 1990",Chicago Bulls,93.0,Golden State Warriors,103.0,Box Score,,15025.0,
90,"Thu, Nov 15, 1990",Los Angeles Lakers,108.0,Houston Rockets,103.0,Box Score,OT,16511.0,
91,"Thu, Nov 15, 1990",Utah Jazz,99.0,Orlando Magic,102.0,Box Score,OT,15077.0,
92,"Thu, Nov 15, 1990",New York Knicks,125.0,Portland Trail Blazers,141.0,Box Score,,12884.0,
93,"Thu, Nov 15, 1990",San Antonio Spurs,122.0,Sacramento Kings,93.0,Box Score,,17014.0,
94,"Fri, Nov 16, 1990",Charlotte Hornets,119.0,Atlanta Hawks,109.0,Box Score,,11042.0,
95,"Fri, Nov 16, 1990",Utah Jazz,89.0,Boston Celtics,114.0,Box Score,,14890.0,
96,"Fri, Nov 16, 1990",Milwaukee Bucks,94.0,Cleveland Cavaliers,99.0,Box Score,,14430.0,
97,"Fri, Nov 16, 1990",Los Angeles Lakers,86.0,Dallas Mavericks,99.0,Box Score,,17007.0,
98,"Fri, Nov 16, 1990",Miami Heat,80.0,Indiana Pacers,106.0,Box Score,,10010.0,
99,"Fri, Nov 16, 1990",Detroit Pistons,105.0,New Jersey Nets,96.0,Box Score,,14424.0,
100,"Fri, Nov 16, 1990",Washington Bullets,102.0,Philadelphia 76ers,115.0,Box Score,OT,14890.0,
101,"Fri, Nov 16, 1990",Los Angeles Clippers,110.0,Phoenix Suns,121.0,Box Score,OT,14487.0,
102,"Sat, Nov 17, 1990",Cleveland Cavaliers,100.0,Charlotte Hornets,112.0,Box Score,,23901.0,
103,"Sat, Nov 17, 1990",Portland Trail Blazers,143.0,Denver Nuggets,112.0,Box Score,,12356.0,
104,"Sat, Nov 17, 1990",Atlanta Hawks,83.0,Detroit Pistons,91.0,Box Score,,21454.0,
105,"Sat, Nov 17, 1990",Sacramento Kings,111.0,Golden State Warriors,112.0,Box Score,,15025.0,
106,"Sat, Nov 17, 1990",Miami Heat,100.0,Houston Rockets,117.0,Box Score,,14563.0,
107,"Sat, Nov 17, 1990",New Jersey Nets,99.0,Milwaukee Bucks,111.0,Box Score,,14276.0,
108,"Sat, Nov 17, 1990",Philadelphia 76ers,79.0,New York Knicks,106.0,Box Score,,19081.0,
109,"Sat, Nov 17, 1990",Indiana Pacers,89.0,Orlando Magic,96.0,Box Score,,15077.0,
110,"Sat, Nov 17, 1990",Phoenix Suns,114.0,San Antonio Spurs,128.0,Box Score,,15908.0,
111,"Sat, Nov 17, 1990",Chicago Bulls,116.0,Seattle SuperSonics,95.0,Box Score,,14692.0,
112,"Sat, Nov 17, 1990",Boston Celtics,102.0,Washington Bullets,90.0,Box Score,,18756.0,
113,"Sun, Nov 18, 1990",Seattle SuperSonics,65.0,Los Angeles Clippers,78.0,Box Score,,10980.0,
114,"Sun, Nov 18, 1990",Golden State Warriors,93.0,Los Angeles Lakers,115.0,Box Score,,15644.0,
115,"Sun, Nov 18, 1990",Utah Jazz,103.0,Minnesota Timberwolves,94.0,Box Score,,19006.0,
116,"Sun, Nov 18, 1990",Chicago Bulls,112.0,Portland Trail Blazers,125.0,Box Score,,12884.0,
117,"Mon, Nov 19, 1990",Los Angeles Lakers,122.0,Denver Nuggets,105.0,Box Score,,11549.0,
118,"Mon, Nov 19, 1990",Utah Jazz,104.0,Milwaukee Bucks,114.0,Box Score,,13568.0,
119,"Mon, Nov 19, 1990",Charlotte Hornets,101.0,Philadelphia 76ers,109.0,Box Score,,9728.0,
120,"Tue, Nov 20, 1990",Atlanta Hawks,121.0,Charlotte Hornets,128.0,Box Score,,23901.0,
121,"Tue, Nov 20, 1990",Minnesota Timberwolves,92.0,Dallas Mavericks,91.0,Box Score,OT,15975.0,
122,"Tue, Nov 20, 1990",Orlando Magic,120.0,Golden State Warriors,123.0,Box Score,,15025.0,
123,"Tue, Nov 20, 1990",Detroit Pistons,106.0,Miami Heat,90.0,Box Score,,15009.0,
124,"Tue, Nov 20, 1990",Houston Rockets,115.0,New York Knicks,88.0,Box Score,,15957.0,
125,"Tue, Nov 20, 1990",New Jersey Nets,88.0,Seattle SuperSonics,105.0,Box Score,,10466.0,
126,"Tue, Nov 20, 1990",Sacramento Kings,87.0,Washington Bullets,82.0,Box Score,,6105.0,
127,"Wed, Nov 21, 1990",Houston Rockets,95.0,Boston Celtics,108.0,Box Score,,14890.0,
128,"Wed, Nov 21, 1990",Miami Heat,109.0,Cleveland Cavaliers,123.0,Box Score,,13884.0,
129,"Wed, Nov 21, 1990",Detroit Pistons,108.0,Indiana Pacers,100.0,Box Score,OT,12330.0,
130,"Wed, Nov 21, 1990",New Jersey Nets,90.0,Los Angeles Clippers,99.0,Box Score,,10335.0,
131,"Wed, Nov 21, 1990",Denver Nuggets,121.0,Los Angeles Lakers,141.0,Box Score,,15941.0,
132,"Wed, Nov 21, 1990",Atlanta Hawks,93.0,Milwaukee Bucks,105.0,Box Score,,15279.0,
133,"Wed, Nov 21, 1990",Sacramento Kings,99.0,Philadelphia 76ers,101.0,Box Score,,15627.0,
134,"Wed, Nov 21, 1990",Chicago Bulls,107.0,Phoenix Suns,109.0,Box Score,,14487.0,
135,"Wed, Nov 21, 1990",Minnesota Timberwolves,100.0,San Antonio Spurs,114.0,Box Score,,15908.0,
136,"Wed, Nov 21, 1990",Orlando Magic,91.0,Utah Jazz,106.0,Box Score,,12616.0,
137,"Fri, Nov 23, 1990",Sacramento Kings,105.0,Boston Celtics,115.0,Box Score,,14890.0,
138,"Fri, Nov 23, 1990",Miami Heat,116.0,Charlotte Hornets,100.0,Box Score,,23901.0,
139,"Fri, Nov 23, 1990",San Antonio Spurs,107.0,Dallas Mavericks,104.0,Box Score,,17007.0,
140,"Fri, Nov 23, 1990",Washington Bullets,88.0,Detroit Pistons,97.0,Box Score,,21454.0,
141,"Fri, Nov 23, 1990",Houston Rockets,111.0,Indiana Pacers,112.0,Box Score,,11323.0,
142,"Fri, Nov 23, 1990",Chicago Bulls,105.0,Los Angeles Clippers,97.0,Box Score,,15357.0,
143,"Fri, Nov 23, 1990",Cleveland Cavaliers,105.0,Philadelphia 76ers,111.0,Box Score,,16642.0,
144,"Fri, Nov 23, 1990",New Jersey Nets,116.0,Phoenix Suns,114.0,Box Score,,14487.0,
145,"Fri, Nov 23, 1990",Golden State Warriors,119.0,Portland Trail Blazers,143.0,Box Score,,12884.0,
146,"Fri, Nov 23, 1990",Seattle SuperSonics,96.0,Utah Jazz,97.0,Box Score,,12616.0,
147,"Sat, Nov 24, 1990",Philadelphia 76ers,124.0,Atlanta Hawks,121.0,Box Score,,15594.0,
148,"Sat, Nov 24, 1990",Boston Celtics,113.0,Cleveland Cavaliers,102.0,Box Score,,19748.0,
149,"Sat, Nov 24, 1990",Utah Jazz,85.0,Dallas Mavericks,74.0,Box Score,,17007.0,
150,"Sat, Nov 24, 1990",Chicago Bulls,151.0,Denver Nuggets,145.0,Box Score,,17022.0,
151,"Sat, Nov 24, 1990",New Jersey Nets,117.0,Golden State Warriors,113.0,Box Score,,15025.0,
152,"Sat, Nov 24, 1990",Orlando Magic,89.0,Los Angeles Lakers,115.0,Box Score,,16254.0,
153,"Sat, Nov 24, 1990",Charlotte Hornets,125.0,Miami Heat,112.0,Box Score,,15008.0,
154,"Sat, Nov 24, 1990",Milwaukee Bucks,107.0,New York Knicks,97.0,Box Score,,17101.0,
155,"Sat, Nov 24, 1990",Indiana Pacers,105.0,Washington Bullets,107.0,Box Score,OT,7983.0,
156,"Sun, Nov 25, 1990",Sacramento Kings,92.0,Detroit Pistons,105.0,Box Score,,21454.0,
157,"Sun, Nov 25, 1990",Orlando Magic,91.0,Los Angeles Clippers,119.0,Box Score,,10691.0,
158,"Sun, Nov 25, 1990",Houston Rockets,107.0,Minnesota Timberwolves,91.0,Box Score,,19118.0,
159,"Sun, Nov 25, 1990",San Antonio Spurs,103.0,Portland Trail Blazers,117.0,Box Score,,12884.0,
160,"Mon, Nov 26, 1990",Miami Heat,101.0,Boston Celtics,118.0,Box Score,,15239.0,"at Hartford, CT"
161,"Tue, Nov 27, 1990",Detroit Pistons,120.0,Atlanta Hawks,97.0,Box Score,,13718.0,
162,"Tue, Nov 27, 1990",Orlando Magic,113.0,Denver Nuggets,124.0,Box Score,,6184.0,
163,"Tue, Nov 27, 1990",Los Angeles Clippers,102.0,Houston Rockets,107.0,Box Score,,13099.0,
164,"Tue, Nov 27, 1990",Indiana Pacers,98.0,Milwaukee Bucks,112.0,Box Score,,13492.0,
165,"Tue, Nov 27, 1990",Philadelphia 76ers,92.0,New Jersey Nets,98.0,Box Score,,11121.0,
166,"Tue, Nov 27, 1990",Cleveland Cavaliers,107.0,New York Knicks,102.0,Box Score,,13645.0,
167,"Tue, Nov 27, 1990",Phoenix Suns,123.0,Portland Trail Blazers,109.0,Box Score,,12884.0,
168,"Tue, Nov 27, 1990",Minnesota Timberwolves,89.0,Sacramento Kings,80.0,Box Score,,17014.0,
169,"Tue, Nov 27, 1990",San Antonio Spurs,124.0,Seattle SuperSonics,111.0,Box Score,,13293.0,
170,"Tue, Nov 27, 1990",Golden State Warriors,113.0,Washington Bullets,115.0,Box Score,,6966.0,
171,"Wed, Nov 28, 1990",Milwaukee Bucks,111.0,Charlotte Hornets,118.0,Box Score,OT,23901.0,
172,"Wed, Nov 28, 1990",Washington Bullets,94.0,Chicago Bulls,118.0,Box Score,,18165.0,
173,"Wed, Nov 28, 1990",Golden State Warriors,110.0,Cleveland Cavaliers,108.0,Box Score,,12158.0,
174,"Wed, Nov 28, 1990",Los Angeles Clippers,88.0,Dallas Mavericks,107.0,Box Score,,15790.0,
175,"Wed, Nov 28, 1990",New York Knicks,83.0,Detroit Pistons,90.0,Box Score,,21454.0,
176,"Wed, Nov 28, 1990",San Antonio Spurs,80.0,Los Angeles Lakers,97.0,Box Score,,17210.0,
177,"Wed, Nov 28, 1990",New Jersey Nets,79.0,Miami Heat,97.0,Box Score,,15008.0,
178,"Wed, Nov 28, 1990",Indiana Pacers,106.0,Philadelphia 76ers,116.0,Box Score,,9441.0,
179,"Wed, Nov 28, 1990",Houston Rockets,92.0,Utah Jazz,103.0,Box Score,,12616.0,
180,"Thu, Nov 29, 1990",Sacramento Kings,128.0,Denver Nuggets,136.0,Box Score,,6379.0,
181,"Thu, Nov 29, 1990",Seattle SuperSonics,110.0,Phoenix Suns,128.0,Box Score,,14487.0,
182,"Thu, Nov 29, 1990",Minnesota Timberwolves,92.0,Portland Trail Blazers,107.0,Box Score,,12884.0,
183,"Fri, Nov 30, 1990",Cleveland Cavaliers,101.0,Atlanta Hawks,93.0,Box Score,,11996.0,
184,"Fri, Nov 30, 1990",Washington Bullets,95.0,Boston Celtics,123.0,Box Score,,14890.0,
185,"Fri, Nov 30, 1990",Indiana Pacers,95.0,Chicago Bulls,124.0,Box Score,,18346.0,
186,"Fri, Nov 30, 1990",Philadelphia 76ers,94.0,Detroit Pistons,96.0,Box Score,,21454.0,
187,"Fri, Nov 30, 1990",New York Knicks,97.0,Milwaukee Bucks,103.0,Box Score,,15294.0,
188,"Fri, Nov 30, 1990",Golden State Warriors,119.0,Orlando Magic,113.0,Box Score,,15077.0,
189,"Fri, Nov 30, 1990",Minnesota Timberwolves,79.0,Utah Jazz,96.0,Box Score,,12616.0,
0,"Sat, Dec 1, 1990",Chicago Bulls,120.0,Cleveland Cavaliers,85.0,Box Score,,20273.0,
1,"Sat, Dec 1, 1990",Los Angeles Clippers,137.0,Denver Nuggets,121.0,Box Score,,10036.0,
2,"Sat, Dec 1, 1990",Sacramento Kings,93.0,Houston Rockets,117.0,Box Score,,13528.0,
3,"Sat, Dec 1, 1990",Golden State Warriors,137.0,Miami Heat,111.0,Box Score,,15008.0,
4,"Sat, Dec 1, 1990",Orlando Magic,92.0,New Jersey Nets,111.0,Box Score,,10381.0,
5,"Sat, Dec 1, 1990",Charlotte Hornets,96.0,New York Knicks,113.0,Box Score,,16589.0,
6,"Sat, Dec 1, 1990",Boston Celtics,110.0,Philadelphia 76ers,116.0,Box Score,,18168.0,
7,"Sat, Dec 1, 1990",Los Angeles Lakers,108.0,Phoenix Suns,98.0,Box Score,,14487.0,
8,"Sat, Dec 1, 1990",Dallas Mavericks,97.0,San Antonio Spurs,109.0,Box Score,,15908.0,
9,"Sat, Dec 1, 1990",Portland Trail Blazers,130.0,Seattle SuperSonics,124.0,Box Score,3OT,14674.0,
10,"Sat, Dec 1, 1990",Detroit Pistons,83.0,Washington Bullets,94.0,Box Score,,18756.0,
11,"Sun, Dec 2, 1990",Milwaukee Bucks,103.0,Indiana Pacers,107.0,Box Score,,8717.0,
12,"Sun, Dec 2, 1990",Minnesota Timberwolves,77.0,Los Angeles Clippers,102.0,Box Score,,10409.0,
13,"Sun, Dec 2, 1990",Utah Jazz,97.0,Portland Trail Blazers,101.0,Box Score,,12884.0,
14,"Mon, Dec 3, 1990",Seattle SuperSonics,102.0,Boston Celtics,135.0,Box Score,,14890.0,
15,"Mon, Dec 3, 1990",Washington Bullets,101.0,Utah Jazz,135.0,Box Score,,12616.0,
16,"Tue, Dec 4, 1990",Phoenix Suns,127.0,Chicago Bulls,155.0,Box Score,,18094.0,
17,"Tue, Dec 4, 1990",Denver Nuggets,117.0,Cleveland Cavaliers,121.0,Box Score,,13116.0,
18,"Tue, Dec 4, 1990",Atlanta Hawks,113.0,Houston Rockets,110.0,Box Score,,13578.0,
19,"Tue, Dec 4, 1990",Detroit Pistons,90.0,Los Angeles Lakers,114.0,Box Score,,17505.0,
20,"Tue, Dec 4, 1990",Portland Trail Blazers,98.0,Miami Heat,95.0,Box Score,,15008.0,
21,"Tue, Dec 4, 1990",Indiana Pacers,81.0,Minnesota Timberwolves,83.0,Box Score,,19118.0,
22,"Tue, Dec 4, 1990",Seattle SuperSonics,102.0,New Jersey Nets,106.0,Box Score,,7029.0,
23,"Tue, Dec 4, 1990",Orlando Magic,113.0,New York Knicks,102.0,Box Score,,14430.0,
24,"Tue, Dec 4, 1990",Milwaukee Bucks,108.0,Philadelphia 76ers,109.0,Box Score,OT,10795.0,
25,"Tue, Dec 4, 1990",Dallas Mavericks,83.0,Sacramento Kings,103.0,Box Score,,17014.0,
26,"Wed, Dec 5, 1990",Denver Nuggets,140.0,Boston Celtics,148.0,Box Score,,14890.0,
27,"Wed, Dec 5, 1990",Washington Bullets,104.0,Golden State Warriors,98.0,Box Score,,15025.0,
28,"Wed, Dec 5, 1990",Phoenix Suns,121.0,Indiana Pacers,126.0,Box Score,,6557.0,
29,"Wed, Dec 5, 1990",Dallas Mavericks,89.0,Los Angeles Clippers,93.0,Box Score,,10636.0,
30,"Wed, Dec 5, 1990",Cleveland Cavaliers,109.0,Milwaukee Bucks,113.0,Box Score,OT,13941.0,
31,"Wed, Dec 5, 1990",Portland Trail Blazers,119.0,Orlando Magic,110.0,Box Score,,15077.0,
32,"Wed, Dec 5, 1990",Atlanta Hawks,110.0,San Antonio Spurs,108.0,Box Score,,15908.0,
33,"Wed, Dec 5, 1990",Detroit Pistons,85.0,Utah Jazz,106.0,Box Score,,12616.0,
34,"Thu, Dec 6, 1990",Charlotte Hornets,110.0,Houston Rockets,116.0,Box Score,,13001.0,
35,"Thu, Dec 6, 1990",Seattle SuperSonics,105.0,Miami Heat,103.0,Box Score,,15008.0,
36,"Thu, Dec 6, 1990",Los Angeles Lakers,83.0,Minnesota Timberwolves,73.0,Box Score,,19006.0,
37,"Thu, Dec 6, 1990",Washington Bullets,86.0,Sacramento Kings,104.0,Box Score,,17014.0,
38,"Fri, Dec 7, 1990",Milwaukee Bucks,104.0,Atlanta Hawks,103.0,Box Score,,9586.0,
39,"Fri, Dec 7, 1990",New York Knicks,98.0,Chicago Bulls,108.0,Box Score,,18676.0,
40,"Fri, Dec 7, 1990",Boston Celtics,112.0,Dallas Mavericks,104.0,Box Score,,17007.0,
41,"Fri, Dec 7, 1990",Detroit Pistons,110.0,Golden State Warriors,113.0,Box Score,,15025.0,
42,"Fri, Dec 7, 1990",Portland Trail Blazers,127.0,Indiana Pacers,105.0,Box Score,,10925.0,
43,"Fri, Dec 7, 1990",Phoenix Suns,129.0,New Jersey Nets,110.0,Box Score,,11019.0,
44,"Fri, Dec 7, 1990",Seattle SuperSonics,100.0,Orlando Magic,106.0,Box Score,,15077.0,
45,"Fri, Dec 7, 1990",Denver Nuggets,126.0,Philadelphia 76ers,135.0,Box Score,,15325.0,
46,"Fri, Dec 7, 1990",Los Angeles Lakers,79.0,Utah Jazz,101.0,Box Score,,12616.0,
47,"Sat, Dec 8, 1990",New York Knicks,86.0,Atlanta Hawks,99.0,Box Score,,14142.0,
48,"Sat, Dec 8, 1990",Denver Nuggets,126.0,Charlotte Hornets,119.0,Box Score,,23901.0,
49,"Sat, Dec 8, 1990",Portland Trail Blazers,109.0,Chicago Bulls,101.0,Box Score,,18676.0,
50,"Sat, Dec 8, 1990",Houston Rockets,113.0,Dallas Mavericks,107.0,Box Score,,17007.0,
51,"Sat, Dec 8, 1990",Cleveland Cavaliers,99.0,Indiana Pacers,114.0,Box Score,,9641.0,
52,"Sat, Dec 8, 1990",Utah Jazz,105.0,Los Angeles Clippers,95.0,Box Score,,13522.0,
53,"Sat, Dec 8, 1990",Phoenix Suns,113.0,Orlando Magic,109.0,Box Score,,15077.0,
54,"Sat, Dec 8, 1990",Detroit Pistons,104.0,Sacramento Kings,93.0,Box Score,,17014.0,
55,"Sat, Dec 8, 1990",Boston Celtics,96.0,San Antonio Spurs,102.0,Box Score,,15908.0,
